age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
15,0,1,12,0,5,2,0,1,0,0,34,0,1
32,0,2,13,4,4,3,0,0,0,0,39,0,1
26,0,16,8,2,6,1,0,0,0,0,39,0,0
9,0,11,12,2,5,1,0,1,0,0,34,0,1
7,8,8,8,2,1,3,0,0,0,0,29,0,0
26,0,15,12,0,3,2,0,1,0,0,44,0,1
3,0,37,9,2,8,1,4,0,0,0,23,0,0
42,0,1,8,2,8,1,1,1,0,0,19,0,0
76,0,7,12,2,4,3,0,0,0,0,19,0,1
35,0,3,6,2,9,3,0,1,0,0,39,30,0
18,0,82,9,0,7,2,0,1,0,0,59,12,0
60,0,7,8,2,3,1,0,0,0,0,41,0,0
44,4,47,8,2,1,3,0,1,0,0,39,0,0
67,0,5,10,0,1,2,0,1,0,0,39,0,0
49,1,17,11,1,2,3,0,0,0,0,39,0,0
21,0,1,11,0,4,2,0,1,28,0,49,0,1
42,4,15,13,1,0,5,0,1,0,0,39,0,0
42,0,20,0,0,6,2,0,1,0,0,39,0,0
43,0,17,8,2,3,1,0,0,0,0,39,0,0
31,0,6,13,0,5,2,0,1,0,0,29,0,0
3,0,54,12,1,4,2,0,1,0,0,39,0,0
29,4,2,8,0,10,2,0,1,0,0,39,0,0
34,4,3,4,0,7,2,0,1,0,0,39,0,0
27,0,14,9,3,1,3,0,1,15,0,49,0,1
61,4,4,12,1,5,3,0,0,0,0,18,0,1
39,0,17,8,0,1,2,0,1,0,0,39,0,0
24,0,36,12,0,3,2,0,1,0,0,52,0,0
56,0,7,8,0,10,2,0,1,75,0,39,0,0
46,2,14,13,0,0,0,0,0,0,0,39,0,0
73,0,8,12,0,9,2,0,1,0,0,45,0,1
37,0,15,8,0,1,2,4,1,0,0,39,0,1
20,0,3,8,0,1,2,0,1,0,0,39,0,1
32,0,2,12,4,4,5,0,1,0,76,39,0,0
24,4,79,4,0,0,0,0,0,0,0,59,0,1
71,0,8,13,2,5,3,0,1,0,0,29,0,0
