age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
11,3,7,9,2,8,5,0,0,0,90,47,0,0
34,0,6,8,1,6,5,0,0,0,0,39,0,0
79,0,1,6,2,3,4,0,1,0,0,49,0,0
1,0,6,8,1,10,0,4,0,96,0,34,0,0
54,0,4,8,4,2,1,0,1,0,0,39,0,0
20,0,6,10,1,4,3,0,0,0,0,39,0,0
69,0,1,9,0,3,2,4,1,0,0,59,0,0
58,2,17,13,0,0,2,0,1,0,0,39,0,0
8,0,11,8,2,2,5,0,0,0,0,70,0,0
54,0,57,12,0,4,2,0,1,0,0,49,0,0
17,4,3,8,0,4,2,0,1,0,0,39,10,0
71,2,12,9,0,8,2,0,1,0,0,39,0,0
12,3,12,6,2,12,3,0,0,0,0,34,0,0
22,0,73,8,0,10,2,0,1,0,0,44,0,0
14,0,11,6,0,0,2,4,1,0,0,39,0,0
22,0,85,8,0,8,2,0,1,0,0,37,0,1
37,0,1,10,1,5,3,0,1,0,0,49,0,0
75,0,9,9,0,10,2,0,1,0,0,64,0,1
20,5,9,6,2,11,1,0,0,0,0,60,0,0
34,4,60,8,0,4,2,0,1,0,0,39,0,1
43,0,13,8,2,1,1,0,1,0,0,39,0,0
79,5,12,8,2,12,5,0,0,0,0,67,0,0
15,0,3,8,0,1,2,0,1,0,0,68,0,1
70,0,7,8,0,7,2,0,1,0,0,39,0,0
20,4,15,8,2,2,1,0,1,0,0,44,0,0
46,0,11,12,0,3,2,0,1,0,0,49,0,1
17,0,9,14,0,2,2,0,1,0,0,18,0,0
7,0,13,12,0,4,2,0,1,0,0,59,0,0
25,0,4,12,2,3,3,0,1,0,25,59,41,0
20,3,15,12,1,8,5,4,0,0,0,34,0,0
35,8,1,8,5,7,5,0,0,0,0,12,0,0
14,0,3,3,0,6,2,4,1,0,0,39,0,0
11,0,1,11,2,8,4,0,0,0,0,44,0,0
12,0,19,10,0,3,2,0,1,0,0,29,0,0
44,0,14,8,2,3,3,0,1,0,0,39,0,0
43,0,9,8,2,8,4,0,0,0,0,24,0,0
27,0,8,12,0,4,2,0,1,0,0,39,0,0
7,0,3,9,2,8,5,0,0,0,0,39,0,0
39,0,13,9,3,1,1,2,1,0,0,34,0,0
67,4,14,14,0,5,2,0,1,0,0,39,0,0
75,8,6,7,2,14,1,0,0,0,0,19,0,0
63,0,13,8,2,6,1,0,1,0,0,39,0,0
18,1,16,12,2,3,3,0,0,0,0,49,0,1
18,0,22,9,0,1,2,4,1,0,0,39,0,0
14,0,10,9,2,12,5,4,1,0,0,39,0,0
14,0,11,3,0,6,2,0,1,0,0,54,0,0
74,0,6,6,0,7,2,0,1,0,0,39,0,0
22,0,20,0,0,10,2,0,1,0,76,82,0,0
6,0,7,9,2,3,1,0,0,0,78,59,0,0
25,1,8,4,2,2,3,0,1,0,0,39,0,0
27,0,10,12,0,5,2,4,1,0,0,19,0,0
17,0,6,8,1,1,3,0,0,0,0,39,0,0
7,8,4,9,2,14,1,0,0,0,0,39,0,1
18,0,6,8,2,2,1,0,1,0,0,39,0,0
