age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
17,0,25,9,0,10,2,0,1,0,0,5,13,1
84,0,62,8,0,1,1,0,1,0,0,39,1,0
79,0,0,8,0,2,0,0,0,0,0,24,0,0
51,4,52,8,2,2,3,0,1,20,0,39,0,0
61,2,54,6,2,1,3,0,1,0,0,39,0,1
26,1,9,8,2,1,1,0,1,0,0,49,40,1
60,0,11,13,0,4,0,0,0,0,0,39,0,1
47,3,10,8,2,12,1,0,1,0,0,39,0,0
33,8,46,8,1,14,1,0,1,0,0,97,0,0
83,0,10,9,0,4,0,0,0,0,0,59,0,0
24,0,10,5,0,4,2,0,1,0,0,47,0,1
3,0,11,13,6,4,3,0,1,0,0,1,0,0
80,0,8,8,2,1,3,0,1,0,0,74,0,1
21,0,16,10,4,6,5,0,1,0,45,49,0,0
43,0,11,13,0,5,2,4,1,0,0,49,0,0
25,0,8,9,1,3,3,0,1,0,0,13,21,1
44,4,12,15,0,5,2,1,1,0,0,29,0,1
61,3,1,8,1,12,5,0,1,20,0,34,0,0
20,3,14,8,0,4,0,0,0,0,0,49,0,0
51,0,14,12,2,5,1,0,0,0,0,39,0,0
30,0,6,8,3,2,5,0,0,0,0,29,0,0
12,0,11,5,0,3,2,0,1,0,45,39,0,1
15,0,10,8,2,2,3,0,0,0,0,39,0,0
64,0,7,9,2,4,1,0,1,0,0,59,35,0
19,0,11,8,2,8,3,0,0,0,0,39,0,1
5,0,12,9,1,4,3,0,1,0,0,39,0,1
27,0,6,8,3,6,1,0,1,0,0,49,0,0
25,0,11,9,1,2,5,0,0,0,0,45,20,0
60,4,58,12,0,4,0,1,0,0,0,39,0,1
5,2,6,9,1,8,3,0,1,0,0,59,0,1
61,0,9,9,0,8,0,1,0,0,0,39,1,0
31,0,6,5,0,1,2,4,1,0,15,29,20,0
18,0,7,9,0,7,2,0,1,0,0,39,0,0
9,0,15,9,2,3,5,0,0,0,0,39,0,0
7,0,5,9,0,4,2,0,1,0,0,39,0,1
25,0,6,8,0,8,2,4,1,0,0,24,0,0
25,0,11,9,1,8,3,4,0,0,0,39,0,0
72,0,11,5,0,4,2,1,1,0,0,39,0,1
19,5,15,12,2,5,1,0,0,0,0,23,0,0
20,0,11,9,0,4,2,0,1,0,0,39,0,1
33,0,46,12,0,4,2,0,1,0,23,19,0,0
21,3,9,12,2,4,3,0,0,0,0,19,0,0
39,1,11,12,2,9,1,0,1,0,0,39,0,0
9,0,15,10,0,8,0,0,0,0,0,39,0,0
26,0,9,8,2,4,3,0,1,0,0,39,0,0
5,2,6,8,2,7,1,0,1,0,6,49,0,0
68,0,19,8,0,10,2,0,1,0,0,5,0,0
18,8,10,8,2,14,1,0,1,0,0,39,0,0
9,0,15,9,2,8,5,0,1,0,0,39,0,0
12,0,12,9,3,3,5,4,0,0,0,39,0,0
16,0,9,8,0,3,2,0,1,0,0,39,27,0
7,8,13,12,2,14,1,0,1,0,0,39,0,0
61,8,4,9,2,14,3,0,0,0,0,59,0,0
69,0,13,12,1,5,5,0,1,0,0,39,0,0
38,1,13,12,4,3,5,0,0,0,0,90,0,1
14,2,25,12,0,0,0,0,0,0,0,39,0,1
64,4,2,8,0,8,2,0,1,0,0,39,0,0
26,0,9,3,0,1,2,0,1,0,0,39,0,0
25,0,37,12,1,5,3,4,0,95,0,59,0,1
15,0,10,6,0,6,2,0,1,0,0,49,0,0
26,0,6,12,3,5,5,0,1,0,0,39,28,1
24,0,8,8,2,2,3,0,0,0,0,78,0,0
2,0,2,2,1,0,3,0,1,0,0,39,0,1
67,5,4,0,1,5,3,0,1,0,0,39,0,1
34,1,12,5,0,4,2,0,1,0,0,39,0,1
24,0,9,8,0,6,2,0,1,0,0,39,0,0
9,0,15,13,2,5,1,0,0,0,0,39,0,0
38,0,18,8,0,6,2,0,1,0,0,49,18,0
39,0,4,8,0,1,2,0,1,0,0,39,0,0
23,0,35,13,3,5,3,0,1,89,0,39,0,0
15,0,10,12,2,5,3,0,0,0,0,39,0,1
28,5,9,8,0,4,2,0,1,0,0,39,0,1
82,5,12,11,2,5,4,0,1,0,0,44,0,0
48,0,7,8,0,3,2,0,1,0,0,39,0,0
6,0,31,4,0,2,2,4,1,0,0,39,0,0
33,1,46,9,0,9,2,0,1,0,8,49,0,0
23,1,7,13,2,3,3,0,1,0,0,39,0,0
20,4,6,8,0,5,2,0,1,0,0,44,0,0
7,0,6,9,5,4,3,0,0,0,0,68,0,1
23,3,7,9,2,12,3,0,1,67,0,44,20,0
26,8,3,7,3,0,5,0,1,0,0,49,27,1
29,0,7,12,2,5,1,0,0,0,0,39,0,0
56,0,10,8,0,1,2,0,1,0,0,20,0,1
18,1,12,8,0,3,2,1,1,0,0,39,0,1
57,0,11,9,2,3,1,0,1,0,0,1,0,1
18,0,48,8,0,1,2,1,1,0,0,49,0,0
26,8,10,9,2,14,3,0,0,0,0,49,0,0
18,0,14,11,0,6,2,0,1,0,0,39,0,0
29,8,14,10,1,14,3,0,0,0,0,39,0,0
37,0,5,8,4,2,5,0,0,0,0,59,0,0
12,5,46,12,0,5,1,0,1,0,0,29,0,1
12,0,11,9,3,8,3,0,0,0,0,29,0,0
23,0,19,8,2,1,3,0,1,0,0,39,0,0
42,0,12,6,1,2,5,0,1,0,0,39,0,0
20,0,1,12,1,0,1,4,1,0,0,49,0,0
25,0,16,8,1,6,3,4,1,0,0,17,0,0
32,0,13,9,0,8,2,0,1,0,0,39,19,0
77,0,11,8,2,1,1,0,1,0,0,39,0,0
28,0,6,8,0,2,2,0,1,0,0,39,0,0
1,0,10,13,3,5,3,4,0,0,0,49,19,0
24,0,9,13,0,5,2,0,1,0,0,44,0,1
7,3,4,12,0,8,2,0,1,38,0,56,0,0
12,0,11,8,0,10,2,0,1,0,88,39,0,0
29,0,7,10,2,8,3,0,1,0,0,39,0,0
24,8,8,8,2,14,5,0,0,0,0,39,0,0
32,0,6,9,2,2,5,0,0,0,0,13,0,0
69,1,19,8,4,3,3,0,0,0,0,44,0,0
26,0,6,0,0,5,2,0,1,0,0,39,14,1
75,0,9,8,0,2,2,0,1,0,0,39,0,0
35,0,79,3,0,3,2,0,1,0,0,49,0,1
27,0,13,5,0,1,2,0,1,0,0,24,0,1
14,0,46,8,4,2,5,0,0,0,0,70,0,0
12,8,40,8,2,14,3,0,0,0,0,39,0,1
31,1,6,9,1,3,3,4,0,0,75,29,20,0
44,0,5,8,0,2,2,0,1,0,0,39,0,0
9,0,11,9,0,1,2,0,1,0,0,49,0,1
37,0,14,8,1,1,3,0,1,93,0,29,0,0
26,8,3,9,2,14,1,0,1,0,0,49,23,0
26,3,9,8,2,12,3,0,1,0,0,59,31,0
46,0,11,2,0,4,2,0,1,0,0,44,0,1
26,0,9,9,2,2,4,0,0,0,0,39,0,0
70,0,23,9,0,2,0,0,0,0,0,29,0,0
37,0,13,9,0,6,2,0,1,0,12,59,0,0
29,0,83,12,2,5,3,0,0,0,0,39,0,0
33,0,7,8,0,10,2,0,1,0,0,39,0,0
23,1,6,8,0,4,2,0,1,47,0,49,0,0
26,3,9,9,2,12,3,0,1,0,0,39,0,0
6,0,10,8,0,1,2,0,1,0,0,39,0,0
10,0,25,8,2,8,1,0,1,0,0,39,0,1
12,0,13,15,2,5,3,4,1,0,0,29,38,0
18,0,12,6,2,6,1,0,1,0,0,39,0,0
83,0,13,8,2,7,1,0,1,0,0,39,0,0
43,0,8,4,0,1,2,0,1,0,0,19,0,0
6,0,10,8,0,1,2,0,1,0,0,66,0,0
29,0,7,5,2,1,1,0,1,0,0,39,0,0
33,0,3,12,0,4,2,0,1,0,0,41,0,1
59,1,12,9,0,4,2,0,1,0,0,59,0,1
19,0,1,8,0,3,0,0,0,0,0,47,0,0
14,2,46,12,0,5,2,0,1,0,0,39,0,0
64,0,58,9,0,12,2,0,1,0,0,32,0,0
12,1,46,9,2,1,3,4,1,0,0,29,0,0
14,0,7,10,1,4,2,0,1,0,0,4,0,0
61,0,3,8,2,2,3,0,0,0,0,39,0,0
41,5,6,11,0,1,2,0,1,0,0,94,0,0
46,0,9,8,1,0,3,0,1,0,0,34,0,0
20,3,11,0,0,5,2,0,1,0,0,44,0,1
70,0,2,9,1,3,5,0,0,0,0,39,0,0
35,0,37,8,0,7,2,0,1,0,0,39,0,0
5,0,15,3,2,3,1,3,0,0,54,44,0,0
14,0,14,8,1,1,3,4,0,0,0,39,0,0
7,0,10,14,2,5,5,0,0,0,0,39,0,0
0,0,5,3,0,7,2,0,1,0,0,9,0,0
36,0,15,12,2,5,4,0,0,0,0,44,0,1
9,1,15,12,0,3,2,0,1,0,0,39,0,0
7,0,6,5,2,4,3,0,0,0,0,39,0,1
70,0,13,12,0,3,2,0,1,0,0,7,0,0
81,0,2,5,2,4,3,0,0,0,0,39,0,1
65,0,9,8,0,6,2,0,1,0,0,39,0,0
23,0,6,8,0,8,2,0,1,0,0,39,0,0
24,0,10,5,2,2,1,0,0,0,0,44,0,0
44,0,43,10,2,8,3,4,0,0,0,39,0,1
19,0,1,8,0,1,2,0,1,0,0,39,0,1
33,0,7,13,0,3,2,4,1,0,0,29,0,0
60,0,11,12,2,8,1,4,0,0,0,44,0,0
42,1,7,9,2,12,3,0,1,0,0,72,0,0
46,0,10,15,0,7,2,4,1,0,0,39,0,0
12,0,12,8,3,1,5,0,1,0,0,29,0,0
43,8,14,13,2,14,5,0,0,0,0,39,35,1
49,1,13,12,0,4,2,0,1,0,81,66,37,0
33,0,21,9,0,7,2,4,1,0,0,39,0,0
81,4,8,12,4,5,5,0,1,0,0,44,0,1
24,0,10,12,0,2,2,0,0,0,0,44,0,0
14,0,46,9,0,4,2,0,1,0,0,39,0,1
11,0,22,12,0,0,2,0,1,25,0,19,1,0
26,5,9,9,0,1,2,0,1,20,0,59,0,0
80,0,1,8,2,3,1,0,0,0,94,39,0,0
46,0,7,4,1,0,5,0,0,46,0,68,0,0
9,0,15,4,0,7,0,0,0,0,0,39,0,0
6,0,12,11,0,3,2,4,1,0,0,39,0,1
75,0,99,6,1,2,5,0,0,0,0,80,0,0
