age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
13,1,91,11,1,2,3,0,1,0,29,44,24,0
66,0,10,9,0,1,2,0,1,97,0,39,0,0
11,0,4,12,1,4,3,0,1,0,0,49,0,0
14,0,5,8,2,8,3,0,1,47,0,44,0,0
24,5,12,8,2,6,1,0,1,0,0,49,0,1
20,3,11,11,0,5,2,0,1,7,0,39,0,1
60,7,7,2,0,7,2,0,1,0,0,59,0,1
53,7,12,12,2,14,1,0,1,0,0,29,0,0
40,0,17,8,3,2,1,0,0,0,0,39,0,0
79,0,8,8,2,3,1,0,0,0,0,39,0,0
27,2,8,12,2,8,1,2,1,0,0,39,41,0
31,4,56,8,1,1,3,0,1,97,93,59,0,0
12,0,5,8,2,3,1,4,0,0,0,39,0,0
10,0,8,9,2,5,3,0,0,0,0,39,0,0
27,0,62,9,0,6,2,0,1,0,0,34,41,0
12,3,8,8,2,7,3,0,1,0,0,39,0,0
51,0,9,9,1,2,5,4,0,0,0,39,0,0
71,4,18,9,2,5,3,0,1,0,0,49,0,0
27,0,8,9,2,7,3,0,1,25,0,39,0,0
40,4,11,13,1,5,3,0,0,0,0,34,0,0
59,0,12,8,1,7,3,0,0,0,0,83,0,0
3,8,16,8,2,14,1,0,0,0,0,19,0,0
52,2,11,12,4,4,5,0,0,0,0,17,0,1
81,0,34,5,0,1,2,0,1,0,5,39,0,0
5,0,14,12,2,8,1,0,1,0,0,39,0,0
22,0,7,8,0,8,2,0,1,8,0,74,0,0
47,0,47,12,2,3,3,0,1,0,0,59,0,0
9,0,13,8,2,1,1,0,1,78,0,39,0,0
10,0,81,12,1,8,3,0,1,0,0,39,0,0
43,2,1,8,1,8,5,0,0,48,0,39,0,0
8,0,15,8,4,3,3,0,1,0,0,29,0,0
84,0,8,13,0,5,2,0,1,0,0,39,0,1
2,1,11,12,1,8,3,0,1,0,0,11,0,0
64,1,12,4,0,5,2,4,1,0,0,39,0,1
38,0,9,8,2,10,3,0,0,0,0,49,0,0
29,0,13,8,0,0,2,0,1,0,0,59,0,1
14,0,13,8,0,2,3,0,0,0,0,59,0,0
67,0,10,8,0,4,2,0,1,0,0,49,0,1
35,0,5,1,0,10,2,0,1,0,0,39,36,1
54,0,14,6,0,3,2,0,1,0,0,39,0,0
76,0,8,13,0,5,2,0,1,0,0,59,0,1
43,0,1,8,1,6,3,1,1,0,0,68,0,0
17,0,12,9,0,1,2,0,1,0,0,59,0,0
22,0,9,6,0,3,2,0,1,0,0,39,20,1
55,0,13,8,0,6,2,0,1,0,0,44,0,0
7,0,10,9,0,4,2,0,1,0,0,39,0,1
78,0,12,9,0,1,2,0,1,0,0,39,0,1
66,1,68,12,0,9,2,0,1,0,0,39,0,0
4,0,31,1,2,10,3,0,1,0,0,39,41,1
12,0,8,9,2,7,3,0,1,0,0,25,0,0
77,0,10,9,0,4,2,0,1,0,0,44,0,1
22,0,4,13,0,5,2,1,1,0,0,19,0,1
31,0,11,5,0,1,2,0,1,91,0,43,0,0
27,0,12,8,2,8,5,0,0,0,0,39,0,0
31,0,11,13,1,3,3,0,1,0,0,43,0,1
33,0,17,8,0,12,2,0,1,0,0,9,0,0
80,0,11,4,2,5,3,0,0,0,0,39,0,0
32,0,11,6,0,4,2,0,1,0,0,39,0,1
76,3,11,9,1,4,3,0,0,0,0,39,0,0
7,5,12,12,0,5,2,0,1,0,46,49,0,1
38,0,6,4,0,5,2,0,1,0,0,49,0,1
35,4,2,6,0,6,2,0,1,0,0,19,0,0
0,0,5,5,4,10,3,0,0,47,0,54,0,0
62,4,17,12,2,11,0,0,0,0,0,39,0,0
29,0,13,8,0,1,2,0,1,0,0,49,0,0
56,0,11,13,2,3,1,0,1,0,0,32,0,0
27,6,14,13,2,5,1,1,1,0,0,44,1,1
6,0,8,9,2,7,3,0,1,47,0,23,0,1
2,1,19,9,1,5,3,0,1,0,0,90,0,0
34,0,8,12,1,8,4,0,1,0,0,39,0,0
14,1,5,13,2,9,1,0,0,0,0,44,0,0
21,0,18,14,0,5,2,1,1,0,0,39,0,1
6,0,1,12,2,4,1,0,1,0,0,17,0,1
35,0,5,8,0,1,3,0,1,0,0,19,33,0
42,0,90,0,0,10,2,0,1,0,0,67,0,1
18,0,4,11,0,0,2,0,1,0,0,39,0,0
20,0,14,12,0,4,2,4,1,0,0,39,41,0
8,0,19,8,2,2,3,1,1,0,0,39,0,0
18,0,15,9,1,9,5,0,0,0,0,19,0,1
52,0,2,9,0,4,2,0,1,0,0,39,0,1
17,1,18,9,0,0,2,0,1,0,0,59,0,1
4,0,2,12,2,3,1,0,1,0,0,39,0,0
67,0,12,9,0,3,2,0,1,64,0,39,0,0
24,5,20,13,0,3,0,0,0,0,0,39,0,0
25,0,11,13,1,2,5,0,0,0,0,39,0,0
63,0,9,10,1,7,3,0,0,0,0,39,0,0
36,1,10,5,0,2,2,0,1,0,0,43,0,1
6,1,1,9,2,9,1,0,0,0,0,34,0,0
60,0,11,8,0,3,2,0,1,0,0,59,0,0
7,0,10,12,5,0,3,0,0,0,0,39,0,0
79,0,6,9,0,0,2,0,1,0,0,39,0,1
16,0,1,8,1,12,5,0,0,0,0,39,0,0
70,4,17,9,0,0,0,0,1,0,0,39,0,0
44,1,33,8,0,8,0,0,0,0,0,26,0,0
74,0,10,12,2,4,3,0,0,0,0,12,0,1
18,0,9,8,0,3,2,0,1,0,0,34,0,1
40,0,46,12,0,4,2,0,1,0,0,43,0,0
11,0,57,12,1,4,5,0,0,0,0,43,0,1
14,0,5,9,2,8,1,0,1,0,0,59,34,0
7,0,12,5,6,1,3,0,1,0,0,49,0,0
10,0,14,8,1,2,5,0,0,0,0,63,0,0
60,0,1,13,0,5,2,0,1,0,0,59,0,1
32,0,10,11,0,3,2,0,1,0,0,39,0,0
27,1,14,12,0,1,2,1,1,0,0,39,0,0
16,0,2,8,2,8,3,0,1,0,0,39,0,0
50,1,10,13,1,5,3,0,1,0,0,49,0,1
16,4,0,9,0,11,2,0,1,0,0,39,0,0
25,1,11,8,0,1,2,0,1,0,0,39,0,0
82,0,15,12,0,11,0,0,0,0,0,3,12,0
20,0,11,6,0,6,2,0,1,0,0,39,0,0
49,0,2,9,0,13,2,0,1,0,0,75,0,0
8,2,15,12,0,4,2,1,1,0,0,39,0,0
15,0,18,9,0,11,2,4,1,29,0,39,0,0
25,0,13,8,1,7,5,4,1,0,0,39,0,0
47,0,30,11,1,2,5,0,1,0,0,39,0,0
81,0,6,9,0,5,2,0,1,0,0,34,0,0
9,0,4,12,2,8,5,0,0,0,0,39,0,0
22,1,9,12,0,0,2,0,1,0,0,46,15,0
52,7,7,12,0,11,2,0,1,0,0,39,0,0
75,0,7,12,2,8,0,0,0,0,0,13,0,0
18,4,17,13,1,5,5,0,0,89,0,39,0,1
17,0,72,8,4,8,3,0,0,0,0,39,0,0
22,0,16,8,1,2,3,0,1,0,0,50,0,0
1,4,11,5,0,13,2,0,1,0,0,34,0,0
12,0,8,9,2,3,3,0,1,0,0,39,0,0
3,0,16,11,2,3,3,0,1,0,0,83,0,0
25,0,13,8,2,3,1,0,0,0,0,39,0,0
15,0,18,8,2,8,3,0,1,65,0,39,0,0
76,2,48,10,2,7,3,0,1,0,0,39,10,0
25,0,24,13,0,3,0,0,0,0,5,39,0,0
20,0,11,8,3,6,1,4,0,0,0,39,0,1
31,0,16,12,0,4,2,0,1,0,0,43,0,0
20,0,11,2,2,7,3,0,1,0,0,65,0,0
22,0,9,8,0,3,0,0,0,0,0,19,0,0
16,0,1,9,2,5,3,0,0,0,27,39,0,0
16,0,74,9,2,3,1,0,0,0,0,39,0,0
18,1,4,9,0,9,2,0,1,0,0,27,0,0
9,0,13,12,1,8,3,0,0,0,0,39,0,0
5,1,9,9,0,8,2,0,1,0,0,39,0,0
37,0,10,6,2,9,5,0,0,0,0,39,0,0
21,0,7,9,0,4,2,0,1,0,0,39,0,1
26,0,10,8,0,8,0,0,0,0,0,0,0,0
20,2,51,12,0,4,2,0,1,0,0,39,0,1
4,0,2,8,2,3,0,0,0,0,72,39,0,0
74,0,9,8,0,1,2,0,1,0,0,39,0,0
17,0,18,8,0,11,0,0,0,0,0,39,0,0
1,0,9,9,4,5,5,0,0,0,0,43,0,0
17,1,12,12,0,9,2,0,1,0,0,59,0,0
54,0,17,8,0,2,2,0,1,0,0,44,0,0
76,0,2,13,1,5,5,0,0,0,0,39,21,0
26,0,15,8,1,9,5,0,1,0,0,39,0,0
8,2,6,8,0,7,0,0,0,0,0,29,0,0
46,0,11,7,0,2,2,0,1,0,0,34,0,0
42,5,2,12,2,4,4,0,1,0,0,34,0,0
51,4,55,13,0,5,2,0,1,0,0,39,0,0
19,0,23,2,1,8,3,0,0,0,93,25,35,0
4,0,12,9,2,5,3,0,0,0,82,39,41,1
8,0,15,2,2,2,1,0,1,0,0,20,0,0
63,8,50,8,2,14,1,0,0,0,0,49,0,0
16,4,1,12,1,5,5,0,0,96,0,39,0,0
36,0,10,9,0,9,2,0,1,0,0,44,21,0
73,0,10,2,0,3,2,0,1,0,0,90,0,1
4,0,9,12,2,4,5,0,0,0,0,39,0,1
43,0,1,12,0,8,2,0,1,0,0,69,0,0
30,0,13,6,0,6,2,0,1,0,0,39,0,0
15,0,14,12,0,3,0,0,0,0,0,39,0,1
38,0,39,8,0,10,2,0,1,0,0,39,0,1
17,0,10,12,0,5,2,1,1,0,0,39,0,0
29,4,12,12,0,5,2,0,1,0,0,49,0,1
81,0,9,9,0,3,2,0,1,58,0,93,0,1
47,0,10,8,0,13,2,0,1,0,0,9,0,1
