age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
12,0,30,8,0,3,2,0,1,0,0,34,0,0
11,0,82,9,1,3,3,0,1,0,0,39,0,1
31,4,12,12,2,13,1,0,0,0,0,39,0,0
81,3,9,9,1,8,3,0,1,0,0,19,0,0
39,0,6,3,1,13,3,0,0,0,0,59,0,0
7,1,7,12,6,4,1,0,1,0,0,39,0,0
79,0,9,8,0,8,5,0,0,68,0,39,0,0
53,2,92,9,1,3,3,0,0,0,0,8,0,0
46,4,8,8,1,8,3,0,1,0,0,73,0,0
12,0,28,8,1,6,5,0,1,0,0,39,0,0
0,0,2,8,0,13,2,0,1,0,0,8,27,0
12,8,14,8,2,14,1,0,0,0,0,59,0,0
14,0,8,8,0,6,2,0,1,0,0,39,0,1
72,0,26,10,0,1,2,0,1,0,0,31,0,0
82,0,10,9,1,1,3,0,1,0,0,39,0,0
4,0,15,8,2,1,1,0,0,0,0,39,0,0
12,0,56,8,0,1,2,0,1,0,0,39,0,1
8,1,17,8,2,14,3,0,1,0,0,19,0,0
18,4,56,12,2,5,1,0,0,0,0,39,0,0
83,2,10,10,0,1,2,0,1,0,0,39,0,0
8,0,7,8,2,2,4,0,1,0,0,39,0,0
22,0,13,9,3,2,3,0,1,36,0,39,0,0
18,0,1,10,0,1,2,4,1,0,0,39,0,0
22,1,8,12,2,3,3,0,1,9,0,49,20,0
9,5,12,12,2,3,3,1,0,0,0,39,0,1
55,5,15,8,0,7,2,0,1,0,0,20,0,0
77,5,10,13,2,2,5,4,0,0,0,0,0,0
22,0,5,9,6,8,5,0,0,0,0,39,0,0
55,0,11,10,0,7,2,0,1,0,0,49,0,0
69,0,12,12,0,5,2,0,1,10,0,95,0,0
66,0,12,9,0,7,2,0,1,0,0,39,0,0
68,0,1,9,0,8,2,0,1,0,0,39,13,0
48,0,7,12,2,3,1,0,1,0,0,39,0,0
75,0,35,11,0,6,2,0,1,0,0,39,0,0
28,0,23,9,0,3,2,0,1,0,0,39,0,0
62,0,11,12,2,5,3,0,1,0,0,39,0,0
10,0,15,2,0,3,0,0,0,0,0,29,0,0
26,4,14,12,0,5,2,0,1,0,0,39,0,1
25,0,80,8,0,10,2,0,1,0,55,29,0,0
22,0,5,9,2,10,1,0,1,0,0,39,0,0
30,0,11,3,1,0,3,0,0,0,0,39,26,0
19,0,13,9,2,0,0,0,0,0,0,44,0,1
43,0,15,8,1,3,4,0,1,0,0,39,0,0
24,4,8,9,1,12,5,0,0,0,0,87,0,0
29,0,14,8,4,6,5,0,0,61,0,75,0,0
19,1,7,8,1,3,5,0,0,0,0,44,0,0
1,2,34,9,0,3,2,0,1,0,0,34,0,1
78,0,8,9,2,12,1,0,0,0,0,44,0,1
15,0,6,6,0,0,2,0,1,0,0,39,0,0
12,0,14,8,0,10,2,0,1,0,0,39,39,0
31,2,9,8,2,12,4,0,0,0,65,39,0,0
7,0,7,5,3,7,5,4,0,0,0,49,0,0
73,0,8,9,2,4,1,0,0,0,0,39,0,1
40,2,11,8,2,9,3,0,0,0,0,39,0,0
23,3,13,12,0,3,2,0,1,0,0,39,0,0
32,5,11,8,2,1,3,4,0,0,0,39,0,0
7,0,63,9,2,2,3,0,1,0,0,39,0,0
49,1,44,8,2,4,5,0,0,0,0,60,0,0
18,3,11,12,2,3,1,0,0,0,0,49,0,0
81,1,7,13,0,5,2,0,1,0,0,39,19,0
40,0,11,8,0,0,2,0,1,0,0,11,0,0
25,0,15,8,0,1,2,4,1,74,0,39,0,0
56,3,14,12,1,8,3,0,1,33,0,5,0,0
9,0,66,12,1,1,5,0,1,0,0,39,0,0
16,0,12,9,0,0,2,0,1,0,0,19,0,0
68,3,13,9,0,12,2,0,1,0,0,39,0,0
46,0,11,12,0,5,2,0,1,0,0,11,0,1
41,0,12,8,2,1,5,1,0,0,0,49,0,1
68,0,11,8,0,5,2,0,1,75,0,39,0,0
61,4,11,9,3,8,3,0,0,0,0,44,0,0
25,4,51,13,0,5,2,4,1,0,64,54,0,1
17,0,9,12,1,5,1,0,1,0,0,49,0,0
9,0,12,9,2,3,3,0,0,71,0,39,0,1
21,0,12,9,2,1,1,0,0,0,0,44,0,0
62,0,14,11,4,3,3,0,1,0,0,44,0,1
58,0,5,13,0,4,2,0,1,0,0,39,0,1
12,0,1,8,4,6,3,4,0,0,0,34,0,0
36,2,12,13,0,5,2,2,1,0,0,39,0,1
80,0,34,9,1,8,3,0,1,0,0,39,0,0
21,0,10,11,2,3,1,4,1,0,0,39,2,0
76,8,13,12,1,4,3,0,1,44,0,39,0,0
4,0,15,13,2,2,1,0,0,0,64,39,0,0
5,0,1,0,2,4,3,0,0,0,0,25,0,0
4,1,23,9,2,3,1,0,1,0,0,39,0,0
24,0,10,8,0,5,2,4,1,0,0,39,0,0
4,8,15,8,2,14,1,1,1,0,0,39,0,0
7,0,21,9,3,4,3,0,0,0,0,49,0,1
11,0,9,8,0,8,2,0,1,0,0,39,41,0
22,8,8,9,0,14,2,0,1,0,0,39,0,0
19,0,13,8,2,10,3,0,1,0,0,39,0,0
67,0,6,9,1,1,3,0,0,0,0,39,0,0
18,5,1,9,2,8,5,4,0,0,0,29,0,0
71,0,41,13,1,5,4,0,0,0,0,50,0,1
19,0,13,2,1,1,3,0,0,0,0,39,20,0
15,0,6,12,0,8,2,0,1,0,0,59,0,0
52,0,7,8,0,4,2,0,1,0,0,39,0,0
10,0,15,0,0,5,2,0,1,0,0,29,0,1
36,0,15,8,0,7,2,2,1,0,0,59,41,0
47,0,11,9,0,4,2,0,1,0,0,50,0,1
84,0,66,9,2,3,1,0,1,0,0,39,0,1
82,0,11,9,0,6,2,0,1,0,0,39,0,0
33,4,5,12,1,4,5,0,0,8,0,59,18,0
24,0,12,8,0,7,2,0,1,0,0,39,0,0
68,0,7,8,1,10,3,0,1,0,0,39,0,0
25,3,90,8,0,12,2,0,1,34,92,39,0,0
38,0,1,8,0,1,2,0,1,0,0,39,0,1
76,0,87,8,2,8,1,0,1,0,76,39,0,0
5,0,12,9,3,8,5,0,0,0,0,35,0,0
26,0,7,8,0,10,0,0,0,0,0,39,15,0
7,0,53,12,0,1,0,0,0,0,0,39,0,0
46,4,9,13,1,5,5,4,0,0,0,39,26,0
83,4,10,9,0,8,2,0,1,0,0,49,0,1
22,1,8,8,0,3,2,0,1,0,0,49,0,1
36,0,10,4,0,5,2,2,1,0,14,39,0,1
26,4,86,8,0,8,2,0,1,0,0,19,0,1
58,0,12,13,0,4,2,0,1,0,0,49,0,1
15,0,6,9,2,4,3,0,0,0,0,39,0,0
