age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
42,0,13,9,1,8,3,0,1,0,0,36,0,1
1,2,7,12,2,7,4,0,1,0,0,39,0,0
42,0,9,13,0,2,3,0,1,0,0,39,0,0
13,8,45,9,0,8,4,0,1,0,0,39,0,1
13,0,7,9,2,1,2,1,1,0,0,39,0,0
7,0,6,8,2,1,2,0,1,0,0,44,0,1
74,0,6,12,2,2,3,0,0,0,0,44,0,0
84,2,8,12,0,4,5,0,1,0,0,39,0,1
16,0,43,5,0,3,1,4,0,0,44,59,0,1
14,2,6,9,2,4,3,1,1,0,72,39,0,1
54,4,1,9,2,2,3,0,1,0,0,43,0,0
16,4,23,9,0,0,1,0,0,0,0,49,0,0
15,0,40,9,2,3,2,0,1,0,0,4,0,0
18,0,12,8,0,1,2,4,0,0,0,27,0,0
16,0,38,8,0,1,1,4,1,0,0,39,0,0
37,0,13,8,2,7,1,0,0,0,0,39,0,1
55,0,7,13,0,8,2,0,1,0,0,27,16,0
58,5,8,2,0,8,3,0,0,0,0,39,0,0
47,0,14,8,4,1,1,0,0,0,0,39,0,0
5,2,12,8,1,3,5,4,1,0,0,39,0,1
12,1,11,8,0,1,1,0,1,83,0,24,0,0
14,0,34,15,2,0,2,1,0,0,0,39,0,0
46,4,6,8,0,5,2,0,1,0,0,34,0,0
33,0,15,8,0,10,2,0,1,0,0,69,0,0
18,0,6,6,0,1,3,0,0,0,0,49,0,1
84,0,12,6,2,13,3,0,1,0,0,39,0,0
84,0,14,10,2,4,0,0,1,0,0,29,0,0
10,0,8,7,0,9,3,2,0,0,0,39,0,0
20,0,6,8,0,2,5,0,0,0,0,49,0,0
18,0,18,10,0,8,1,0,1,0,0,39,0,1
18,0,14,7,4,5,2,4,0,0,0,83,0,0
22,2,42,12,2,4,2,1,1,0,0,39,23,0
33,0,11,10,0,10,5,0,1,0,0,33,8,1
54,8,8,15,1,14,2,0,1,0,0,34,0,0
76,0,6,9,3,3,3,0,1,0,0,39,0,0
12,0,33,9,2,1,2,0,1,0,0,39,0,1
83,0,19,12,0,4,3,0,1,0,0,62,0,0
40,0,9,8,0,5,2,0,1,31,0,39,0,1
7,0,11,6,2,8,1,3,1,0,0,39,0,0
74,5,75,9,0,8,1,0,1,0,0,39,0,0
13,0,8,9,2,8,1,1,1,0,0,39,0,1
81,8,4,8,0,14,1,0,1,0,0,15,0,0
59,0,9,8,0,2,2,0,1,0,0,49,0,0
7,0,20,6,1,5,1,0,1,32,41,39,0,0
4,3,12,8,2,8,3,0,1,0,0,2,0,1
5,0,35,8,2,8,5,0,1,0,0,39,0,0
