age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
4,2,16,8,0,7,2,0,1,0,0,39,0,0
51,0,44,8,2,6,3,0,1,0,0,39,0,1
83,0,13,10,0,4,2,4,1,0,0,44,0,0
68,0,7,2,1,10,3,0,1,0,0,47,0,0
3,0,12,4,0,7,2,0,1,0,0,39,0,0
29,0,7,9,2,1,4,0,1,0,0,19,0,0
84,3,1,12,0,8,2,0,0,0,0,39,0,0
62,0,19,9,4,14,3,1,1,0,0,40,0,0
26,0,19,12,0,10,2,0,1,0,0,39,0,0
66,8,8,8,1,7,3,0,1,0,0,39,0,0
25,0,3,9,0,8,2,0,0,0,0,39,0,0
6,0,41,8,2,5,1,0,0,0,0,39,0,0
74,0,10,8,1,14,0,3,1,0,0,39,0,0
29,1,9,8,2,3,3,0,1,0,0,39,0,1
15,0,58,9,1,7,3,0,1,0,10,39,0,0
41,1,11,13,4,0,3,0,0,0,0,71,0,0
69,0,10,8,1,4,1,1,1,0,0,39,0,0
41,0,4,1,2,2,1,1,1,0,0,29,0,0
59,8,73,12,0,0,2,0,0,0,0,49,0,0
20,0,8,12,0,3,2,4,1,0,0,49,0,1
17,1,6,9,6,5,5,2,1,0,0,46,0,1
34,0,5,8,1,1,5,0,1,0,0,39,0,0
6,0,9,8,2,3,3,0,1,0,0,39,0,0
44,3,11,12,1,10,3,0,1,0,0,43,0,0
7,0,11,9,2,2,4,0,0,0,0,19,0,0
70,0,53,5,1,8,3,4,0,0,0,39,0,0
0,0,13,8,2,4,3,0,1,0,0,49,0,1
26,4,48,2,2,3,3,4,1,0,0,91,31,0
50,0,13,5,0,5,2,0,0,0,0,83,0,0
38,1,1,8,0,4,2,0,0,0,0,59,0,0
38,8,12,12,0,3,2,0,0,0,0,75,0,0
6,1,3,9,2,1,1,0,1,0,0,39,11,1
14,0,10,8,2,7,3,0,1,0,0,39,0,1
21,0,2,12,0,1,2,0,1,87,0,29,0,0
8,0,5,1,0,1,2,0,1,0,96,44,0,0
28,1,1,9,2,3,1,4,1,0,0,12,0,0
47,8,10,12,2,2,1,0,1,0,0,29,0,0
