age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
44,0,8,9,4,2,2,0,1,0,0,39,0,1
4,0,13,12,1,12,2,0,1,0,0,31,0,0
28,0,78,2,0,4,2,0,1,0,0,39,0,1
64,0,1,9,1,0,1,0,1,0,0,86,0,1
9,4,11,8,2,5,3,0,1,0,0,54,0,0
3,2,5,5,0,3,3,0,1,0,0,59,12,1
79,0,10,3,0,10,3,0,0,0,0,96,8,0
82,0,9,9,0,14,1,0,1,0,0,39,0,0
9,0,1,8,3,3,1,0,1,0,28,80,36,0
75,3,12,8,0,4,2,0,1,0,24,49,0,1
40,0,18,12,0,14,3,0,1,64,0,52,0,0
20,0,5,7,1,4,3,0,1,0,93,59,0,0
46,0,3,8,1,2,3,0,0,0,0,0,0,0
12,8,3,8,2,8,2,0,1,0,0,49,0,0
56,0,22,12,3,7,0,0,0,0,0,24,0,0
84,3,2,8,2,10,2,0,1,0,0,39,0,0
10,0,6,12,0,9,3,0,1,0,79,49,17,1
68,0,9,13,0,10,2,4,1,0,0,49,0,0
63,0,11,11,0,4,3,0,1,0,0,39,0,1
19,0,10,12,0,5,3,0,0,73,0,39,0,1
19,0,18,8,3,8,2,0,1,0,0,39,20,0
13,4,12,8,2,2,3,0,0,0,0,39,0,0
71,5,14,8,2,3,2,0,1,0,0,57,0,1
76,0,15,13,0,8,2,0,1,0,0,39,40,0
81,4,14,10,0,12,3,0,0,0,0,59,0,0
48,0,8,10,0,1,1,0,0,0,0,34,0,0
33,1,5,8,0,5,2,0,1,0,0,39,0,0
5,0,12,12,3,2,2,4,1,0,0,19,0,0
22,0,6,6,0,0,2,0,1,0,0,73,0,0
5,0,10,7,0,0,1,4,0,0,0,39,0,0
7,0,1,8,2,1,3,0,0,0,0,69,0,0
6,8,9,8,1,2,3,0,1,0,0,39,0,0
25,0,15,9,2,3,3,0,0,0,0,39,0,1
48,0,17,9,1,4,3,0,0,0,0,39,0,0
18,7,17,7,3,9,5,2,0,4,0,54,0,0
52,0,6,3,2,1,2,0,1,0,0,44,0,0
4,0,8,8,1,10,1,0,0,0,0,49,0,1
14,0,5,9,0,8,2,0,1,0,0,44,6,0
18,0,15,5,2,0,2,0,1,0,0,59,34,0
30,0,12,5,0,8,5,0,0,0,0,39,0,0
4,0,14,8,0,8,1,0,0,0,0,39,0,0
19,0,4,9,2,6,3,0,0,0,0,19,0,1
38,8,4,9,3,2,5,0,0,4,0,44,12,0
18,0,22,12,4,4,2,0,1,0,0,24,0,0
11,0,7,12,0,3,4,0,1,0,0,39,0,0
40,0,2,9,0,8,3,0,1,0,0,34,0,0
82,2,15,13,0,1,3,0,0,0,0,44,0,0
27,0,3,9,2,1,2,0,1,0,0,54,0,0
63,0,22,8,2,13,3,0,1,0,0,59,0,0
30,0,5,9,0,9,2,0,1,0,0,44,0,0
73,0,11,8,0,2,2,0,1,0,0,91,0,0
11,0,6,5,0,3,2,1,1,90,0,34,0,1
68,8,14,9,2,4,2,0,1,0,0,39,0,0
22,0,6,9,0,4,3,0,1,0,0,39,0,0
7,3,5,8,0,8,3,0,1,0,0,39,0,0
