age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
14,0,7,12,0,0,2,0,1,29,0,39,0,0
20,0,8,11,0,7,2,4,0,0,0,4,0,0
7,6,14,9,2,4,3,0,1,0,0,29,0,0
3,0,7,12,0,12,2,0,0,0,0,49,0,1
35,0,10,12,0,4,2,4,1,0,0,39,0,0
42,0,10,8,3,2,1,0,1,0,0,22,0,0
16,1,95,8,0,2,2,0,0,0,0,8,23,0
29,0,8,4,3,7,5,4,0,0,0,39,0,0
84,0,7,6,0,8,2,0,0,0,0,37,2,0
9,0,13,9,1,1,2,2,0,0,0,39,0,0
30,0,5,9,0,1,0,0,1,0,0,16,0,0
46,0,5,13,0,10,2,0,1,0,0,29,0,0
23,0,11,12,2,14,3,0,0,0,0,39,0,1
38,2,20,8,4,14,1,0,1,0,0,59,0,1
4,0,12,14,1,1,5,4,0,3,0,29,0,0
20,0,12,9,2,2,3,0,1,0,0,39,0,0
54,0,13,6,1,1,1,0,0,0,0,37,0,0
0,0,15,9,0,12,2,4,1,0,0,39,0,1
15,0,16,10,0,3,2,4,1,0,0,39,0,0
31,4,38,8,2,1,4,0,0,0,0,39,0,1
31,0,13,12,0,2,2,0,0,0,0,49,0,0
78,0,9,9,3,9,1,0,1,32,0,58,0,1
15,0,8,8,0,2,2,0,1,0,0,39,0,0
38,8,13,8,0,4,2,0,0,0,0,19,16,0
64,0,9,8,1,1,3,0,0,0,0,23,0,0
71,0,63,8,0,3,2,0,0,0,0,39,0,0
13,0,10,8,2,2,1,0,1,0,0,39,0,1
80,5,6,8,2,2,1,0,0,0,0,39,0,1
4,0,51,9,0,4,2,0,0,0,0,24,0,0
33,0,5,13,1,14,3,0,1,0,0,39,0,0
31,0,13,8,0,4,2,0,0,0,0,39,0,1
18,0,11,9,0,8,4,0,1,0,0,54,0,0
16,0,8,10,0,2,2,0,1,0,0,9,0,1
66,0,2,8,4,1,1,0,1,0,0,39,0,0
23,0,10,9,2,2,3,0,1,0,0,49,0,0
7,0,14,12,2,14,1,0,1,0,0,59,0,1
82,5,6,1,0,7,2,4,0,0,0,10,0,0
68,4,11,8,1,2,5,0,0,3,0,35,0,0
31,1,86,9,3,0,5,1,1,49,0,24,0,1
76,0,4,2,2,2,3,0,1,0,0,39,0,0
74,1,74,8,2,7,1,0,1,0,0,39,0,0
18,3,12,10,2,5,3,1,1,0,0,74,0,0
18,0,6,9,0,4,2,0,1,0,0,44,0,0
63,0,12,8,0,3,2,0,0,0,0,39,0,0
60,0,1,11,0,2,2,0,1,0,39,96,0,1
16,0,1,12,0,6,3,1,1,90,0,39,0,0
58,0,12,12,2,3,4,0,1,0,0,37,0,0
11,2,21,8,1,4,1,0,1,0,0,34,0,0
76,0,16,9,0,0,2,4,0,0,0,19,0,0
52,0,12,8,2,3,3,0,0,0,0,59,0,1
27,4,99,8,0,1,2,0,1,0,0,75,0,1
31,0,12,12,0,4,2,1,1,0,0,39,29,0
17,3,4,8,2,4,3,0,0,0,0,34,5,0
69,0,12,8,1,10,3,0,1,0,0,39,0,0
71,5,20,12,0,8,2,4,0,0,97,49,16,0
21,0,94,5,2,5,1,0,0,59,0,39,0,0
50,0,6,12,2,3,1,0,1,0,0,39,0,0
21,0,8,12,0,7,0,0,0,0,0,59,0,0
9,0,11,9,2,6,1,0,1,0,0,44,0,1
7,0,7,6,2,6,5,0,1,0,0,96,0,0
66,0,33,8,2,1,5,0,1,0,0,29,0,0
29,0,12,5,2,12,1,4,1,0,0,39,0,0
42,0,5,9,2,2,3,0,0,0,0,25,0,0
63,0,7,8,0,14,2,0,1,0,0,1,0,0
2,0,6,3,1,7,4,0,0,0,0,90,0,0
82,0,14,6,2,8,3,0,1,0,0,19,0,0
31,0,22,8,1,4,3,0,0,0,0,24,0,0
77,0,13,12,0,3,2,0,1,67,0,39,41,0
11,0,2,5,2,4,1,0,0,0,0,39,0,0
12,8,21,1,0,8,2,0,0,0,0,39,0,0
10,0,68,12,0,10,0,0,0,0,0,35,0,0
7,0,46,8,2,13,3,0,1,0,0,39,0,0
27,4,7,8,0,3,2,0,1,0,0,39,0,0
8,0,94,8,5,8,4,0,1,0,0,59,0,1
4,0,7,2,0,4,2,0,1,0,0,36,0,1
75,0,12,10,0,6,2,0,1,0,0,33,0,0
39,0,11,11,0,1,2,4,0,0,0,31,0,0
17,0,14,8,0,4,2,0,1,0,0,32,0,0
39,0,7,13,2,1,3,4,1,47,0,39,0,0
73,0,7,12,1,3,1,0,1,0,0,59,0,1
18,8,15,8,6,10,5,0,0,0,0,39,0,0
83,0,7,9,3,5,5,0,1,0,0,39,0,0
11,4,7,12,0,3,2,0,1,0,0,34,0,0
27,8,11,9,2,14,3,0,0,0,0,39,0,0
