age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
21,0,17,8,0,7,2,0,1,0,0,39,0,0
22,0,1,12,2,8,1,0,0,0,0,39,0,0
7,0,12,12,2,5,1,0,1,0,0,24,0,0
11,2,7,12,2,4,4,0,0,0,0,49,0,0
52,0,9,6,6,2,3,0,1,0,0,14,0,0
1,0,7,13,0,6,2,0,1,0,0,19,0,0
17,0,8,10,0,1,2,0,1,0,0,39,0,0
10,5,20,8,2,8,3,0,0,0,0,39,0,0
26,0,21,11,0,3,2,0,1,0,0,49,33,0
16,0,2,8,1,10,3,0,1,0,0,39,0,0
61,4,8,10,1,11,3,0,0,0,0,59,0,0
66,0,27,8,0,7,2,0,1,0,76,39,0,0
62,0,10,12,0,4,2,0,1,0,0,39,0,0
31,0,21,14,0,9,2,0,1,36,0,59,0,0
18,0,88,9,0,0,2,4,1,13,0,29,0,0
18,5,4,8,0,2,0,4,0,0,33,9,35,0
19,0,15,9,0,6,2,0,1,0,0,39,0,0
22,0,1,12,2,5,2,0,1,0,0,39,0,0
20,0,6,8,3,8,4,0,0,0,0,39,0,0
18,1,27,12,0,3,2,0,1,0,0,49,29,1
18,0,14,13,0,5,2,4,1,0,0,74,0,0
6,0,8,12,2,4,4,4,0,0,0,39,0,0
18,0,79,13,2,4,1,0,0,0,0,39,6,0
31,1,20,14,0,5,2,0,1,48,0,19,20,0
31,0,14,13,0,5,2,0,1,57,0,44,0,0
46,2,6,12,0,5,2,4,1,0,0,39,0,1
21,0,17,9,2,1,3,0,1,0,0,44,0,0
21,0,5,12,0,1,2,0,1,0,0,39,0,1
7,0,12,5,4,2,4,0,0,0,0,28,0,0
49,4,3,11,0,5,0,0,1,86,0,39,0,1
12,0,8,8,2,2,1,0,1,0,0,39,0,0
15,0,4,4,0,6,2,0,1,0,0,39,0,1
4,0,12,8,2,1,1,4,1,0,0,39,0,0
84,0,97,8,2,10,1,3,1,0,0,39,0,0
27,0,9,12,2,6,1,0,1,0,0,66,0,0
16,8,1,11,1,14,3,0,1,0,0,29,0,1
44,0,1,9,2,1,3,0,1,0,0,39,0,0
2,0,16,9,0,4,2,4,1,0,0,44,0,1
30,0,16,8,0,8,0,0,0,0,0,39,16,1
19,0,6,8,0,2,0,0,0,0,0,22,0,0
47,0,10,8,0,8,0,0,0,0,0,39,0,1
31,4,20,9,0,12,2,0,1,0,0,39,3,0
24,0,6,8,0,8,2,0,1,0,0,39,0,0
30,0,9,9,0,8,2,0,1,0,0,19,0,1
57,5,14,8,0,2,0,0,1,0,0,84,0,1
39,0,8,9,2,10,1,0,1,0,0,59,0,0
55,5,13,5,1,2,5,0,0,0,0,39,0,0
79,0,9,8,1,10,1,0,1,0,0,39,0,0
21,0,9,13,1,5,3,0,1,0,0,49,0,0
50,0,38,8,3,1,3,0,1,0,0,49,0,0
16,3,14,9,2,8,5,0,0,0,0,39,0,0
27,0,12,9,2,3,1,0,1,0,0,39,0,0
26,4,5,12,1,4,3,0,0,0,0,39,0,0
21,0,21,9,2,2,3,0,0,0,0,39,0,0
17,1,10,11,0,5,2,0,1,0,0,39,0,0
15,0,5,10,0,10,2,0,1,0,0,83,0,0
15,0,2,8,0,8,0,0,0,0,0,39,0,1
12,3,8,9,2,8,3,0,0,76,7,39,0,0
3,0,2,9,2,1,3,0,1,0,0,29,0,0
3,8,7,9,2,14,1,0,1,0,0,34,0,0
66,5,8,14,0,5,2,4,1,0,0,59,0,1
16,5,5,5,0,2,2,0,1,0,0,54,0,0
46,0,12,12,2,5,1,0,0,0,0,39,0,0
9,8,11,12,2,14,3,1,0,0,0,24,0,0
25,0,14,11,0,6,2,0,1,0,0,44,0,0
76,8,1,8,2,14,3,2,0,0,0,84,0,0
79,8,8,5,2,14,3,0,1,0,0,92,0,0
6,0,5,8,2,10,3,0,1,0,0,59,0,0
13,0,11,9,0,2,0,0,0,0,0,39,0,0
76,0,6,9,0,7,2,0,1,0,0,39,0,0
3,8,7,10,2,11,1,0,1,0,0,39,0,0
67,0,16,0,1,10,5,4,0,0,0,59,0,0
18,0,10,14,1,5,5,0,0,0,0,59,0,0
2,8,16,11,0,14,2,0,1,0,0,76,0,0
11,0,7,12,2,5,3,1,1,0,0,39,0,0
39,1,21,12,2,5,4,0,0,0,0,39,0,0
27,0,3,8,0,9,2,0,1,0,0,39,0,0
2,4,16,11,0,5,2,0,1,0,0,39,0,0
9,4,17,12,1,5,3,0,1,0,0,30,0,0
38,0,11,8,1,1,3,0,1,0,0,16,0,0
20,8,6,8,0,6,2,4,1,0,0,73,0,0
13,0,3,10,0,10,2,0,1,0,0,39,0,1
44,5,14,5,0,2,2,0,1,0,0,39,0,1
0,0,23,8,0,10,0,0,1,0,0,48,0,0
58,1,16,7,1,9,3,0,0,0,0,39,0,0
22,0,83,13,0,5,2,0,1,0,0,49,0,0
2,0,15,13,2,3,1,0,1,0,0,12,0,0
3,0,7,12,2,4,1,0,1,0,0,49,0,1
9,0,24,9,2,1,1,4,1,0,0,39,0,0
31,3,6,0,0,9,2,0,1,69,0,44,39,1
12,0,8,9,2,8,5,0,0,0,0,39,0,0
42,3,13,8,0,8,0,0,0,0,0,34,0,0
14,0,14,6,3,8,3,0,0,0,0,26,0,0
4,0,12,13,2,6,3,0,1,0,0,24,0,0
54,0,8,8,0,1,2,0,1,0,0,44,27,0
13,0,11,8,2,2,3,0,1,0,0,39,0,0
26,0,6,8,0,1,2,0,1,0,0,39,26,1
15,1,4,8,0,0,2,0,1,0,0,29,0,0
1,0,9,12,0,5,0,0,0,0,0,49,0,0
10,8,6,9,0,14,2,0,1,0,0,39,0,1
17,8,10,8,2,14,3,4,1,0,0,24,0,0
19,0,15,8,2,7,1,0,1,27,0,34,14,0
59,0,13,9,2,8,3,0,0,0,0,39,35,0
63,0,13,14,2,6,1,0,1,0,0,13,0,0
20,0,6,5,3,2,1,0,0,0,0,54,0,0
32,1,11,9,1,10,3,0,0,0,0,12,14,0
27,1,12,4,0,9,2,0,1,0,0,36,0,0
48,0,16,8,0,2,0,0,0,0,0,98,0,0
60,0,11,9,3,8,1,0,0,0,0,39,0,0
24,0,17,3,2,2,1,0,1,0,0,39,26,0
15,0,15,8,0,1,2,0,1,0,0,39,0,1
27,0,15,9,0,3,0,0,1,0,0,35,0,0
72,8,12,9,0,14,2,0,1,0,0,39,0,1
10,0,9,9,2,8,1,0,0,0,0,39,0,0
11,0,2,8,2,7,3,0,1,0,0,39,0,0
24,0,17,8,0,4,2,0,1,0,0,34,0,0
47,0,1,3,0,5,2,0,1,0,0,39,0,1
75,0,11,9,0,1,2,0,1,0,0,39,0,1
12,4,52,8,2,11,5,0,0,74,0,29,0,0
41,5,11,9,0,2,2,0,1,0,0,54,0,0
18,0,41,10,0,10,2,0,1,46,0,39,0,1
51,2,6,6,0,1,2,0,1,0,0,49,0,1
77,0,5,6,0,3,2,0,1,91,0,54,1,1
50,0,10,8,4,7,5,0,0,0,0,19,0,0
27,0,12,8,0,3,2,0,1,0,0,39,0,0
74,0,3,10,0,1,2,0,1,0,0,39,0,1
2,2,16,10,3,0,1,4,1,0,0,49,0,0
16,0,1,8,2,10,3,0,1,0,0,59,21,1
6,0,5,8,0,1,2,4,1,0,0,39,0,0
14,0,24,12,3,4,5,0,0,0,0,34,0,0
19,0,66,12,0,4,2,0,1,0,0,49,0,1
4,0,80,13,2,3,1,0,1,0,0,26,0,0
7,0,12,8,2,4,0,0,1,0,0,39,0,0
9,4,14,12,2,13,1,4,0,0,0,39,0,0
21,0,21,8,2,0,1,0,1,0,0,16,0,0
82,1,33,13,0,5,2,0,1,0,0,39,0,0
32,0,5,9,0,8,2,0,1,45,0,19,0,0
32,4,24,2,1,5,3,4,1,0,0,44,0,0
24,0,7,8,2,2,3,0,0,0,0,39,0,0
6,0,5,8,2,2,1,0,0,0,0,39,0,0
14,2,4,12,0,0,0,0,0,0,0,39,0,0
20,0,6,13,0,5,2,0,1,0,0,19,0,0
14,2,24,12,1,4,3,0,1,0,0,10,0,0
32,0,4,9,1,8,3,4,0,0,0,63,0,0
4,0,10,9,2,8,3,0,0,0,0,39,0,0
24,0,6,8,0,8,0,0,0,0,0,39,0,0
30,0,14,8,1,10,3,0,1,0,0,49,0,0
20,6,9,1,3,9,1,0,1,0,0,39,0,1
48,0,12,9,2,1,3,0,1,0,0,39,0,0
27,0,9,8,0,1,2,0,1,0,0,39,0,0
11,0,7,8,2,7,5,0,1,0,0,19,0,0
24,0,16,10,1,0,3,0,0,0,0,39,0,0
5,0,15,8,0,7,2,0,1,0,0,39,21,0
7,1,12,8,2,9,4,0,1,0,0,59,0,0
11,0,7,9,3,4,4,1,0,0,0,49,0,0
30,0,14,8,0,6,2,2,1,35,0,39,0,1
60,0,14,8,0,4,0,0,0,0,0,34,0,0
14,5,2,10,0,0,2,0,1,0,0,39,25,1
19,0,20,13,0,3,2,0,1,0,0,19,0,1
27,0,3,11,0,6,2,0,1,0,0,39,0,0
22,0,1,9,2,4,4,0,1,0,0,59,8,1
9,0,14,9,2,7,3,4,1,86,0,39,0,0
17,1,10,9,0,4,2,0,1,0,0,39,0,1
0,5,9,12,0,5,2,0,1,0,0,39,0,0
18,0,14,8,1,3,3,4,1,0,79,34,41,0
69,0,13,8,0,7,2,0,1,17,0,39,33,0
