age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
60,5,8,6,0,5,2,0,1,0,0,54,0,0
3,0,12,9,2,2,1,0,1,0,0,29,0,0
61,0,7,8,1,7,1,0,1,0,0,29,0,0
60,0,15,12,0,4,2,4,1,0,70,49,0,0
37,0,13,9,1,8,5,0,0,0,0,34,14,0
18,0,1,3,5,1,2,0,1,0,0,39,0,0
28,0,1,12,2,8,1,0,0,0,0,29,0,0
15,2,10,12,0,5,2,4,1,0,0,59,0,0
49,5,11,8,3,8,4,0,1,0,0,51,0,0
62,0,6,13,2,5,3,1,1,0,0,39,0,0
19,0,13,8,0,6,2,4,1,0,0,39,41,0
66,1,36,8,0,1,2,0,1,0,0,92,0,0
52,8,15,8,0,14,2,0,1,0,0,39,0,1
14,8,2,9,2,14,1,0,1,0,0,39,0,0
22,0,2,8,0,7,2,0,1,0,0,19,0,1
12,0,16,12,1,2,1,4,1,0,0,39,0,0
3,0,4,9,0,1,2,0,1,9,0,87,0,1
19,0,6,4,0,6,0,0,0,0,0,39,0,0
19,0,12,12,0,5,2,0,1,0,0,54,0,0
35,0,7,9,0,3,2,0,1,0,0,39,0,1
78,4,7,8,0,4,2,0,1,0,0,44,0,1
66,0,12,9,1,1,5,4,0,0,0,39,0,0
2,0,11,8,0,6,2,0,1,0,0,39,0,1
18,0,1,8,0,4,2,0,1,0,0,39,0,0
57,0,48,9,0,4,2,0,1,0,0,38,0,0
72,1,9,8,2,3,1,0,1,0,0,44,0,0
84,0,10,6,1,0,3,0,0,0,0,49,0,0
19,1,13,12,0,5,0,0,0,0,0,39,0,0
29,1,12,9,0,1,2,0,1,0,0,39,40,0
28,1,12,8,0,1,2,0,1,0,0,39,0,1
54,1,14,10,2,4,3,0,0,0,0,39,0,0
45,0,77,8,0,7,2,4,1,0,0,29,0,1
46,0,1,9,0,4,2,1,1,0,0,39,1,1
23,0,15,9,1,3,3,0,1,0,42,39,0,0
26,0,11,8,0,4,2,0,1,0,0,39,0,0
