age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
24,0,13,9,0,3,0,0,0,0,0,34,0,1
76,0,13,8,0,8,2,2,1,0,0,49,0,0
4,0,18,9,0,3,2,4,1,0,0,65,0,1
14,8,9,9,0,14,2,0,1,0,0,39,0,1
45,5,42,8,2,8,3,0,0,0,0,39,0,1
34,0,30,4,0,4,2,0,1,0,0,5,0,0
22,0,2,1,0,1,2,0,1,0,0,34,0,1
44,0,8,9,0,1,2,0,1,0,0,29,0,0
41,8,10,12,1,14,3,0,1,0,0,32,0,0
55,4,10,13,1,5,3,0,1,0,0,34,0,0
64,0,12,9,4,8,5,0,0,21,0,3,0,0
30,0,6,13,0,5,2,0,1,0,0,39,0,0
54,1,12,8,0,1,2,0,1,0,0,39,0,0
6,0,72,9,2,3,1,0,0,0,0,39,0,0
53,1,20,11,0,0,2,4,1,7,0,39,0,1
11,0,2,12,0,4,2,0,1,0,0,44,0,1
59,0,9,12,1,4,3,0,1,0,0,39,0,0
40,0,1,8,2,7,3,0,1,0,0,39,0,0
18,0,70,8,2,8,3,0,0,0,0,29,0,0
70,3,8,12,2,8,3,0,0,0,0,37,0,0
4,8,18,9,2,14,1,0,1,0,0,38,0,0
80,0,9,8,2,7,1,0,1,0,0,39,0,0
23,5,12,9,1,1,3,0,1,0,0,29,0,0
54,0,1,12,2,8,1,0,0,0,0,25,0,0
5,0,22,9,2,3,3,1,1,0,0,34,0,0
52,2,22,12,0,8,2,1,1,0,0,84,23,0
2,4,9,12,2,5,3,0,1,0,0,39,0,0
20,1,15,8,2,10,1,0,1,0,0,39,0,0
26,0,10,9,1,8,3,0,0,0,2,39,0,0
31,8,8,3,0,14,2,0,1,0,0,44,0,0
17,0,9,12,0,4,2,0,1,7,0,44,0,1
22,1,2,4,0,4,2,0,1,0,0,39,0,1
7,1,6,8,0,8,5,0,0,0,0,39,0,0
22,0,8,12,0,3,2,0,1,0,0,44,0,1
76,0,12,8,0,10,2,4,1,0,0,1,0,1
60,0,15,10,1,7,3,0,1,0,0,41,0,0
31,0,13,5,0,4,2,3,1,0,4,34,12,0
25,0,11,8,0,2,2,0,1,0,0,34,0,1
52,0,10,9,2,7,5,0,1,0,0,39,0,0
0,8,9,12,0,14,2,0,1,0,0,39,0,0
21,0,18,11,2,9,1,0,1,0,0,39,12,0
79,0,7,8,0,7,2,0,1,0,0,39,0,1
20,0,15,8,0,7,2,4,1,0,0,69,6,0
55,0,55,9,2,8,1,0,0,0,0,0,0,0
17,0,17,6,2,2,1,4,0,0,0,49,0,0
73,1,7,8,1,10,5,0,1,0,0,39,0,0
23,0,15,8,0,3,0,0,0,0,0,9,0,0
19,0,16,8,2,3,3,3,1,0,0,39,0,0
10,0,14,12,2,5,1,0,1,0,0,39,0,0
47,0,1,12,0,4,2,1,1,0,0,15,0,0
10,0,13,13,2,5,3,0,0,0,0,34,0,0
17,3,42,9,2,4,3,0,1,0,0,49,0,0
82,4,7,9,0,4,2,0,1,0,0,39,0,1
24,0,9,11,0,2,2,0,1,0,0,39,0,1
7,2,16,9,2,2,1,0,0,0,0,49,0,0
7,0,17,9,2,2,3,0,0,0,0,29,0,0
