age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
31,5,9,13,0,5,0,0,0,0,0,37,0,1
17,0,12,8,1,3,3,0,1,0,0,14,0,0
29,0,8,4,1,7,1,0,0,0,0,49,0,0
11,0,1,8,2,10,1,0,1,0,0,39,0,0
18,4,13,8,0,8,0,1,0,0,0,39,10,0
17,0,17,8,0,5,2,0,1,7,0,44,0,1
27,0,10,9,5,7,3,0,0,0,0,49,0,0
29,3,20,10,2,0,1,4,0,4,0,39,0,0
12,0,20,9,0,7,2,0,1,0,0,39,0,1
16,0,15,9,2,10,3,0,1,0,0,44,0,0
35,0,16,8,1,8,3,3,1,0,0,39,18,0
14,0,16,9,2,10,1,0,0,0,0,39,0,0
16,0,9,5,0,9,2,0,1,0,0,29,0,1
24,0,6,6,2,2,1,0,1,0,0,34,0,0
21,0,15,8,2,7,1,0,1,0,0,39,0,0
23,0,22,12,0,7,2,3,1,0,0,39,0,0
38,1,26,12,4,4,3,4,1,0,0,49,0,0
70,0,11,12,0,1,2,0,1,0,0,39,0,1
8,0,31,12,2,0,5,0,0,0,0,49,0,0
12,0,12,8,0,2,2,0,0,0,0,39,0,1
11,5,13,9,1,8,3,0,0,0,54,47,0,1
17,1,11,5,1,1,3,0,1,0,0,39,0,1
25,0,9,8,0,1,2,0,1,0,0,44,0,0
36,0,11,9,1,2,3,0,0,0,0,29,0,0
23,8,12,11,0,14,2,0,1,0,0,14,0,0
29,0,10,8,0,6,2,0,1,5,0,39,0,0
16,1,7,8,2,9,1,0,1,2,0,59,0,0
27,0,17,9,1,0,5,4,0,0,0,49,0,0
25,0,7,8,0,6,2,4,1,0,0,39,0,0
17,2,21,8,0,4,2,0,1,2,0,39,0,0
10,0,8,9,2,8,1,1,1,0,0,39,15,0
10,8,18,5,2,14,5,0,0,0,98,39,0,0
32,0,17,2,0,7,2,0,1,0,0,39,0,0
20,0,8,12,0,0,2,3,1,0,0,39,0,0
22,0,11,9,0,2,0,0,0,0,0,34,0,0
43,0,12,8,0,1,2,0,1,7,0,39,0,1
12,4,9,12,0,5,0,0,0,0,0,44,0,0
23,0,14,12,2,3,3,4,1,0,0,9,0,0
25,0,18,8,0,9,2,0,1,15,0,88,0,1
69,0,9,9,0,2,2,0,1,0,0,37,0,0
9,0,16,11,2,4,3,4,1,0,0,49,0,0
11,0,10,3,0,10,2,0,1,0,0,39,20,0
4,0,2,12,3,8,3,0,1,0,0,53,0,0
13,0,91,12,0,3,2,4,1,0,0,34,0,0
5,4,6,8,2,8,3,0,0,0,0,44,0,0
31,0,5,12,3,9,3,0,1,0,0,39,0,0
12,0,10,10,2,3,3,0,1,0,0,39,20,0
16,8,22,8,2,14,3,0,1,0,0,39,0,0
33,0,10,8,2,8,5,0,0,0,0,29,0,0
25,0,1,9,0,12,2,0,1,0,0,47,0,0
9,0,6,8,2,7,3,0,0,0,37,44,0,1
13,0,6,8,3,8,5,0,0,0,0,39,0,0
17,4,23,9,0,5,2,0,1,7,0,59,0,1
4,0,60,9,2,8,1,4,0,2,0,24,0,0
39,0,11,2,0,2,0,0,0,0,0,19,0,1
29,8,11,9,0,14,0,0,0,0,32,29,0,1
10,0,13,8,2,8,1,0,0,0,0,59,0,0
6,0,12,7,2,1,3,0,0,0,0,41,0,0
42,8,10,8,0,14,2,4,1,0,0,37,0,0
3,0,8,9,2,3,3,0,1,4,0,39,0,1
