age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
22,0,2,12,0,3,2,0,1,0,0,49,0,0
21,0,6,6,2,1,3,1,0,0,0,39,41,1
4,4,4,8,1,4,5,1,0,0,0,59,41,0
44,0,97,9,0,7,2,4,1,0,0,39,38,0
15,0,17,9,0,10,2,0,1,0,0,39,0,0
38,0,18,9,3,8,5,0,0,0,0,39,0,0
3,0,3,8,2,2,3,4,1,0,0,34,0,0
3,4,1,5,2,6,3,0,0,14,0,39,0,1
37,5,1,6,0,6,2,0,1,7,0,39,0,1
35,0,12,8,0,1,2,0,1,7,0,39,0,1
5,8,14,8,2,14,1,0,0,0,0,15,0,0
52,1,20,9,1,4,5,0,0,0,38,55,0,1
20,0,4,8,0,9,0,0,0,0,0,39,0,0
5,0,5,9,2,8,3,0,1,0,0,39,0,0
30,0,23,9,0,3,2,0,1,0,0,47,0,1
44,0,7,10,1,8,3,0,1,0,0,39,0,0
22,0,12,8,2,6,1,0,1,0,0,49,0,0
5,0,10,12,2,3,5,0,1,0,0,23,0,0
5,0,12,8,2,1,4,0,0,0,0,39,0,0
11,0,6,9,2,10,1,0,0,0,0,17,0,0
9,0,16,8,2,1,4,0,1,0,0,44,41,0
19,0,16,3,0,1,2,0,1,0,0,39,0,0
33,5,10,12,0,5,2,0,1,0,0,39,0,0
21,0,13,3,0,1,2,4,1,3,0,39,0,0
42,0,16,9,0,6,2,4,1,0,0,39,0,1
45,8,10,8,6,14,4,0,1,0,0,47,12,0
9,0,9,9,0,4,2,1,1,4,0,43,0,1
3,4,13,8,2,2,3,4,1,0,0,44,0,0
20,0,11,12,2,5,4,0,0,0,0,43,0,0
57,1,12,8,4,9,3,4,0,0,0,39,0,0
19,0,16,9,0,1,2,0,1,0,0,19,0,0
36,0,19,12,0,5,0,0,0,0,0,69,0,0
32,0,1,10,0,3,2,0,1,0,0,39,23,0
48,5,13,12,0,4,2,4,1,3,0,49,0,1
37,3,13,12,1,8,3,0,1,0,0,26,0,0
21,4,26,8,0,12,2,1,1,0,0,39,41,0
30,1,18,8,0,1,2,0,1,0,0,49,0,1
6,0,13,9,1,8,5,0,0,0,0,39,41,0
22,0,22,8,2,1,3,0,0,0,0,54,41,0
6,0,13,12,1,5,3,0,0,0,0,45,0,0
4,0,1,8,2,1,1,0,1,2,0,39,0,0
16,0,2,8,0,3,0,0,0,0,0,49,0,1
10,8,1,8,2,14,1,0,1,0,0,39,0,0
19,0,1,8,3,7,3,0,0,0,0,69,0,0
57,0,12,8,4,2,3,4,1,0,37,39,0,0
4,8,11,3,2,14,1,1,0,0,0,19,0,0
38,0,11,15,2,5,1,0,0,0,0,39,0,0
46,0,14,8,4,4,5,0,0,0,0,39,0,0
25,0,4,8,0,3,2,0,1,0,0,44,0,1
25,0,11,13,0,4,2,0,1,0,0,39,0,0
8,0,12,9,2,2,3,0,1,0,0,39,0,0
59,2,11,10,4,4,5,0,0,0,0,34,0,0
56,0,5,12,0,3,2,0,1,0,0,11,0,0
22,0,4,12,2,0,1,0,1,0,0,39,0,0
11,0,9,9,2,8,1,0,1,0,0,42,0,0
47,0,16,8,0,2,2,0,1,0,0,29,0,0
11,0,18,8,2,7,3,0,0,0,0,39,0,0
23,0,5,4,0,10,2,0,1,0,0,51,0,0
48,0,13,9,2,10,3,4,0,0,0,47,0,1
7,0,12,8,2,4,3,0,0,2,0,44,0,0
13,0,12,10,0,4,2,0,1,0,0,39,0,0
13,5,9,8,0,0,2,0,1,0,0,64,0,0
11,0,6,9,2,8,3,0,1,0,0,55,3,0
80,0,11,6,1,2,3,0,0,0,0,39,0,0
31,2,12,8,0,10,2,0,1,0,0,54,0,0
13,0,19,9,1,2,5,2,0,0,0,19,20,0
25,0,11,9,3,1,3,0,1,0,0,34,0,0
40,0,2,8,1,8,5,0,0,0,0,39,0,0
43,0,4,9,2,2,3,0,1,0,0,31,0,0
29,0,13,8,0,1,2,0,1,5,0,39,0,1
2,8,7,9,2,14,3,0,1,0,0,29,0,0
8,0,10,6,0,10,2,0,1,0,0,54,0,0
15,4,16,12,0,5,2,4,1,0,0,59,0,0
26,0,15,12,2,3,3,0,1,0,0,49,0,0
15,0,10,10,0,8,0,0,0,0,0,34,0,1
16,0,4,6,2,6,1,0,1,0,0,39,0,0
39,1,9,8,0,3,2,0,1,0,0,79,0,1
4,0,8,2,2,2,1,0,0,0,0,31,0,0
25,0,1,10,1,12,3,0,0,0,0,39,0,0
22,0,7,10,0,1,0,0,0,0,0,49,0,1
21,8,14,9,4,14,3,0,0,0,0,39,0,0
21,5,9,12,1,5,3,0,1,0,0,49,0,0
9,0,13,12,2,4,1,0,1,0,0,39,0,0
9,0,6,8,0,2,0,0,0,99,0,39,0,1
20,1,11,12,0,4,2,0,1,7,0,44,0,1
20,0,10,9,2,8,1,3,1,1,0,39,0,0
6,8,13,6,2,14,1,0,0,0,0,24,0,0
46,5,23,14,4,5,5,4,0,0,0,39,0,0
7,0,10,8,2,1,1,0,1,0,0,39,0,0
45,0,2,9,3,3,3,0,1,0,0,29,0,0
7,0,20,8,2,3,1,0,1,0,0,54,0,0
19,0,3,8,0,1,2,0,1,0,0,39,0,1
30,0,5,12,0,4,2,0,1,0,0,54,0,0
34,1,11,8,0,1,2,0,1,0,0,39,0,1
14,5,13,4,2,6,1,0,1,0,0,39,0,0
12,0,9,8,2,4,3,0,0,0,28,59,0,0
36,0,12,8,0,0,2,0,1,0,0,39,0,1
21,0,1,2,0,8,0,0,0,0,0,39,0,0
47,0,3,8,2,1,3,0,1,0,0,39,0,0
25,0,19,8,0,1,2,0,1,0,0,39,0,1
13,0,16,8,0,1,2,0,1,0,0,39,41,0
23,0,7,8,0,7,2,0,1,99,0,39,0,1
4,0,13,8,2,1,1,0,0,0,0,39,0,0
28,0,5,14,0,5,2,0,1,0,0,9,0,0
31,0,21,9,0,4,2,4,1,0,0,39,0,1
25,0,12,7,0,10,2,0,1,0,0,44,0,0
3,0,6,5,6,3,5,0,0,0,0,89,0,0
11,0,23,9,0,5,2,0,1,0,0,39,12,0
19,0,14,5,0,1,2,0,1,0,0,39,0,0
3,0,12,8,2,3,1,0,0,0,0,49,0,0
18,0,9,12,0,5,2,0,1,0,0,49,0,1
21,1,6,6,0,3,0,0,0,0,0,39,0,1
2,0,2,9,2,10,1,0,0,0,0,39,0,0
35,0,1,12,0,5,2,0,1,0,0,49,0,1
18,0,14,12,0,4,2,0,1,0,34,54,0,1
15,3,11,12,3,4,5,0,0,0,0,39,0,0
16,0,21,8,0,2,2,0,1,0,0,34,0,0
7,5,0,13,2,5,3,0,0,0,0,39,0,0
21,0,16,8,0,4,0,0,0,0,33,39,0,0
21,0,12,8,2,6,1,0,0,0,74,39,0,0
20,0,18,9,0,8,2,0,1,0,0,44,0,1
24,0,7,8,0,1,2,0,1,0,0,39,0,1
45,0,14,9,0,5,2,0,1,0,0,43,0,1
7,0,11,9,4,4,3,0,0,0,0,98,0,0
15,0,8,12,2,8,1,0,0,0,0,27,0,0
15,0,9,9,1,1,3,0,0,0,0,39,33,0
31,5,10,9,0,0,2,0,1,0,0,39,0,1
29,0,10,11,1,5,3,0,1,0,37,59,0,0
50,0,12,8,0,7,2,4,1,0,0,39,0,1
39,4,12,9,4,5,5,4,0,0,0,49,41,0
41,4,12,11,0,5,2,0,1,0,0,35,0,0
13,0,19,8,2,2,5,0,0,0,33,39,0,0
15,0,9,8,2,2,3,0,1,0,0,23,0,0
32,0,11,9,0,3,2,0,1,0,0,29,0,1
20,0,1,8,2,8,3,0,1,0,0,9,0,0
20,0,9,4,1,0,1,0,0,0,0,39,0,0
10,0,22,12,3,8,5,0,0,0,0,34,0,0
17,0,7,6,0,10,2,0,1,0,0,44,0,1
7,4,16,10,2,6,1,0,0,0,0,97,0,0
1,8,10,9,2,14,1,0,1,0,0,31,0,0
19,0,11,9,1,2,3,0,1,0,0,39,1,0
41,0,12,13,0,4,2,4,1,0,0,39,0,1
34,0,8,8,1,1,5,0,0,0,39,39,0,0
24,0,4,9,0,4,0,0,0,98,0,59,0,1
22,0,9,8,0,7,2,4,1,0,0,49,0,1
36,4,6,9,0,12,0,0,0,0,0,39,31,1
21,0,4,13,5,4,5,0,0,5,0,49,0,0
42,0,85,12,4,3,3,0,1,0,0,51,0,0
8,0,1,9,0,1,2,0,1,0,0,19,0,0
21,0,1,9,0,8,2,2,1,0,0,39,0,0
14,5,17,12,2,12,3,0,0,0,0,39,0,0
9,0,10,8,3,8,5,1,1,5,0,47,11,0
12,0,13,8,1,2,5,0,0,0,0,19,0,0
10,0,2,9,2,2,3,4,1,0,0,39,0,0
12,0,2,10,0,5,2,0,1,0,0,34,0,1
33,1,17,12,0,5,2,0,1,0,0,59,0,1
16,3,1,7,0,1,2,0,1,0,0,14,0,1
31,1,10,12,0,5,2,0,1,0,0,34,20,1
45,0,9,8,0,2,1,0,1,0,0,37,20,0
13,0,8,6,0,1,2,0,1,49,0,39,0,1
9,0,15,3,2,1,3,0,0,2,0,39,0,0
7,0,15,6,2,3,3,0,0,0,0,39,0,0
17,0,14,9,0,4,2,0,1,7,0,39,0,1
30,0,6,8,0,1,2,4,1,0,0,44,9,1
24,0,1,2,1,1,3,0,1,0,0,39,0,0
38,0,12,9,0,3,2,0,1,0,0,8,0,1
24,0,14,8,0,2,2,0,1,0,0,44,0,1
21,0,9,9,1,5,3,0,1,0,0,49,24,0
23,0,8,8,0,1,2,0,1,0,0,39,0,1
31,1,85,9,0,4,2,0,1,0,0,39,12,0
17,8,14,8,0,14,2,4,1,0,0,29,0,0
14,0,14,8,0,1,2,0,1,7,0,39,0,1
7,4,18,8,2,8,3,0,1,0,0,31,0,0
14,0,19,11,0,5,0,1,0,0,0,6,0,1
39,0,12,12,1,5,5,0,0,0,0,39,0,0
20,0,6,7,2,2,3,0,0,0,0,19,0,0
15,0,16,10,0,1,2,1,1,0,0,39,10,0
15,0,25,8,2,6,3,4,0,0,0,49,0,0
36,0,6,13,0,8,2,0,1,0,0,49,0,0
2,0,7,9,2,0,1,0,0,0,0,39,0,0
13,0,10,8,2,7,5,0,0,0,0,39,0,0
35,0,4,8,0,7,2,0,1,0,0,39,0,1
