age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
29,1,5,9,1,2,2,0,0,0,0,59,0,0
55,0,5,8,0,4,3,0,0,0,0,44,0,0
32,4,19,8,0,5,1,0,0,0,0,39,0,0
12,0,7,12,2,8,0,0,1,0,0,49,0,1
29,3,12,12,0,10,3,0,1,0,0,39,0,1
17,8,1,3,0,10,3,0,1,0,0,30,0,0
28,8,9,15,1,8,1,0,1,10,0,49,0,0
19,1,2,10,2,3,3,0,1,0,0,39,0,0
6,5,6,12,2,2,2,0,1,5,0,74,0,0
7,0,12,8,3,14,2,0,1,0,0,39,0,0
43,8,30,8,5,2,3,0,1,0,0,24,0,0
48,0,15,8,1,8,5,0,1,0,0,31,0,0
13,1,24,12,0,5,2,0,0,0,0,29,0,0
29,4,12,8,4,2,2,0,1,0,0,39,0,0
44,0,16,12,0,7,1,0,0,0,0,39,0,0
0,0,29,11,4,14,3,4,0,4,0,39,0,0
36,0,19,15,0,1,1,0,1,0,0,39,0,1
21,0,15,11,2,2,5,0,0,0,0,34,19,0
36,0,9,8,1,14,5,0,1,0,0,24,0,1
7,0,10,6,2,3,3,0,0,0,0,39,0,0
22,4,19,9,0,1,3,0,1,0,0,85,14,1
31,0,22,8,0,3,5,0,1,0,0,29,0,0
10,0,13,9,0,4,2,0,1,0,0,44,0,1
4,0,23,4,2,8,5,0,1,0,0,14,0,0
19,4,9,12,0,1,2,0,1,0,0,39,10,0
24,0,22,9,0,5,2,0,0,0,0,49,3,0
35,0,10,11,1,4,2,0,1,0,0,39,0,1
51,5,15,8,0,3,2,0,1,0,0,39,0,0
35,0,6,12,1,14,3,0,1,0,0,39,0,1
15,0,15,9,2,4,2,0,1,0,0,39,0,0
9,1,13,6,2,8,5,4,0,0,0,34,0,0
5,1,14,12,2,14,2,0,1,0,0,41,0,0
4,0,11,4,2,1,2,0,1,0,0,44,0,0
36,0,11,9,0,0,5,4,1,0,0,59,0,1
8,0,8,6,2,8,1,0,1,0,0,19,0,0
34,0,10,12,1,6,1,0,1,5,0,39,0,0
1,8,5,9,2,2,5,0,1,0,0,49,0,0
5,0,52,5,2,12,2,0,1,0,0,39,0,0
19,0,7,12,2,4,3,0,1,0,0,39,0,1
29,0,9,11,2,2,2,0,1,0,0,39,0,0
14,4,10,8,2,7,2,0,1,0,0,59,0,0
10,4,4,9,2,2,3,0,0,0,0,39,0,0
15,3,15,8,2,5,1,4,1,0,0,94,0,0
13,0,1,8,2,2,2,0,0,0,0,54,0,0
32,4,5,8,1,3,3,0,1,0,0,39,0,0
80,8,7,8,1,1,2,4,1,0,0,39,19,0
38,0,18,9,2,5,5,0,0,0,0,39,0,1
15,0,7,8,0,4,2,0,1,0,0,39,0,1
31,0,2,12,4,7,3,0,1,0,0,5,0,0
32,0,20,11,1,8,1,1,0,0,0,39,0,0
8,3,2,7,2,1,2,0,1,0,0,37,0,1
9,0,7,14,2,14,2,1,1,0,0,39,0,0
6,4,13,13,2,2,2,0,1,0,0,39,0,1
26,0,0,9,0,7,2,0,1,0,34,39,0,0
46,0,14,13,2,4,2,0,1,0,0,59,0,0
6,8,17,9,0,4,1,0,1,0,0,24,0,0
28,0,2,9,0,4,2,0,0,0,0,39,0,0
31,0,10,8,1,2,1,4,0,0,0,19,0,1
45,2,23,6,4,2,1,0,1,0,0,19,0,1
38,0,23,9,0,7,0,0,1,0,0,35,0,0
33,0,1,11,0,5,1,4,0,0,0,39,30,0
52,0,10,9,0,4,1,0,1,0,0,19,0,0
2,0,30,8,2,2,1,0,1,0,0,19,0,0
18,4,25,8,1,2,2,0,0,0,0,39,0,0
42,0,20,9,1,0,3,0,1,0,0,39,0,0
