age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
1,2,6,12,1,14,2,0,1,0,0,59,0,0
37,0,5,0,0,9,3,0,0,0,0,44,2,0
2,1,9,13,2,8,2,0,0,0,0,39,0,0
21,8,19,8,2,6,4,0,1,0,0,39,0,0
27,8,9,9,1,14,2,0,0,0,0,73,0,1
13,0,20,12,2,8,2,4,0,0,0,35,0,0
4,0,13,8,0,8,5,0,0,0,0,39,0,1
5,0,16,9,2,8,2,0,1,0,0,49,0,0
34,0,3,9,2,1,2,0,0,0,0,19,0,0
7,4,10,12,0,4,3,0,1,0,0,39,0,0
14,4,13,8,2,2,2,0,1,0,0,36,0,1
19,1,11,9,1,10,3,0,0,3,0,31,0,0
29,0,4,8,0,7,2,1,0,0,0,9,0,1
22,1,9,11,2,6,2,0,1,0,0,49,41,1
12,0,5,9,1,4,3,0,1,0,38,39,0,0
29,0,5,10,0,9,2,0,0,0,0,39,0,1
24,2,12,8,2,6,2,0,1,0,0,49,0,1
32,0,0,9,2,2,1,0,1,8,0,39,0,0
9,0,17,9,2,7,2,1,1,0,0,39,20,0
19,0,17,8,1,5,2,0,1,0,0,14,0,1
46,0,14,8,0,4,2,0,1,0,0,37,0,0
21,0,9,9,0,10,1,0,1,0,0,49,0,0
19,1,90,7,4,12,2,0,0,0,0,15,0,1
27,0,15,8,2,3,2,0,1,0,0,34,0,0
15,0,18,13,0,5,0,0,0,0,0,19,0,0
7,4,10,9,0,5,1,0,0,0,79,29,0,0
43,0,9,15,0,3,3,0,0,3,0,55,0,0
6,8,12,6,2,1,1,0,1,0,33,49,0,0
39,0,18,12,0,4,3,0,1,0,0,39,0,0
41,0,9,8,1,5,3,4,1,7,0,39,0,0
39,0,23,10,1,3,2,0,1,0,0,59,0,1
44,0,20,12,2,2,3,4,1,0,0,49,0,0
31,5,13,14,2,8,3,4,0,0,0,29,0,0
36,0,7,6,0,6,3,0,0,0,0,34,0,0
33,0,10,6,0,7,2,0,1,0,0,39,0,1
24,5,29,12,2,8,2,4,0,0,0,39,0,0
47,0,11,6,0,3,1,0,1,0,0,64,0,0
27,0,4,8,0,4,2,0,1,0,0,39,0,0
17,0,16,6,0,3,3,0,1,0,0,44,36,0
25,0,3,12,1,4,2,0,1,0,86,39,0,0
16,0,9,8,2,14,2,0,1,0,0,39,0,0
17,0,7,8,2,3,5,0,1,0,0,39,0,0
37,8,9,8,2,6,4,0,1,15,0,39,0,0
29,0,13,8,0,7,2,0,0,0,0,39,0,0
38,8,4,14,4,3,2,0,0,0,0,39,0,0
15,0,11,9,0,1,2,0,1,0,0,39,0,1
23,5,0,8,2,6,1,0,1,0,0,24,0,0
9,0,17,4,1,14,2,0,1,0,0,39,0,1
1,5,11,8,0,4,2,0,1,0,0,39,20,1
3,4,14,12,2,8,5,0,1,0,0,39,0,0
41,0,13,3,0,7,1,0,1,0,0,39,0,0
2,0,9,13,0,2,3,0,1,0,0,34,0,0
13,0,11,8,4,8,2,0,1,0,31,39,41,1
14,8,17,9,2,7,1,0,0,0,0,39,0,0
16,0,1,8,0,1,1,0,1,0,0,39,0,1
23,0,16,9,0,8,2,0,0,0,0,39,0,1
7,0,10,8,0,7,2,0,1,0,0,39,0,0
20,0,19,12,0,10,1,0,1,2,0,34,0,0
30,0,10,10,0,1,2,0,1,0,0,39,0,1
