age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
7,0,11,8,2,0,1,0,1,0,0,39,0,0
47,1,12,9,5,2,3,0,1,0,0,19,0,0
20,0,13,10,5,0,3,0,1,0,0,39,0,0
14,0,23,12,0,3,2,0,1,0,0,39,0,1
12,0,19,8,2,1,1,0,1,0,0,39,0,0
4,4,7,12,2,5,3,0,0,0,0,23,0,0
11,0,1,9,2,3,1,0,1,0,0,39,0,0
5,4,12,5,2,2,1,1,1,0,0,19,0,0
10,4,18,8,2,12,1,0,1,0,0,39,0,1
44,0,5,12,0,5,0,0,0,0,0,17,0,0
22,0,14,3,1,10,5,0,0,0,0,39,0,0
23,0,19,13,0,5,2,3,1,0,0,39,0,0
8,1,26,12,1,2,3,0,0,0,0,2,0,0
31,0,7,12,0,3,2,0,1,0,0,36,0,1
27,1,11,9,5,5,5,4,0,0,0,54,0,0
9,0,11,12,2,10,3,0,0,7,0,39,0,1
1,0,16,8,2,1,1,0,1,0,0,39,0,0
9,0,16,9,2,1,1,4,0,0,0,39,0,0
49,0,8,12,0,2,2,0,1,0,0,39,0,0
16,0,18,9,0,4,2,0,1,0,0,5,0,1
20,0,10,3,2,7,3,3,0,0,12,39,20,0
2,0,24,6,2,7,3,0,1,0,0,24,0,0
8,8,1,9,0,14,2,0,1,0,0,49,0,1
29,0,10,8,4,1,3,0,0,0,0,39,0,0
28,0,12,8,0,2,2,4,1,0,0,59,0,1
22,0,5,8,2,8,1,0,0,0,0,39,0,0
22,0,19,9,0,3,2,0,1,0,0,39,0,1
35,0,21,14,1,5,3,0,1,0,0,39,0,1
2,0,13,9,2,1,1,0,1,0,0,49,0,0
49,0,15,8,2,8,3,0,1,0,0,19,0,0
40,0,11,10,0,7,2,4,1,15,0,39,0,1
14,0,20,6,2,1,1,1,1,0,0,39,15,0
13,0,8,12,2,5,3,0,0,0,0,34,0,0
12,4,12,12,2,8,4,0,1,0,0,39,0,0
4,0,32,4,2,7,3,0,0,0,0,39,0,0
20,0,8,8,0,2,2,0,1,0,0,39,0,0
16,0,6,8,1,5,1,0,0,0,0,34,0,0
39,0,13,8,0,10,2,0,1,0,0,44,0,1
39,4,16,9,0,12,2,4,1,0,0,54,0,0
24,0,12,8,0,7,2,0,1,7,0,71,0,1
16,1,2,8,0,8,2,0,1,0,0,39,0,0
45,0,6,8,4,1,3,0,1,0,0,34,0,0
74,0,13,8,4,10,3,0,0,0,0,54,0,0
34,0,12,7,0,8,2,0,1,0,0,39,0,1
19,0,14,8,0,6,0,0,0,0,0,29,0,0
11,5,14,9,0,5,0,0,0,0,0,59,0,1
56,8,21,9,0,14,2,0,1,0,0,9,0,0
13,0,1,8,2,3,1,0,0,0,0,39,0,0
33,0,1,11,0,5,0,0,0,0,0,49,0,1
46,4,11,12,1,5,3,0,0,0,0,35,0,0
24,0,12,11,1,9,3,0,1,0,0,69,0,0
6,7,9,12,0,10,2,0,1,0,0,34,0,1
19,1,5,15,2,4,3,0,0,0,0,44,0,0
13,0,8,9,0,4,1,0,0,0,0,39,0,0
21,0,21,6,2,1,1,0,0,0,0,39,0,0
36,2,5,8,0,4,2,0,1,15,0,59,0,1
20,0,3,10,0,3,2,4,1,0,40,44,0,0
5,4,9,8,0,8,0,4,0,0,0,32,0,1
10,1,13,12,1,4,5,0,0,0,0,39,0,1
4,1,6,9,2,3,3,1,1,0,0,29,41,0
28,5,10,9,0,8,2,0,1,0,0,19,0,0
18,0,11,8,0,7,2,0,1,0,0,39,0,0
23,0,8,8,0,6,0,0,0,2,0,34,0,0
4,0,24,8,2,3,1,0,0,0,0,39,0,0
28,0,1,8,1,5,3,0,1,0,0,39,0,1
18,0,5,8,0,1,2,0,1,5,0,19,41,1
5,0,1,8,2,4,1,0,0,0,0,69,0,0
7,4,16,9,2,8,3,0,1,0,0,19,0,0
21,0,13,12,0,1,2,4,1,0,0,39,0,0
18,1,8,12,1,5,3,0,0,0,0,47,0,0
80,0,3,12,1,4,1,0,0,0,0,59,0,0
43,0,11,8,0,10,0,4,0,0,0,47,28,1
16,2,4,12,2,5,3,0,0,0,0,59,0,0
44,0,15,13,0,5,2,3,1,3,0,44,24,0
23,3,7,3,0,7,2,0,1,0,0,39,0,0
13,0,4,8,0,1,2,0,1,0,0,44,0,0
30,0,14,14,0,5,0,0,0,0,0,59,0,1
31,0,12,12,3,5,3,0,0,0,0,39,0,0
8,1,11,8,2,10,3,1,1,0,0,39,0,0
20,0,12,8,0,10,2,0,1,0,0,44,0,0
35,0,11,8,0,4,2,0,1,0,0,49,0,0
6,1,12,3,2,7,4,4,0,0,0,39,0,0
19,0,6,8,0,8,2,0,1,0,0,39,0,0
20,0,3,8,1,1,5,0,1,0,0,41,0,0
9,0,5,9,3,3,5,0,0,2,0,49,0,0
15,0,26,8,0,7,1,0,1,0,0,39,0,0
5,0,10,10,2,1,5,4,0,0,0,39,0,0
10,0,13,2,0,7,2,0,1,0,0,39,20,1
36,5,9,12,1,4,5,0,0,0,32,49,0,0
2,0,11,8,2,9,5,0,0,0,0,39,0,0
8,3,6,7,2,10,1,1,0,0,0,59,7,0
3,5,13,15,2,10,3,0,0,0,0,44,0,0
41,2,2,8,0,3,2,0,1,27,0,59,0,1
45,4,7,8,4,1,5,0,1,0,0,39,0,0
40,0,14,9,0,8,2,4,1,5,0,39,0,0
36,0,11,8,0,1,2,0,1,0,0,44,0,0
62,0,9,8,0,3,2,0,1,0,0,9,0,0
11,0,1,12,2,3,1,0,0,5,0,44,0,0
7,4,8,8,2,2,4,0,1,0,0,39,0,0
21,0,11,6,0,8,2,0,1,0,0,14,36,0
32,1,11,9,0,3,2,0,1,7,0,39,0,1
40,2,1,9,0,9,2,0,1,0,0,44,0,1
18,2,16,15,0,4,2,0,1,0,0,59,0,1
28,2,13,14,1,4,1,0,1,0,0,59,0,0
11,0,7,9,0,8,2,0,1,0,0,39,0,0
35,0,6,9,0,7,0,0,0,0,0,39,0,0
6,5,7,14,2,5,1,0,1,0,0,9,41,0
40,0,11,8,1,6,3,0,0,2,0,39,0,0
4,5,18,6,2,2,3,0,1,0,0,19,0,0
7,0,15,9,2,8,1,0,0,0,0,39,0,0
11,0,6,11,2,4,3,0,1,0,0,39,0,0
3,0,9,8,2,7,1,0,1,0,0,39,0,0
17,0,10,12,0,3,2,0,1,0,0,39,0,0
18,1,2,8,0,1,2,0,1,0,0,39,0,0
16,0,1,8,0,9,2,0,1,0,0,49,8,1
3,0,8,9,4,3,5,1,0,0,0,53,19,0
15,0,12,3,3,11,5,0,0,0,0,34,0,0
20,0,6,8,2,1,1,0,0,0,0,34,0,0
46,0,12,6,4,3,3,0,1,5,0,37,0,0
26,0,16,6,2,6,3,1,1,0,0,39,27,0
40,1,11,11,2,5,3,1,1,0,0,39,17,0
19,0,1,8,0,7,2,0,1,0,35,39,21,1
54,0,8,8,0,7,2,0,1,0,0,19,0,1
24,2,14,12,2,1,1,2,1,0,0,29,0,0
8,0,6,13,0,5,2,4,1,6,0,23,0,0
31,5,7,8,0,1,0,4,0,0,0,39,0,0
33,8,12,13,1,14,3,1,0,0,0,39,11,0
19,5,1,8,0,8,0,0,0,0,0,39,0,1
43,0,7,8,0,2,2,0,1,0,0,39,0,0
13,8,4,3,0,14,2,0,1,0,0,29,0,0
19,0,1,9,0,2,2,0,1,0,0,39,0,0
8,5,15,8,2,3,1,0,1,2,0,44,0,0
2,0,2,9,2,2,3,0,1,3,0,23,0,0
24,0,25,13,1,5,5,0,0,5,0,44,0,0
23,0,11,8,3,12,3,4,0,7,0,44,0,1
7,0,7,11,2,4,1,0,1,0,0,69,0,0
15,8,9,9,3,14,5,0,0,0,0,7,0,0
59,4,7,8,0,8,0,0,0,0,0,39,0,0
50,0,9,12,4,3,3,4,0,0,0,34,0,0
46,8,7,12,4,14,4,0,0,0,0,11,0,0
14,0,27,8,2,2,3,0,0,0,0,39,0,0
14,0,22,5,2,7,1,0,0,0,0,39,0,0
47,0,19,13,4,5,5,0,0,0,0,36,0,0
31,0,10,12,1,5,3,0,1,0,0,49,0,0
18,8,16,3,0,14,4,0,1,0,0,39,20,0
13,8,6,12,0,14,2,4,1,0,0,2,0,0
12,0,21,8,0,4,2,0,1,0,0,44,0,1
10,8,5,9,0,14,2,0,1,2,0,39,0,0
8,0,10,8,0,1,2,0,1,0,0,47,0,0
7,1,13,8,2,1,3,0,1,0,0,29,0,0
59,0,6,9,0,0,2,0,1,0,0,49,0,1
22,3,21,0,0,13,2,0,1,0,0,54,20,1
50,0,7,9,0,1,2,0,1,0,0,29,0,0
19,0,8,8,5,1,3,0,1,0,0,39,0,0
13,0,6,8,2,1,1,0,0,0,0,44,0,0
50,0,12,10,0,1,2,4,1,0,0,44,3,0
17,0,11,8,1,2,3,0,1,0,0,23,0,0
7,0,24,10,2,8,1,0,1,0,0,19,0,0
17,0,67,12,2,0,1,0,0,0,0,49,0,0
11,3,14,8,2,1,3,0,1,0,0,39,0,0
18,1,3,10,1,5,3,0,1,0,0,36,0,0
33,0,5,8,2,1,3,0,0,0,0,39,0,0
6,0,6,13,2,4,1,0,0,0,0,64,0,0
38,0,8,8,1,3,3,0,1,0,0,41,0,0
40,0,13,12,0,5,2,0,1,0,0,24,25,1
24,0,8,8,0,4,2,0,1,0,0,39,0,0
47,0,12,8,0,8,2,0,1,7,0,49,0,1
28,0,10,9,0,4,2,0,1,0,0,39,0,0
39,5,5,12,1,5,3,4,1,0,0,24,0,0
31,0,11,12,0,4,2,4,1,0,33,49,0,1
50,1,10,12,0,3,2,0,1,0,0,42,0,1
26,0,9,9,0,8,2,0,1,0,0,34,0,0
18,0,15,9,1,8,3,0,0,0,0,39,0,0
52,4,13,9,1,8,5,0,0,0,0,39,0,0
9,1,17,8,2,1,1,4,0,0,0,49,0,0
41,0,5,12,0,3,2,1,1,0,0,49,10,1
32,2,12,12,1,4,5,0,0,0,0,39,0,0
5,0,7,11,0,2,0,0,0,0,0,19,0,0
23,0,28,8,1,10,5,0,1,0,0,44,0,0
33,0,13,10,0,5,2,0,1,7,0,19,0,1
23,0,7,8,0,10,2,0,1,0,0,49,0,0
9,0,8,6,2,6,3,0,0,0,0,39,0,0
23,0,30,9,1,1,3,0,0,0,0,39,0,0
7,0,20,12,2,3,1,2,1,0,0,44,0,0
52,0,14,12,2,6,1,0,0,0,0,39,0,0
44,0,1,8,0,2,2,0,1,0,0,39,0,0
9,4,20,10,2,12,1,0,1,0,0,55,0,0
38,4,19,12,3,5,3,0,1,0,0,44,0,0
21,4,22,8,2,2,5,0,0,0,0,39,0,0
45,0,7,14,1,8,3,4,1,0,0,39,18,0
35,0,28,8,1,8,5,0,0,0,0,39,0,0
12,0,11,13,0,6,2,0,1,0,0,39,0,0
10,0,24,13,0,4,2,0,1,0,0,39,17,1
20,2,10,12,0,4,2,0,1,0,37,49,0,1
28,1,5,5,0,10,2,0,1,0,0,49,0,1
9,0,9,8,2,10,5,0,0,0,0,39,0,0
1,0,12,14,2,5,1,0,1,0,0,24,0,0
23,0,5,8,2,7,1,0,0,0,0,87,0,0
23,0,23,12,0,4,2,3,1,0,0,59,18,0
