age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
21,0,10,8,0,7,2,0,1,42,0,39,0,1
20,3,10,10,4,4,5,0,0,0,0,39,0,0
27,0,22,8,1,8,3,1,1,0,0,46,0,0
29,0,52,8,2,2,3,0,0,0,0,24,0,0
70,0,37,13,0,4,0,0,0,0,0,39,0,1
69,5,7,11,0,5,0,3,0,0,0,49,0,0
17,0,11,9,1,3,3,0,1,0,0,39,0,0
22,0,14,8,3,10,5,0,1,0,0,39,22,0
10,0,26,9,0,3,2,0,1,0,0,19,0,0
33,0,2,9,0,4,2,0,1,0,0,39,0,0
22,0,2,4,0,8,0,0,0,0,0,19,36,1
4,0,15,12,0,3,2,0,1,0,61,50,0,0
12,1,22,6,0,14,2,0,0,0,0,39,0,1
22,0,34,9,0,7,2,0,1,0,0,39,39,1
23,0,21,10,0,12,2,0,1,0,0,59,0,0
23,0,9,12,0,1,2,0,1,0,0,49,0,1
16,0,12,8,1,6,5,0,0,0,0,44,0,1
23,1,9,13,0,5,2,0,1,0,0,39,0,0
18,1,12,15,6,5,2,4,1,0,0,49,0,0
63,4,11,4,0,8,2,0,1,0,0,39,0,1
13,0,8,4,5,7,2,0,1,0,0,34,0,0
19,0,4,13,5,5,3,0,1,0,0,34,0,0
61,0,3,8,0,1,2,0,1,71,0,44,0,0
48,1,1,9,0,4,2,4,1,0,0,39,0,1
2,0,12,12,2,5,5,0,1,83,0,78,0,0
11,0,9,10,2,0,3,0,0,49,0,39,0,0
26,3,5,12,2,5,1,1,0,0,0,44,0,0
23,0,12,8,1,8,3,0,1,0,0,86,0,0
12,8,6,12,0,14,2,0,1,0,0,80,41,0
69,0,17,12,0,5,2,0,1,0,0,44,0,0
19,0,4,8,5,1,2,0,1,0,0,16,6,0
48,0,10,8,2,8,1,3,0,0,0,39,0,0
3,3,9,11,0,10,2,0,1,0,0,44,0,1
30,0,11,8,0,7,2,0,1,0,16,59,0,1
15,2,82,13,0,4,2,0,1,0,0,7,0,1
75,0,8,8,5,2,5,0,0,0,0,34,0,1
9,0,13,8,2,7,3,4,1,0,0,39,0,0
24,0,6,12,5,5,2,0,1,0,0,82,0,0
37,0,13,12,1,5,5,0,0,0,0,39,0,0
58,0,10,12,0,6,2,0,1,0,0,44,0,1
30,5,6,8,0,14,2,0,1,3,43,13,0,1
12,0,6,12,2,8,1,4,0,0,0,39,0,0
24,0,1,9,0,7,2,0,1,0,0,39,0,0
52,0,22,12,3,4,5,0,0,0,0,34,0,0
16,8,16,12,2,14,1,4,0,0,0,79,0,0
74,0,65,12,1,2,3,0,0,0,0,34,0,0
7,0,89,8,2,2,1,0,1,0,0,39,0,0
33,1,15,12,1,1,3,0,1,0,0,39,0,0
82,0,5,9,0,1,2,0,1,0,0,39,0,1
81,1,6,9,0,9,2,0,1,0,0,40,0,1
66,3,10,12,2,5,3,0,0,0,0,49,0,0
7,0,10,9,2,3,3,0,0,0,0,39,0,0
28,0,1,8,0,1,2,0,1,0,0,49,0,1
12,0,6,6,2,2,3,0,0,0,0,34,0,0
16,0,12,11,0,3,2,0,1,0,0,39,0,1
66,0,54,8,0,2,2,0,1,0,0,34,0,0
1,0,4,11,3,1,3,0,1,0,0,39,0,0
19,8,15,8,6,9,5,0,1,0,0,51,0,0
9,0,13,8,0,8,1,0,0,0,0,39,41,0
50,0,1,12,4,2,5,0,0,0,0,39,0,0
19,0,11,12,2,4,1,0,1,0,0,39,0,0
60,0,6,9,0,2,2,0,1,0,0,39,0,1
7,0,25,8,2,7,1,1,1,0,0,39,0,0
83,0,3,10,1,0,3,0,0,0,0,39,0,0
83,0,94,6,0,3,2,0,1,0,0,77,0,0
