age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
41,5,14,8,2,2,3,0,1,0,0,29,26,0
5,0,9,14,2,8,1,0,1,0,0,39,0,0
84,0,14,6,0,8,2,0,1,99,0,39,0,1
26,0,9,8,0,4,2,0,1,0,0,77,0,1
82,0,14,12,2,3,1,0,0,0,0,39,0,0
1,0,13,8,0,4,2,0,1,0,51,39,0,0
1,5,11,8,0,4,2,0,1,0,0,39,0,1
42,0,7,9,2,3,1,0,1,0,0,39,0,0
49,0,19,9,1,7,3,0,1,94,0,39,0,0
8,0,41,12,2,4,3,0,0,0,0,34,0,0
26,5,14,9,0,2,5,0,1,0,23,98,0,1
2,0,13,12,3,4,0,0,0,0,0,39,0,0
51,0,7,12,2,3,1,0,1,0,0,39,0,0
7,2,17,8,2,4,3,0,0,0,0,39,0,0
10,0,12,10,2,3,3,0,0,0,0,27,0,0
21,0,7,7,0,10,2,0,1,0,0,39,0,0
65,4,10,9,0,5,2,0,1,0,0,49,0,0
2,8,9,8,2,14,1,1,0,0,92,44,0,0
53,2,31,8,1,10,3,0,0,0,0,34,0,0
12,5,13,9,4,9,5,0,1,0,0,59,0,1
5,0,15,8,0,1,2,0,1,0,0,39,0,0
17,0,12,8,2,8,1,0,0,0,0,39,0,0
2,0,10,8,2,2,1,1,1,83,0,39,0,0
25,0,18,9,5,4,5,0,0,0,0,93,0,0
4,1,31,13,2,10,1,0,1,0,0,34,0,0
45,0,16,12,0,0,2,0,1,0,0,93,0,0
33,0,22,8,2,7,1,0,0,0,0,39,0,0
25,0,13,13,0,4,2,0,1,7,0,39,0,0
18,0,11,12,0,5,2,0,1,0,0,39,0,1
20,0,19,12,1,4,3,0,1,0,91,39,6,0
84,3,22,9,1,8,5,0,0,0,0,60,0,0
64,3,11,8,1,8,3,0,0,78,0,39,0,0
11,2,16,12,0,4,2,0,1,0,0,69,0,1
75,1,4,9,0,1,2,0,1,0,0,39,0,1
80,0,8,13,0,5,2,0,1,0,0,86,0,0
51,0,39,8,0,6,2,0,1,0,98,39,0,1
10,0,12,8,2,1,3,0,0,0,63,39,0,0
11,5,16,3,2,11,1,0,1,0,0,44,0,0
31,0,76,8,0,7,0,0,0,0,0,34,0,1
55,0,5,12,0,3,2,0,1,0,0,59,0,1
30,8,16,8,2,14,1,4,0,0,0,39,0,0
75,3,22,12,0,0,2,0,1,0,0,44,0,0
21,0,6,8,0,3,2,0,1,0,0,19,0,0
4,3,62,8,2,8,3,0,0,0,0,39,0,0
12,5,64,8,2,4,3,0,0,0,0,49,0,0
34,5,4,8,0,2,2,0,1,0,0,76,0,1
11,0,12,12,2,3,1,0,0,0,0,39,0,0
11,0,74,9,2,6,1,0,1,0,0,54,27,0
67,0,7,9,0,7,2,0,1,0,0,39,0,1
10,4,7,6,1,8,3,1,1,0,0,39,0,0
14,4,10,0,2,13,5,0,1,0,0,39,0,0
33,0,7,8,1,1,3,0,1,0,0,39,0,0
12,0,5,10,2,6,4,0,0,0,0,49,0,0
23,8,14,5,0,14,0,0,0,51,0,39,0,1
63,0,50,9,0,1,2,0,1,0,0,39,0,1
17,0,12,9,2,0,5,0,0,0,0,44,0,0
30,0,12,10,0,1,2,0,1,0,0,39,0,0
17,0,88,9,2,3,1,0,0,0,0,22,0,0
23,0,14,13,0,5,2,0,1,0,0,39,0,1
29,0,97,8,0,7,2,0,1,0,0,54,0,1
13,0,15,9,2,8,3,0,0,0,0,34,0,1
19,4,9,6,0,10,2,0,1,0,0,39,0,0
7,2,3,9,2,4,3,0,1,0,0,29,0,0
76,0,4,12,1,8,3,1,0,0,0,34,0,0
7,5,8,3,0,2,2,0,1,0,0,39,40,1
73,8,56,8,0,14,0,0,0,0,0,59,0,1
37,0,6,8,2,6,4,0,0,99,0,39,0,0
18,0,17,10,2,2,3,0,0,0,0,39,0,0
29,0,82,15,0,8,2,0,1,0,0,39,0,0
23,0,89,8,0,10,2,0,1,0,0,34,0,1
66,0,44,12,2,5,3,0,1,0,0,39,0,0
2,0,11,14,3,10,3,1,0,0,0,39,0,0
74,0,83,8,0,8,2,0,1,0,0,39,0,1
20,0,14,8,2,6,1,0,0,0,0,39,0,0
32,4,12,8,0,8,0,0,0,0,0,39,0,1
10,0,3,8,2,1,3,0,0,0,0,44,0,0
23,0,14,5,0,1,2,0,1,60,0,39,0,1
10,0,9,8,2,6,4,4,0,0,0,39,0,0
1,2,15,13,2,10,3,0,0,0,0,45,0,0
13,0,6,13,0,5,2,0,0,0,0,59,0,1
37,0,9,8,0,10,2,0,1,99,0,39,0,1
7,0,19,15,2,8,3,4,1,0,0,34,22,0
26,0,9,9,0,10,2,0,1,65,0,67,0,0
14,4,10,9,2,8,3,0,1,0,0,39,0,0
60,0,76,9,0,1,2,0,1,0,0,39,0,0
34,4,35,12,0,4,2,0,1,0,0,41,0,0
12,0,5,12,2,3,3,0,0,0,0,47,0,0
62,0,12,8,1,10,3,0,0,0,0,39,0,0
18,0,10,8,0,7,2,0,1,0,0,39,0,1
3,0,5,0,2,5,3,0,1,0,0,39,30,0
23,0,14,7,0,2,2,0,1,0,0,80,0,0
69,0,4,8,2,3,1,0,1,0,48,49,0,0
16,0,11,12,0,5,2,0,1,0,66,44,0,1
23,5,14,12,0,4,2,0,1,0,0,39,0,1
20,0,11,11,3,0,5,0,0,0,0,39,0,0
7,0,32,9,2,8,1,0,1,0,0,39,0,0
26,0,9,8,0,1,2,0,1,0,92,39,0,1
3,0,3,3,2,2,1,0,0,0,0,59,0,0
37,1,7,6,2,10,1,4,1,0,0,39,0,0
60,0,59,5,0,7,2,0,1,0,0,39,0,1
81,0,22,3,0,7,2,0,1,0,0,39,0,1
14,0,84,8,2,7,1,0,1,30,0,39,0,0
39,8,9,5,0,14,2,0,1,0,0,39,0,0
27,5,1,9,2,2,3,0,1,0,0,39,0,0
32,0,6,6,0,8,0,0,0,0,0,19,0,1
34,0,22,8,2,7,3,0,1,0,0,39,0,0
28,0,5,13,0,10,4,0,0,0,0,49,0,0
7,0,37,8,2,6,1,4,0,0,0,39,40,0
5,0,16,9,2,4,3,4,0,0,0,5,0,0
54,8,11,5,0,14,2,0,1,72,0,44,0,1
7,2,1,11,2,10,4,0,1,0,0,35,0,0
83,0,8,3,0,7,2,0,1,0,0,54,0,1
54,0,11,6,1,8,3,0,1,0,0,39,0,0
7,8,81,8,2,14,1,0,1,0,0,39,0,0
3,0,12,8,2,1,3,0,1,0,0,39,5,0
71,0,1,12,1,3,3,0,1,0,0,39,32,0
62,1,13,1,0,1,2,0,1,0,0,39,0,1
7,0,20,2,2,6,3,4,1,0,0,39,1,0
12,0,4,7,2,1,1,0,0,0,0,58,0,0
76,8,8,8,0,14,0,0,1,0,0,49,0,1
12,0,17,9,6,8,2,0,1,0,0,39,0,1
2,1,11,12,2,5,3,0,0,0,76,1,0,0
10,0,3,12,1,8,1,1,0,0,0,39,0,0
7,0,77,12,2,5,3,4,1,0,0,39,0,0
63,0,86,3,0,2,2,0,1,0,0,8,0,0
12,0,5,11,0,1,2,0,1,0,0,39,0,0
29,4,13,9,0,2,2,0,1,0,0,1,0,1
9,8,4,5,2,14,1,0,1,0,0,86,0,0
31,0,16,13,0,5,2,3,1,0,0,29,0,0
69,4,5,12,0,3,2,0,1,0,0,29,0,0
9,0,13,10,2,2,1,0,1,0,0,39,0,0
82,0,5,12,0,4,2,0,1,0,0,44,0,1
18,5,11,8,4,4,5,0,0,0,0,49,38,1
30,0,14,5,0,3,2,3,1,0,0,39,0,1
4,0,7,3,2,7,1,4,0,0,0,39,0,0
4,0,79,1,2,10,1,0,0,0,0,39,0,0
10,0,12,8,1,7,3,0,0,0,5,39,0,1
10,2,7,8,2,6,3,0,1,0,0,24,0,0
14,0,77,9,2,3,1,0,1,0,0,39,0,0
54,0,22,8,0,1,2,0,1,0,0,39,0,1
2,4,11,6,3,2,5,1,0,0,0,39,0,0
4,0,7,8,2,1,3,0,1,0,0,39,0,0
11,0,48,8,2,8,5,0,0,0,0,98,1,0
71,7,12,1,0,7,2,0,1,0,0,39,0,1
44,0,51,8,1,8,3,0,1,0,0,39,38,0
3,0,13,8,2,8,1,0,1,0,0,39,0,0
25,0,9,8,3,2,5,0,0,0,0,15,0,0
4,0,79,11,2,8,1,0,0,0,0,39,2,0
29,8,27,8,0,14,2,0,1,42,0,44,0,0
35,0,40,8,0,1,2,0,1,0,0,34,0,0
12,0,17,12,0,5,0,0,0,0,0,49,0,0
42,0,15,13,0,5,0,0,0,0,0,62,0,1
55,0,8,3,1,7,3,0,1,0,0,34,0,0
18,0,17,9,5,0,5,0,0,0,0,19,0,0
36,8,35,5,1,14,5,0,0,0,0,59,0,0
15,1,95,13,2,10,1,0,0,0,0,39,0,0
44,1,22,9,0,13,5,0,0,0,0,86,0,0
32,2,6,9,0,4,2,4,1,0,0,49,0,1
9,8,13,5,2,14,1,0,1,0,0,44,0,0
42,0,13,8,0,4,2,0,1,0,0,51,0,0
2,4,10,12,2,4,5,1,1,0,0,73,0,1
14,0,14,7,2,6,1,0,1,0,0,39,0,0
53,4,7,8,1,2,5,0,0,0,0,63,0,0
40,0,6,8,0,1,2,0,1,0,0,39,0,0
32,0,6,8,2,7,4,0,1,0,0,39,0,0
26,0,12,5,0,1,2,0,1,0,0,44,0,0
54,0,22,12,0,4,2,0,1,0,0,72,0,1
4,4,11,8,2,8,3,0,0,0,0,39,0,0
4,0,53,6,2,0,5,0,0,0,0,3,0,0
20,1,14,9,2,13,3,0,1,0,0,28,0,0
71,0,12,8,0,4,2,0,1,0,0,39,0,0
7,0,17,8,2,6,1,0,1,91,0,25,0,0
30,0,12,6,2,8,3,4,0,0,0,39,0,0
19,0,9,12,0,0,2,0,1,0,0,44,0,1
21,0,6,12,0,4,2,0,1,0,0,49,0,1
66,0,12,12,0,4,2,0,1,0,0,39,0,1
12,8,17,12,0,14,0,0,0,0,0,62,0,1
11,0,44,8,0,1,2,4,1,0,0,39,0,0
12,0,17,8,0,5,2,0,1,0,0,59,0,0
2,0,13,8,2,3,5,1,0,0,0,58,0,0
13,8,6,9,2,14,1,0,0,0,0,39,0,0
5,0,16,6,0,10,2,0,1,0,0,39,0,1
5,5,9,9,0,5,2,0,1,0,0,39,0,0
57,0,8,11,2,8,1,0,1,0,0,34,0,0
31,0,16,5,0,2,2,0,1,0,0,19,0,1
53,0,18,9,0,3,2,0,1,0,0,86,0,0
29,1,13,9,0,3,2,0,1,0,0,49,0,1
31,0,15,9,0,8,0,0,0,0,0,39,0,1
29,0,16,13,0,4,2,0,1,0,0,39,0,1
34,0,42,9,1,3,3,0,1,0,0,59,0,0
13,5,6,3,0,11,2,2,1,0,0,44,0,1
30,0,12,6,0,10,2,0,1,0,0,39,0,1
55,0,30,13,0,5,2,0,1,0,0,54,0,0
19,0,16,8,1,3,3,0,1,0,0,29,0,0
33,0,10,11,0,1,2,0,1,0,0,39,0,0
10,0,12,8,2,7,1,0,1,0,0,39,0,0
17,0,12,12,0,4,2,0,1,7,0,44,0,1
54,1,14,8,0,13,2,0,1,0,0,18,0,0
28,0,12,1,3,2,5,0,0,0,0,39,23,0
24,0,10,9,0,1,2,0,1,0,0,39,36,1
74,4,12,8,6,8,3,0,1,0,0,39,0,0
28,5,10,8,3,5,0,0,0,30,47,44,0,1
62,0,12,12,0,4,2,0,1,0,0,49,0,0
22,8,17,10,2,14,1,4,1,0,0,39,0,0
20,0,1,6,3,8,0,0,0,0,0,39,3,1
54,2,4,9,2,3,5,0,0,0,0,39,5,0
59,2,11,8,0,10,2,0,1,0,0,49,0,0
0,2,8,6,1,8,3,0,0,0,0,39,0,1
16,0,11,6,0,8,2,0,1,0,54,34,0,1
12,0,13,8,4,3,5,0,0,0,0,39,0,0
43,1,8,10,5,1,3,1,0,0,0,44,0,0
69,2,16,9,0,4,2,0,1,0,0,39,0,0
23,0,14,8,0,6,4,0,0,7,0,39,0,0
16,0,11,2,0,5,2,0,1,0,0,44,0,1
68,8,4,10,2,14,1,0,0,0,0,39,0,0
22,0,11,9,2,8,1,0,1,0,0,39,0,0
12,5,5,3,2,2,3,0,1,0,0,39,0,0
28,0,8,8,3,1,5,0,0,0,49,39,0,0
5,0,16,2,0,5,2,0,1,0,0,39,0,1
70,0,11,9,0,0,2,0,1,0,0,39,0,1
25,0,18,12,0,0,2,0,1,0,32,19,0,0
20,0,19,9,0,5,2,0,1,0,0,39,0,0
4,8,11,12,2,14,1,4,1,0,0,12,0,0
45,0,10,10,0,1,2,0,1,0,0,39,35,1
14,1,10,8,0,1,2,0,1,0,0,34,0,0
24,0,8,12,2,5,1,0,1,0,0,27,0,0
12,0,72,10,4,1,2,0,1,0,0,39,0,1
10,1,6,9,2,3,3,1,0,0,0,39,0,0
36,0,26,9,6,2,5,0,1,0,0,39,0,0
7,5,19,12,0,4,2,0,1,0,0,49,7,1
18,0,15,9,5,2,5,0,0,0,0,39,0,0
38,4,79,9,1,5,3,0,0,0,0,39,0,0
25,1,13,10,0,1,2,0,1,0,0,44,0,1
45,0,13,9,2,7,4,0,0,0,0,39,0,0
10,0,7,2,2,10,1,0,1,0,0,49,0,0
26,0,9,13,0,4,2,0,1,0,0,39,0,0
26,2,17,12,0,4,2,0,1,0,0,39,0,0
63,0,14,10,2,6,4,0,1,0,0,29,0,0
83,0,11,8,2,3,3,0,0,0,0,55,0,0
27,0,1,9,0,8,2,0,1,0,0,89,0,0
5,2,15,13,0,10,2,4,1,0,0,39,0,1
14,0,12,8,1,2,3,0,1,0,0,5,0,0
12,1,17,12,5,5,2,0,1,0,63,39,0,1
26,0,17,5,0,4,2,2,1,0,93,39,0,1
3,4,5,9,2,8,1,0,1,0,0,19,22,0
24,0,8,9,0,0,2,0,1,0,0,65,0,0
