age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
12,0,10,9,0,7,0,4,0,0,0,39,0,0
82,0,1,9,2,8,1,0,1,0,0,39,0,0
25,0,74,12,2,3,1,0,0,0,0,41,0,0
29,0,11,0,0,7,2,0,1,0,0,39,0,0
22,2,12,9,2,0,5,0,0,0,0,39,0,0
61,1,11,5,0,1,2,0,1,0,0,39,0,0
46,0,1,9,2,7,1,0,0,0,0,11,0,0
31,0,12,8,0,8,0,4,0,0,0,39,0,1
51,0,6,8,0,1,2,0,1,0,0,39,0,0
51,0,6,8,2,8,3,0,1,0,0,39,0,0
28,0,15,8,0,3,2,0,1,0,0,39,0,1
60,0,8,13,0,5,2,0,1,0,0,39,0,0
15,0,12,9,2,5,3,0,0,0,0,39,0,0
81,0,8,4,1,9,5,0,0,0,0,0,0,0
45,0,5,11,2,2,5,0,1,0,0,57,0,0
24,8,12,9,0,14,2,0,1,0,0,49,0,0
38,0,15,8,3,8,5,0,0,0,44,39,0,1
20,5,20,12,2,4,1,4,1,0,0,49,0,0
15,8,7,8,2,14,3,0,0,0,0,34,0,0
31,0,9,9,0,8,2,0,1,0,0,39,0,1
21,0,11,12,0,9,2,0,1,0,0,85,40,0
83,0,19,9,2,10,1,0,1,0,0,39,0,0
72,0,13,4,0,1,2,0,1,0,0,39,0,1
14,0,7,9,2,0,4,0,1,28,0,19,0,0
73,0,17,9,0,8,0,0,0,0,0,39,0,1
10,2,10,9,1,4,3,0,1,0,0,39,0,0
19,0,29,3,0,1,2,0,1,0,0,39,0,1
16,0,9,8,0,6,2,0,1,0,0,39,0,1
22,0,12,12,2,3,1,4,1,0,0,39,0,0
71,4,15,10,0,1,2,0,1,0,0,39,0,1
9,0,12,8,2,4,5,0,0,0,0,39,0,1
22,0,25,8,0,7,2,4,1,0,0,39,0,1
30,0,7,14,2,8,1,0,1,0,0,34,0,0
35,0,2,9,0,8,1,0,1,0,0,39,0,0
2,0,13,12,0,0,2,0,1,0,0,49,0,1
0,0,5,8,0,4,4,0,1,58,0,63,0,1
8,8,20,9,2,14,5,0,1,0,63,39,0,0
39,0,60,8,2,7,3,0,1,0,0,57,0,0
9,0,2,8,0,2,2,0,1,0,0,13,0,1
70,0,7,12,1,8,3,0,0,0,0,39,0,0
6,0,8,8,2,7,1,0,0,0,0,39,0,0
68,0,5,9,0,7,0,0,0,0,0,39,0,0
35,6,76,9,0,1,2,0,1,76,0,39,0,0
11,8,20,9,2,14,1,0,1,27,0,44,0,0
20,0,13,9,2,2,1,4,1,0,0,24,0,0
46,0,8,4,0,6,2,0,1,0,0,39,0,0
64,0,7,5,2,3,3,0,1,0,0,24,9,0
43,0,15,9,2,4,5,0,0,0,56,39,0,0
79,7,7,8,1,2,3,0,1,0,0,90,0,1
12,0,14,10,0,1,2,0,1,0,0,39,0,0
20,5,18,13,0,12,2,0,1,64,0,39,0,0
17,0,11,9,0,8,2,0,1,0,0,39,0,0
20,0,20,9,0,7,2,4,1,0,0,43,0,0
67,0,7,9,2,1,3,0,0,55,0,49,0,0
35,0,15,11,3,2,5,1,0,77,0,44,0,0
22,0,14,9,2,3,1,0,1,0,0,49,0,0
1,0,5,8,1,10,3,4,1,0,0,49,0,0
55,0,12,14,0,5,2,0,1,0,0,39,0,0
26,5,1,12,6,1,3,0,1,0,0,51,0,0
16,0,5,6,1,10,1,0,1,0,0,39,0,0
20,0,3,9,0,3,2,0,1,0,0,39,0,1
29,0,7,9,1,8,3,0,0,0,0,39,0,0
