age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
48,0,6,8,0,7,2,0,1,0,0,39,0,1
52,0,14,12,0,0,2,0,1,0,0,39,0,0
9,4,18,8,2,8,1,2,1,0,0,68,0,0
18,0,7,8,0,2,0,0,0,0,0,34,0,0
21,4,11,9,2,8,3,0,0,9,0,19,0,0
11,0,14,8,2,3,3,0,0,0,0,5,21,0
40,0,15,9,2,7,4,0,1,0,0,39,0,0
21,0,8,10,2,2,1,0,1,0,0,39,0,0
23,0,1,9,0,3,2,0,1,0,0,7,0,1
2,0,1,11,1,3,3,0,0,45,0,17,0,0
60,0,89,10,1,1,3,0,1,0,0,44,0,0
14,0,13,11,0,10,0,0,0,0,0,39,0,0
4,0,6,8,1,8,3,0,0,0,0,39,0,0
45,1,1,9,1,1,1,0,1,0,0,39,0,0
64,0,6,12,2,2,1,0,0,0,0,91,0,0
32,4,6,10,1,5,3,0,0,0,81,39,0,0
75,5,86,1,0,5,2,0,1,0,0,44,34,0
58,0,13,8,3,8,3,1,0,0,0,23,0,0
33,0,2,9,4,8,3,3,1,0,0,39,0,0
6,0,22,8,2,10,1,4,1,0,0,39,0,0
2,0,2,8,1,7,4,0,1,0,0,44,0,0
61,1,7,9,0,1,2,0,1,0,0,39,0,1
67,4,6,8,0,10,0,0,0,0,0,34,7,1
76,0,11,8,2,8,1,0,1,0,0,39,0,1
61,3,5,12,0,14,0,0,0,57,0,39,0,0
13,0,11,3,2,5,3,4,1,0,0,39,0,0
81,5,5,12,1,4,4,0,1,0,0,22,0,0
70,0,8,9,4,8,3,0,1,0,0,57,0,0
29,0,10,9,4,4,3,0,0,0,0,39,0,0
13,0,11,8,2,3,3,0,0,0,0,54,0,0
30,0,3,8,0,4,2,0,1,0,0,39,0,0
42,1,78,9,0,1,2,0,1,0,0,39,0,0
15,0,11,8,1,4,3,4,0,0,0,49,0,0
62,0,55,9,0,7,2,4,1,0,0,58,29,1
9,0,12,8,2,3,1,0,1,0,0,49,0,0
19,0,5,8,2,3,3,0,0,0,0,49,0,0
7,0,6,8,2,1,3,0,0,0,0,44,0,1
36,0,7,3,1,2,3,0,0,0,0,39,0,0
17,4,8,6,2,8,3,0,1,13,0,39,0,0
77,0,17,8,1,7,4,0,0,0,0,39,0,0
42,4,1,9,4,10,3,0,1,0,94,39,0,0
12,0,7,12,0,5,2,0,1,14,0,19,40,1
7,1,62,13,2,5,1,0,1,0,0,49,0,0
34,0,22,4,0,1,2,0,1,0,0,39,0,1
30,0,3,12,0,5,2,0,1,0,0,19,0,0
16,0,3,9,2,3,3,0,0,0,0,39,0,0
4,0,5,12,4,5,3,0,0,0,0,49,0,0
68,8,64,9,2,14,1,0,0,0,0,49,0,0
14,0,12,2,2,6,1,0,0,0,0,7,0,0
79,4,85,9,0,10,2,0,1,0,0,39,0,0
29,0,17,9,2,8,3,0,0,1,0,85,0,0
83,1,1,11,0,3,2,0,1,0,0,64,0,1
13,0,1,11,0,10,0,0,0,0,0,39,16,1
32,0,11,8,1,8,1,0,1,76,0,39,0,0
10,0,22,12,0,3,2,0,1,0,0,39,0,0
72,2,14,9,2,3,3,0,0,0,0,39,0,0
77,0,9,3,1,6,3,0,1,0,0,11,0,0
20,8,9,11,0,14,0,0,0,0,0,20,0,1
2,0,1,9,2,8,3,0,0,0,0,78,0,1
36,0,62,8,0,0,2,0,1,0,0,96,0,0
10,0,7,1,2,7,3,0,1,0,38,39,0,0
49,4,8,12,0,4,2,0,1,0,0,39,0,1
81,0,11,8,1,9,3,0,0,0,0,39,0,0
25,0,17,6,0,6,2,0,1,0,0,39,0,0
15,0,8,8,0,7,2,0,1,0,0,44,0,0
24,0,14,9,0,7,2,0,1,0,0,39,0,0
17,0,8,9,0,2,0,1,0,0,0,39,0,0
30,4,12,12,2,8,1,0,1,0,0,39,0,0
8,0,26,9,2,8,1,0,1,0,0,19,0,0
33,0,8,9,0,4,2,0,1,0,0,39,0,1
14,0,13,9,0,3,2,0,1,0,0,14,0,1
4,3,6,11,4,14,3,0,0,0,0,39,0,0
66,0,5,8,4,8,3,0,0,0,0,39,0,0
25,5,17,8,0,12,2,0,1,0,0,54,0,1
