age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
57,0,16,9,0,9,2,0,1,3,0,14,0,1
19,0,16,13,0,5,2,0,1,23,0,39,28,1
19,1,99,9,0,9,2,0,1,23,0,92,0,1
25,0,11,9,0,5,2,0,1,0,0,29,0,0
12,8,7,12,0,14,2,0,1,0,0,95,0,1
30,5,13,9,0,5,2,0,1,0,0,39,0,1
73,0,11,15,0,1,2,0,1,0,0,0,0,0
68,0,9,9,2,3,3,0,1,0,0,49,7,0
17,0,13,12,3,5,3,0,1,0,0,39,0,0
11,1,46,3,1,7,5,0,0,0,0,39,0,1
67,0,55,12,0,1,2,0,1,0,0,49,0,1
29,0,11,8,0,4,0,0,0,0,0,39,0,0
55,0,6,12,0,4,2,0,1,0,0,39,0,1
63,8,7,12,4,14,3,0,1,0,0,19,0,0
22,0,11,9,0,3,2,0,1,0,0,19,0,0
63,0,14,6,1,5,3,0,0,0,0,49,13,0
12,1,81,8,0,9,2,0,1,0,0,90,0,1
18,0,15,8,0,1,2,3,1,0,0,1,0,1
19,0,75,12,0,0,2,4,1,23,0,46,22,1
37,0,9,8,0,2,0,0,0,0,64,39,0,0
57,0,74,8,2,7,3,0,0,0,0,39,0,0
22,0,7,11,2,1,3,4,1,0,0,59,0,0
7,0,1,12,2,5,3,0,0,0,0,39,0,0
22,0,7,9,6,2,5,4,0,0,0,39,20,0
21,8,8,9,0,14,2,4,1,0,0,95,0,1
8,0,8,9,2,8,1,0,1,0,0,45,20,0
48,0,21,12,2,1,1,0,1,0,0,39,0,0
10,8,5,12,3,14,5,0,0,24,0,19,0,0
18,8,5,12,0,14,0,3,0,0,0,32,0,0
6,0,17,8,2,4,3,0,0,0,0,44,0,0
50,0,17,13,0,5,0,0,0,0,0,49,0,1
4,0,14,5,0,3,2,0,1,0,0,39,0,0
38,0,18,9,0,4,4,0,0,0,0,39,0,1
13,0,14,9,0,4,2,0,1,0,0,39,0,0
26,0,33,13,1,5,5,0,0,0,15,39,0,0
57,5,13,9,2,1,5,0,1,0,0,39,0,0
33,0,8,8,0,1,2,0,1,0,0,39,0,0
66,0,13,9,0,1,2,4,1,0,0,57,0,1
24,0,82,8,0,2,0,0,0,0,0,59,0,0
49,0,8,8,3,6,3,0,0,0,0,39,0,0
15,0,9,3,0,9,2,0,1,0,0,19,25,0
67,0,12,12,0,3,2,0,1,0,0,52,0,0
