age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
37.0,0,17.0,9,0,3,3,0,0,0,2.0,18.0,1.0,0
22.0,8,21.0,4,2,14,2,4,1,0,3.0,9.0,1.0,0
24.0,1,14.0,12,1,8,3,0,0,0,2.0,34.0,1.0,0
35.0,4,12.0,13,0,4,2,0,1,0,4.0,59.0,0.0,0
7.0,0,11.0,8,2,8,1,0,0,0,0.0,39.0,2.0,0
32.0,4,18.0,8,4,5,1,0,0,0,3.0,52.0,2.0,0
11.0,0,0.0,12,2,6,3,2,1,0,3.0,35.0,2.0,0
17.0,4,6.0,12,0,5,3,0,0,0,0.0,51.0,2.0,0
21.0,0,14.0,9,0,4,2,0,1,0,37.0,36.0,0.0,1
47.0,0,14.0,8,1,2,4,0,0,0,3.0,37.0,1.0,0
23.0,0,15.0,8,0,3,3,0,0,0,2.0,37.0,1.0,0
32.0,0,14.0,13,1,8,5,0,0,0,2.0,18.0,0.0,0
24.0,0,4.0,6,1,3,1,0,0,15,1.0,19.0,2.0,0
33.0,0,9.0,10,0,1,2,0,1,7,27.0,44.0,1.0,1
3.0,0,12.0,8,2,2,3,0,0,0,3.0,22.0,1.0,0
31.0,0,15.0,8,0,7,4,0,1,0,4.0,39.0,1.0,0
55.0,8,0.0,10,3,14,2,0,1,0,1.0,12.0,2.0,0
48.0,0,9.0,12,0,1,1,0,1,5,3.0,51.0,1.0,0
22.0,0,9.0,8,0,4,0,0,0,0,4.0,39.0,1.0,1
8.0,0,1.0,9,2,2,3,0,0,0,3.0,27.0,1.0,0
20.0,1,89.0,15,5,12,4,4,0,13,49.0,50.0,1.0,1
62.0,4,19.0,8,1,8,2,0,1,0,1.0,35.0,1.0,0
15.0,0,17.0,10,2,5,2,0,1,0,2.0,36.0,2.0,0
25.0,3,3.0,12,0,6,3,0,0,3,2.0,48.0,2.0,0
6.0,0,7.0,12,2,8,0,4,0,0,1.0,39.0,0.0,0
20.0,0,12.0,8,1,2,1,0,1,0,3.0,34.0,1.0,0
50.0,0,12.0,8,1,8,3,0,0,0,1.0,38.0,1.0,0
25.0,0,0.0,8,0,8,0,0,0,0,39.0,37.0,2.0,1
59.0,8,1.0,12,0,14,2,0,1,0,4.0,1.0,2.0,0
45.0,2,16.0,12,0,1,2,0,1,0,4.0,41.0,1.0,0
21.0,0,3.0,12,0,5,2,0,1,3,3.0,38.0,2.0,1
52.0,0,14.0,9,1,4,2,0,1,10,2.0,35.0,0.0,0
9.0,0,9.0,6,0,10,2,0,1,5,2.0,45.0,36.0,0
8.0,0,1.0,10,2,8,3,0,0,0,2.0,38.0,0.0,0
21.0,4,10.0,8,0,6,3,0,1,7,4.0,30.0,0.0,0
8.0,0,10.0,10,2,1,2,0,1,0,4.0,38.0,0.0,0
15.0,0,8.0,9,0,3,2,0,1,0,4.0,35.0,0.0,1
32.0,1,17.0,8,4,1,2,4,1,22,2.0,22.0,1.0,0
11.0,0,6.0,7,0,8,0,0,0,0,36.0,38.0,1.0,1
33.0,0,13.0,8,0,1,5,0,1,0,2.0,35.0,1.0,1
23.0,0,23.0,12,5,7,4,0,1,0,2.0,36.0,2.0,0
43.0,0,6.0,2,0,4,0,0,0,0,4.0,73.0,2.0,1
