age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
22,0,9,8,0,5,1,1,1,0,0,49,0,1
65,4,7,8,2,6,2,0,1,0,0,24,0,0
12,0,7,12,0,0,1,0,0,0,0,34,0,1
9,1,20,10,0,0,2,0,0,0,0,44,0,0
48,0,9,4,1,1,2,0,1,0,0,39,0,0
8,5,2,12,0,1,2,0,1,0,0,39,0,0
34,0,25,11,2,5,1,0,1,0,0,39,0,1
25,0,15,4,0,5,3,0,1,0,0,29,0,0
5,0,11,8,2,7,2,0,1,3,0,39,0,0
15,0,19,12,2,1,1,0,0,0,0,39,0,1
13,0,22,8,2,3,1,0,1,0,0,14,0,0
25,0,12,6,2,6,2,0,0,0,0,39,0,0
29,8,29,8,0,6,2,0,1,0,0,39,0,1
8,0,14,8,2,8,1,0,1,0,0,39,0,0
19,0,15,8,0,14,2,0,1,0,0,39,7,0
36,1,10,3,2,7,2,0,1,0,0,64,0,0
12,0,9,12,2,4,2,0,0,0,0,39,0,1
34,0,14,8,0,5,3,0,0,0,0,19,0,1
31,1,7,12,1,6,3,0,1,0,0,39,0,0
39,0,11,9,0,8,2,0,1,0,0,49,0,0
26,4,12,8,0,10,5,0,1,0,0,44,0,0
6,1,2,4,0,8,2,0,1,0,0,9,0,0
21,0,6,12,2,2,2,0,1,0,0,37,0,0
40,0,11,8,0,3,3,0,1,0,0,86,0,1
6,0,7,14,2,4,3,0,1,0,0,39,0,1
10,8,1,9,0,8,3,4,1,0,0,29,0,0
15,5,12,8,0,4,3,0,1,0,0,36,0,0
4,0,12,9,2,14,3,3,0,0,0,39,0,0
42,0,5,9,2,2,1,0,0,0,0,51,0,0
25,1,2,8,0,3,3,0,1,5,0,34,0,0
12,0,61,8,0,12,2,0,1,0,0,39,0,0
11,0,7,9,1,7,2,0,1,0,0,39,0,0
4,0,9,12,1,1,3,0,1,0,0,49,0,0
2,0,7,3,3,6,2,0,1,0,0,39,0,0
22,0,1,9,2,4,3,0,0,0,0,39,0,1
33,1,12,13,2,14,1,4,0,0,0,44,0,0
12,8,11,10,1,4,2,0,0,0,0,49,0,1
7,0,9,8,0,3,2,0,1,15,0,39,16,0
25,0,7,12,2,1,5,0,1,0,0,34,0,0
32,2,14,5,0,3,2,0,1,0,0,34,0,1
11,0,1,8,0,5,1,0,1,0,0,39,0,0
41,0,8,8,1,5,1,0,1,0,0,39,2,1
33,5,25,8,0,4,3,0,1,0,0,34,0,0
12,2,5,12,0,3,2,4,1,7,0,23,0,0
10,2,10,9,0,1,2,0,1,5,37,39,0,0
16,0,9,12,3,5,5,0,1,0,0,49,0,1
33,0,9,8,1,3,5,0,0,0,0,19,0,0
18,0,5,14,2,14,3,0,1,0,38,39,0,0
12,0,7,13,2,2,1,4,0,0,0,39,0,0
33,1,17,5,0,8,2,0,1,0,0,39,0,0
61,0,0,13,1,3,2,0,1,0,0,44,0,1
23,8,19,3,2,3,3,4,1,0,0,39,0,1
10,0,15,4,0,5,1,0,1,7,0,39,0,0
8,1,9,15,2,12,3,0,1,0,0,59,0,1
35,0,15,11,3,5,3,0,0,0,34,14,0,0
27,0,21,9,2,0,2,0,1,0,0,39,0,1
19,0,6,4,2,4,2,0,0,0,0,39,0,1
24,1,4,13,2,14,2,0,1,0,0,39,0,0
1,0,11,8,2,1,2,0,1,0,0,49,0,0
26,0,12,9,0,10,5,1,0,0,0,39,0,1
15,8,2,12,2,4,3,0,1,0,0,94,0,0
