age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
10,0,12,1,2,6,3,4,0,8,0,39,24,0
24,0,4,9,3,1,3,0,1,0,0,39,0,0
9,0,9,5,0,7,2,0,1,15,0,39,0,1
20,0,4,12,0,5,2,4,1,0,0,44,41,1
40,0,11,8,0,4,2,0,1,0,0,49,0,1
8,0,17,8,2,6,3,0,1,10,0,34,0,0
28,8,2,6,1,14,1,0,1,0,0,9,0,0
33,1,23,9,2,3,3,0,0,0,0,59,0,0
13,0,3,9,1,9,3,0,1,0,0,39,0,0
52,0,10,8,1,6,3,0,0,2,33,25,0,1
38,0,5,4,0,7,2,0,1,0,0,49,0,0
44,0,8,12,0,3,2,1,1,0,0,59,0,0
14,0,8,9,2,1,3,0,0,0,0,44,0,0
44,5,8,13,0,5,2,0,1,15,0,23,0,1
5,0,14,9,2,2,3,0,1,0,0,39,0,0
18,0,8,9,2,3,3,0,1,0,0,64,0,0
51,0,1,8,0,2,2,0,1,0,0,11,0,0
12,0,11,11,3,4,5,0,0,0,0,39,0,0
34,0,7,12,0,3,2,0,1,0,0,31,0,0
20,1,7,9,2,4,5,0,1,0,0,39,0,0
49,0,23,12,0,5,2,0,1,0,0,39,0,1
51,3,17,9,0,8,2,0,1,0,0,29,0,0
7,0,12,8,2,1,3,0,0,0,0,29,0,0
26,8,7,3,0,14,2,0,1,0,0,34,0,0
20,0,10,8,0,1,2,0,1,0,0,39,0,1
14,5,1,12,2,5,3,0,0,0,0,17,0,1
22,0,20,8,0,8,0,0,0,0,0,41,0,0
43,1,8,2,0,9,2,0,1,0,0,39,20,0
34,0,33,13,0,4,2,0,1,0,0,39,0,1
30,3,23,12,0,8,2,0,1,0,0,11,0,0
32,0,13,8,0,1,2,0,1,0,0,39,0,0
3,0,29,15,2,5,3,0,0,0,0,24,0,1
18,0,8,8,2,4,3,0,0,0,0,34,0,0
37,0,7,11,0,1,2,4,1,0,0,39,0,0
47,1,14,7,3,9,5,0,0,0,0,69,0,0
17,1,22,12,5,3,3,0,1,0,48,54,0,1
5,0,4,10,2,1,1,4,1,0,0,39,0,0
23,1,11,4,0,9,2,2,1,0,0,53,0,0
17,0,3,8,1,1,3,0,1,0,44,39,0,1
7,0,1,9,2,4,3,0,1,0,0,39,0,0
16,0,6,8,2,3,1,0,0,0,0,69,0,0
16,0,8,10,3,4,5,0,0,0,0,59,0,1
9,3,7,9,0,8,2,0,1,0,0,39,0,0
39,0,6,7,2,9,3,0,0,0,0,39,0,0
44,0,17,6,4,2,3,0,0,0,0,39,12,0
50,0,6,8,4,4,3,4,1,0,0,79,0,1
14,1,22,15,0,5,0,0,0,0,0,39,0,0
18,1,15,9,0,4,2,0,1,0,0,39,0,1
30,0,13,8,5,6,5,0,1,0,0,53,0,0
14,0,4,6,2,7,1,0,1,0,0,44,0,0
43,0,6,8,0,7,2,2,1,0,0,39,4,1
35,0,12,3,0,9,0,0,0,0,0,39,0,0
20,0,3,9,0,10,2,0,1,7,0,39,0,0
7,0,10,1,2,6,3,0,0,0,0,39,4,0
46,5,13,14,0,5,2,0,1,0,0,39,0,0
26,0,5,8,0,3,2,0,1,0,0,39,0,0
50,0,27,2,0,1,2,0,1,0,0,29,0,0
25,0,12,4,1,1,3,4,0,0,0,39,0,0
21,0,6,10,0,1,2,0,1,0,0,45,0,0
40,4,17,9,0,2,2,0,1,0,0,39,0,0
24,4,7,12,2,4,5,0,0,0,0,59,0,0
21,8,14,9,0,14,2,0,1,0,0,9,0,0
27,0,8,8,1,11,3,0,0,0,0,47,0,0
16,0,16,4,0,7,0,1,0,0,0,39,18,0
4,0,2,8,2,6,1,0,1,0,0,29,0,0
11,0,7,5,1,2,5,0,0,0,0,34,0,0
26,1,8,8,1,1,5,0,1,7,0,44,0,1
8,5,10,15,1,5,3,1,1,0,0,39,39,1
31,0,6,8,0,10,0,0,0,0,0,39,41,0
20,0,27,9,1,2,5,0,0,0,0,39,0,0
30,0,11,5,0,8,2,0,1,0,0,14,0,0
45,0,4,5,0,6,2,0,1,0,0,40,0,1
46,4,16,8,4,1,5,4,0,0,0,47,0,1
23,5,16,12,1,12,5,0,0,0,0,59,2,0
12,4,1,11,2,5,3,4,0,0,0,39,0,0
5,0,23,10,2,10,1,0,0,0,0,39,0,0
7,0,31,5,2,6,3,0,0,0,0,24,0,0
14,3,22,9,0,7,2,0,1,0,0,39,0,0
43,0,7,12,1,7,3,0,1,0,0,39,0,1
12,0,9,13,0,8,2,4,1,15,0,39,0,1
28,0,3,6,3,10,1,0,1,0,0,39,0,0
18,0,7,8,0,1,2,0,1,0,0,49,0,1
24,0,8,9,2,8,1,0,0,0,0,39,0,0
27,8,26,9,0,14,2,0,1,0,0,19,0,0
10,0,18,6,2,7,3,0,0,0,0,39,0,1
29,8,8,9,1,14,3,0,0,0,0,39,0,0
4,0,7,6,2,8,1,0,0,0,0,19,0,0
17,0,10,8,0,3,2,0,1,4,0,54,22,0
31,0,5,6,0,3,2,4,1,0,0,64,0,0
7,0,4,9,2,4,3,0,1,0,0,39,0,0
14,1,9,4,0,2,2,0,1,0,0,39,0,0
12,0,21,12,2,4,3,0,0,0,0,39,0,0
15,0,27,9,0,7,2,0,1,0,0,27,29,0
37,0,53,8,0,2,2,0,1,0,0,59,0,0
