age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
7,0,37,13,2,14,1,4,1,0,0,29,0,0
25,0,20,8,1,6,3,4,1,0,0,84,0,0
39,8,19,2,2,8,3,0,0,0,0,49,0,0
77,1,12,8,1,13,5,0,0,0,0,39,0,0
26,0,12,11,0,8,0,0,0,0,0,19,0,0
21,0,7,12,0,8,2,0,1,0,0,39,0,0
17,0,75,8,0,8,2,0,1,0,0,39,15,0
60,0,53,8,0,1,2,0,1,0,0,39,0,0
83,3,3,6,3,0,5,0,1,0,0,39,0,1
25,3,64,4,1,10,3,0,1,0,0,56,0,0
7,0,12,6,2,7,1,0,1,0,0,98,0,0
46,0,17,11,2,8,3,0,0,0,0,70,0,0
43,0,10,12,2,5,3,0,1,0,0,49,0,0
27,0,43,9,1,2,5,0,0,0,0,39,0,1
27,0,15,15,2,8,1,4,0,0,0,30,0,0
50,0,2,9,0,3,2,4,1,0,0,57,0,0
20,4,14,9,0,1,2,0,1,0,0,49,0,0
14,2,9,12,2,8,3,4,1,0,0,10,0,0
24,1,8,9,0,14,2,0,1,0,0,39,0,0
59,0,20,14,2,2,1,0,1,0,0,39,0,0
16,0,13,12,2,8,3,0,0,0,0,49,0,0
49,0,93,11,0,1,2,0,1,0,0,44,0,1
82,0,13,9,2,8,1,0,1,0,90,29,0,1
21,0,8,12,0,7,2,0,1,0,0,46,0,1
46,1,11,8,3,8,5,0,1,0,0,39,0,0
24,0,19,11,0,5,0,2,0,0,0,19,0,0
22,0,8,9,0,10,4,0,0,0,0,39,0,0
25,0,14,12,0,2,2,0,1,0,0,39,0,0
69,0,32,2,1,4,5,0,0,0,0,36,0,0
0,4,4,8,0,0,2,0,1,0,89,39,0,0
17,0,15,9,2,5,3,0,0,0,0,34,0,1
4,0,38,12,0,3,2,0,1,0,0,59,0,0
7,0,12,8,0,4,2,0,1,0,0,39,0,1
76,0,15,8,1,0,3,0,1,0,0,39,0,0
