age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
51,1,11,5,5,5,3,0,1,0,0,39,0,0
55,0,54,6,0,1,2,0,0,0,0,49,0,0
30,1,68,13,0,5,2,0,1,79,0,44,7,1
2,0,35,6,0,8,4,0,0,0,0,39,0,0
17,1,7,8,3,6,5,0,0,0,0,39,0,0
22,0,17,10,0,2,2,0,0,0,0,4,0,0
19,0,8,8,0,8,2,0,1,0,0,39,0,0
12,0,10,8,1,6,3,0,1,0,0,91,0,0
16,0,12,15,0,14,2,0,1,0,0,45,0,0
15,4,11,12,0,3,2,0,0,0,0,39,0,1
51,0,79,8,1,2,5,0,0,0,0,39,0,0
23,0,13,12,0,5,2,0,1,0,0,34,0,0
79,0,87,12,5,4,5,4,0,0,0,59,0,0
37,0,3,12,1,4,3,0,1,0,0,39,0,1
19,0,11,8,2,10,1,0,0,93,0,39,0,0
9,0,8,5,2,2,1,0,0,20,0,39,0,0
11,0,11,8,0,1,0,0,0,0,0,39,0,0
47,0,10,12,1,3,3,4,1,0,0,39,0,1
23,0,13,11,0,8,2,4,0,0,0,44,0,1
19,0,18,9,2,7,1,0,1,27,0,39,0,0
56,5,22,9,1,8,5,0,0,0,0,49,0,0
37,0,11,8,0,2,2,0,1,0,0,47,11,0
20,0,6,10,0,1,2,0,1,0,0,59,0,1
54,0,9,9,0,1,2,0,0,0,0,49,0,0
11,5,21,8,2,7,3,0,1,0,0,39,0,0
17,0,59,0,1,2,3,0,0,0,0,68,0,1
22,0,3,5,2,3,1,0,0,0,0,39,0,0
14,4,45,13,2,5,3,0,1,0,0,39,17,1
14,4,7,6,5,6,4,4,0,0,0,39,0,1
81,0,3,8,2,3,3,0,1,8,7,39,0,1
30,0,6,8,4,1,5,0,1,0,0,39,0,0
10,0,12,4,2,3,1,0,1,0,0,34,0,0
25,0,8,8,1,1,5,0,0,0,0,39,0,0
62,0,13,8,1,3,1,0,0,0,0,39,0,0
60,0,6,9,1,9,3,0,1,0,0,57,0,0
41,0,1,11,0,4,2,0,1,0,0,39,0,0
71,8,1,8,2,4,1,0,1,0,0,39,0,1
16,0,22,8,3,8,3,4,1,0,0,2,0,1
20,1,6,9,2,9,3,0,1,34,0,29,0,0
15,0,11,6,2,3,1,0,1,0,0,49,0,1
1,0,10,8,0,2,5,0,0,0,0,70,0,0
20,0,9,13,2,10,3,0,1,0,34,39,0,0
65,0,13,12,0,3,2,0,1,0,0,39,0,0
30,0,30,8,0,10,2,0,0,24,0,39,0,0
25,0,14,9,0,8,0,0,1,0,0,36,0,0
20,4,6,8,2,1,3,0,1,0,0,44,0,0
25,0,59,14,1,2,3,0,0,0,0,39,0,0
13,2,13,8,0,4,0,0,1,0,0,39,0,0
13,0,1,12,2,4,1,1,1,0,0,44,0,1
36,0,1,8,0,2,2,0,1,0,0,49,0,0
16,2,15,12,2,4,1,0,0,0,0,39,0,0
9,0,17,10,0,9,4,1,1,0,0,49,0,0
59,0,3,6,2,3,1,0,0,0,0,84,0,0
8,1,18,11,2,8,3,0,1,0,0,1,0,0
82,0,12,9,0,4,4,0,1,0,71,39,20,1
62,1,16,8,1,4,5,0,1,0,0,49,0,0
75,0,74,13,0,5,2,0,1,0,0,59,0,0
60,0,57,9,6,8,5,0,0,0,0,34,0,0
2,1,33,8,2,3,3,0,1,0,0,42,0,1
23,3,18,8,0,2,2,0,0,0,0,59,0,0
65,4,87,12,0,6,2,0,0,0,0,39,0,0
20,0,9,8,2,10,3,4,1,17,0,6,32,0
20,3,6,8,2,2,1,0,1,14,0,39,20,1
75,2,3,12,0,5,2,0,1,0,0,47,0,0
71,0,9,12,1,5,3,0,1,0,0,39,0,0
20,0,15,8,0,7,2,0,0,0,0,39,0,1
84,0,5,12,0,14,2,0,1,0,0,39,0,0
26,0,6,11,1,10,3,0,0,0,0,39,0,1
35,0,2,13,0,14,2,0,0,0,0,39,0,0
31,0,2,9,2,6,1,0,0,0,0,42,0,1
