age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
0,0,30,9,2,14,2,0,0,0,0,39,0,0
25,0,1,5,5,2,1,0,1,0,0,39,0,0
1,0,10,9,2,7,2,0,1,0,0,39,0,0
49,3,3,6,1,6,2,0,0,0,0,39,41,0
67,0,9,12,0,6,3,0,1,0,0,44,0,0
38,8,18,8,0,4,2,0,0,0,0,45,0,0
29,5,10,10,1,1,1,0,1,0,0,39,0,0
52,4,7,13,0,5,1,0,1,0,0,39,0,0
2,0,5,0,0,1,1,0,1,0,0,59,0,0
43,0,23,12,0,6,2,4,0,0,0,39,0,0
47,0,1,9,2,10,2,0,1,0,0,39,0,1
68,0,60,8,0,10,2,0,1,0,0,44,0,0
31,2,9,10,1,1,2,0,1,0,0,39,0,1
61,8,11,9,2,14,1,0,1,0,0,19,0,0
13,0,14,12,1,1,2,0,1,5,0,77,0,0
26,8,11,12,2,12,5,0,0,0,0,10,0,0
1,0,10,9,2,2,3,3,1,0,0,39,0,0
7,0,11,14,2,4,2,0,0,0,0,34,0,0
82,0,12,9,2,5,5,0,1,0,0,39,0,0
56,0,8,12,4,5,1,0,1,0,0,39,0,0
50,0,10,9,2,10,3,0,1,0,0,49,0,0
22,0,13,12,0,4,2,0,1,0,74,26,0,0
10,4,14,12,0,2,2,0,1,0,0,77,0,0
42,4,9,12,4,7,1,0,1,0,0,39,0,0
6,0,5,8,0,1,3,4,0,0,0,19,0,0
41,0,18,8,0,8,2,0,0,0,0,39,0,0
9,0,11,12,4,3,5,0,1,5,0,59,0,1
11,0,13,8,0,4,1,0,1,0,0,59,0,0
37,0,13,1,2,1,2,0,1,0,0,39,0,0
62,5,14,8,0,3,5,0,0,15,0,39,7,0
21,0,7,5,6,14,2,0,0,0,0,34,0,1
26,0,11,9,0,3,5,0,1,80,0,59,0,0
13,0,16,10,1,7,2,0,1,0,0,39,0,0
47,2,9,10,2,8,5,0,1,71,0,39,0,1
50,1,16,12,0,1,3,0,1,0,0,41,24,0
20,0,6,8,2,8,3,0,0,0,0,39,0,1
29,0,85,14,1,3,2,0,0,0,0,29,0,1
82,0,18,8,0,3,2,0,1,0,0,88,0,0
44,0,15,12,0,7,3,0,0,0,0,34,0,1
29,0,6,10,1,1,4,0,1,0,0,49,0,0
30,0,9,12,0,3,2,4,1,0,0,39,0,0
48,0,1,6,0,6,5,0,0,0,0,96,38,0
38,0,12,13,2,8,3,0,1,0,0,39,0,1
26,8,18,9,0,8,5,0,1,0,0,51,0,0
71,1,11,9,1,1,5,4,1,0,0,39,0,0
32,4,12,8,1,8,2,0,1,0,0,49,0,0
11,0,13,9,2,5,3,0,1,0,0,21,0,0
26,5,15,15,0,10,1,0,1,0,0,39,0,0
84,0,70,9,0,3,2,0,0,0,0,98,0,0
4,0,11,12,4,6,2,0,1,0,0,59,0,0
73,0,6,8,0,6,2,0,1,0,0,49,0,0
76,0,14,9,0,5,4,0,1,0,0,44,0,1
17,0,11,8,1,1,3,0,1,5,0,70,0,0
5,0,10,12,2,3,3,2,1,0,0,39,0,0
66,1,5,9,2,7,3,0,1,0,0,39,0,1
70,0,5,10,1,3,2,0,1,0,0,49,0,1
39,3,10,11,2,3,5,0,1,72,0,79,0,1
49,1,5,2,0,13,2,0,1,0,0,59,0,0
22,0,8,8,0,2,4,0,0,0,0,13,0,0
12,0,18,6,2,1,2,0,1,0,0,29,0,0
15,5,1,4,0,3,2,0,1,0,0,39,0,0
6,0,13,8,1,4,2,0,1,0,0,39,0,0
32,5,20,8,1,14,1,0,0,0,0,19,0,0
25,0,18,14,0,14,2,0,0,0,0,29,0,1
20,0,26,14,0,10,2,0,1,0,0,39,0,0
21,0,7,9,2,5,2,4,1,0,0,39,0,0
26,0,7,3,0,2,2,0,1,56,0,39,0,0
66,0,18,12,0,3,2,0,1,0,0,39,0,0
12,1,1,1,2,14,0,0,0,0,0,39,0,1
52,0,12,8,0,7,2,0,0,0,0,39,36,1
23,0,37,12,0,4,3,4,0,0,0,49,0,0
11,0,10,0,0,2,2,0,1,0,0,0,1,1
30,0,12,8,0,4,2,0,0,0,0,39,0,0
12,4,3,10,2,8,3,0,1,0,0,49,0,0
51,0,73,9,1,1,2,0,0,0,0,39,0,0
28,1,59,8,0,8,2,0,1,0,9,49,0,1
56,0,5,11,2,9,3,4,1,0,0,39,0,0
6,1,56,12,0,7,2,4,1,0,0,36,0,0
20,0,13,8,3,4,2,0,0,0,0,49,0,0
13,3,15,9,1,11,0,0,1,0,0,39,0,1
66,0,14,8,1,3,2,0,0,0,0,39,20,1
47,4,3,9,0,9,2,4,1,0,0,18,0,1
62,1,1,12,2,5,5,0,1,0,0,59,0,0
7,0,6,9,2,8,2,0,0,0,0,39,0,0
50,5,16,8,0,7,2,0,1,0,0,49,0,0
14,4,8,12,0,1,5,0,1,0,0,70,0,1
25,0,10,8,0,2,1,0,0,0,0,29,0,0
5,0,9,9,2,2,2,0,1,0,0,39,0,0
56,4,12,9,2,3,1,0,1,0,0,49,0,0
64,1,8,12,0,5,3,0,1,0,0,59,0,0
1,1,86,9,2,2,2,0,1,0,0,49,0,0
67,0,11,12,4,1,2,0,1,0,0,39,0,0
82,0,10,8,2,4,1,0,0,0,0,39,0,0
70,0,11,8,0,4,2,0,0,0,0,39,0,0
