age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
44.0,0,22.0,13,2,1,2,4,1,0,2.0,47.0,1.0,0
26.0,5,11.0,12,2,6,3,0,1,0,3.0,19.0,1.0,0
17.0,0,29.0,12,1,5,2,0,1,0,2.0,49.0,1.0,0
31.0,3,12.0,13,0,5,2,4,1,0,4.0,39.0,0.0,0
14.0,0,6.0,8,0,7,2,0,1,0,0.0,39.0,2.0,1
17.0,4,13.0,8,0,6,3,0,1,0,3.0,42.0,2.0,0
37.0,0,25.0,8,2,5,2,0,1,0,3.0,35.0,20.0,0
24.0,2,20.0,9,0,3,4,0,1,0,0.0,51.0,2.0,1
10.0,0,4.0,9,5,8,5,0,0,0,2.0,51.0,0.0,0
29.0,0,9.0,12,0,10,2,0,1,0,3.0,37.0,1.0,0
26.0,0,10.0,9,1,3,3,0,0,0,2.0,37.0,1.0,0
10.0,0,5.0,3,2,1,2,4,1,0,32.0,48.0,0.0,0
20.0,0,9.0,9,0,7,2,0,1,0,1.0,38.0,2.0,0
15.0,8,4.0,10,0,14,5,0,0,0,1.0,35.0,1.0,0
7.0,3,12.0,12,0,0,1,0,1,0,3.0,17.0,1.0,0
6.0,0,0.0,9,2,8,1,0,0,0,4.0,19.0,1.0,0
37.0,4,5.0,9,5,5,0,0,0,0,1.0,36.0,2.0,1
12.0,0,14.0,9,2,2,3,0,1,0,3.0,36.0,1.0,0
26.0,0,9.0,8,0,1,3,0,1,0,4.0,35.0,1.0,0
55.0,8,6.0,4,2,14,4,0,0,0,3.0,12.0,1.0,0
24.0,0,5.0,12,0,3,5,0,1,0,1.0,35.0,1.0,0
26.0,1,14.0,8,0,3,3,0,1,0,1.0,59.0,1.0,0
8.0,2,12.0,9,0,1,2,0,1,0,2.0,36.0,2.0,1
51.0,0,13.0,12,0,2,3,1,1,0,2.0,38.0,2.0,0
3.0,0,2.0,6,2,3,1,0,1,0,1.0,24.0,0.0,0
38.0,0,7.0,8,1,10,3,0,1,0,3.0,34.0,1.0,0
43.0,0,7.0,5,2,3,1,0,0,0,1.0,38.0,1.0,0
21.0,0,15.0,8,2,2,5,0,0,0,4.0,56.0,2.0,0
19.0,0,6.0,12,2,8,2,0,1,0,4.0,35.0,0.0,1
23.0,3,16.0,12,0,5,2,1,1,0,4.0,51.0,1.0,1
28.0,0,13.0,9,0,7,2,0,1,0,3.0,38.0,2.0,0
33.0,0,9.0,8,2,2,3,0,0,0,2.0,35.0,0.0,0
46.0,0,4.0,6,0,1,2,0,1,0,2.0,35.0,1.0,1
15.0,0,6.0,12,0,12,2,0,1,0,41.0,38.0,0.0,0
7.0,0,1.0,9,2,3,0,0,0,0,4.0,30.0,39.0,0
12.0,1,15.0,9,1,4,3,0,0,0,4.0,38.0,0.0,0
44.0,0,13.0,8,1,5,3,0,0,0,4.0,35.0,0.0,0
17.0,0,7.0,8,2,2,3,0,1,0,2.0,41.0,1.0,0
8.0,0,16.0,8,1,4,5,0,0,0,1.0,38.0,1.0,0
14.0,0,3.0,10,0,3,3,1,1,0,2.0,35.0,1.0,0
41.0,0,18.0,9,0,10,2,0,1,0,2.0,36.0,2.0,0
39.0,0,11.0,12,0,4,2,0,1,3,4.0,39.0,2.0,1
26.0,0,23.0,9,0,4,3,0,1,0,1.0,50.0,1.0,0
57.0,8,19.0,9,0,14,1,1,1,0,1.0,1.0,0.0,0
39.0,0,8.0,2,0,3,3,0,1,0,2.0,55.0,1.0,0
22.0,0,12.0,10,1,4,3,4,0,0,4.0,39.0,1.0,0
16.0,0,9.0,12,3,6,2,0,1,0,2.0,39.0,8.0,0
58.0,0,14.0,14,2,6,1,4,1,0,4.0,19.0,0.0,0
9.0,0,11.0,9,0,10,2,0,1,0,1.0,16.0,18.0,0
30.0,2,15.0,14,0,4,2,0,1,0,3.0,38.0,1.0,1
8.0,4,26.0,3,3,12,2,0,1,0,4.0,36.0,1.0,1
35.0,0,12.0,6,2,3,2,0,1,0,4.0,60.0,1.0,0
49.0,0,5.0,13,0,2,5,0,0,0,4.0,35.0,1.0,0
61.0,0,18.0,9,0,1,1,0,1,11,38.0,7.0,2.0,0
25.0,0,23.0,9,0,7,2,0,1,0,2.0,35.0,1.0,0
12.0,0,12.0,8,0,1,1,0,1,14,39.0,51.0,1.0,0
9.0,2,17.0,12,0,5,3,0,1,0,1.0,75.0,2.0,0
43.0,0,14.0,9,0,4,2,0,1,0,37.0,44.0,23.0,1
62.0,2,10.0,8,0,5,2,0,1,0,2.0,7.0,1.0,0
21.0,1,8.0,8,0,3,2,0,1,0,4.0,57.0,1.0,0
15.0,0,10.0,12,0,1,1,0,1,3,2.0,53.0,1.0,0
58.0,3,27.0,11,2,6,1,4,1,0,3.0,28.0,1.0,0
15.0,0,3.0,9,0,4,3,0,1,0,38.0,37.0,2.0,0
40.0,0,33.0,12,2,3,1,0,0,0,1.0,38.0,2.0,0
21.0,0,10.0,9,0,5,1,0,0,0,2.0,97.0,22.0,0
6.0,0,5.0,8,0,5,2,0,1,0,3.0,51.0,1.0,1
7.0,4,14.0,9,0,4,3,0,1,0,4.0,37.0,0.0,0
43.0,0,12.0,9,0,7,1,0,1,0,3.0,37.0,1.0,0
18.0,0,9.0,9,4,1,3,0,1,4,3.0,42.0,1.0,1
20.0,0,9.0,2,4,3,1,0,0,0,1.0,35.0,2.0,0
13.0,4,22.0,10,1,8,5,0,0,0,3.0,38.0,2.0,0
9.0,0,43.0,11,0,6,2,0,1,0,3.0,35.0,0.0,1
3.0,0,2.0,7,2,1,5,0,1,0,3.0,38.0,2.0,0
36.0,0,3.0,8,0,10,2,0,1,0,1.0,35.0,1.0,1
6.0,0,6.0,9,2,7,3,0,0,0,0.0,24.0,1.0,0
12.0,0,8.0,8,2,4,0,0,0,0,3.0,39.0,1.0,1
7.0,0,23.0,8,0,1,2,0,1,15,2.0,36.0,2.0,1
22.0,0,8.0,13,1,8,1,4,0,0,2.0,8.0,1.0,0
15.0,3,4.0,10,2,8,2,4,1,0,4.0,39.0,1.0,1
26.0,0,9.0,8,3,2,1,0,0,0,2.0,34.0,0.0,0
33.0,0,21.0,8,0,3,2,0,1,0,1.0,42.0,1.0,1
23.0,1,2.0,8,0,5,2,0,1,7,0.0,52.0,1.0,1
21.0,0,4.0,5,2,2,1,0,1,0,2.0,35.0,2.0,0
2.0,8,2.0,9,2,14,3,0,0,0,2.0,2.0,2.0,0
29.0,0,11.0,8,2,1,2,0,1,0,1.0,51.0,1.0,0
2.0,0,7.0,9,2,5,2,0,1,0,2.0,35.0,0.0,1
19.0,0,17.0,8,2,9,2,0,1,0,3.0,41.0,1.0,1
22.0,0,5.0,11,2,1,1,0,0,0,34.0,36.0,1.0,0
15.0,2,11.0,10,0,3,2,1,1,0,1.0,37.0,2.0,1
14.0,0,14.0,9,3,4,5,4,0,0,3.0,35.0,1.0,0
30.0,1,13.0,13,0,2,2,0,1,0,1.0,65.0,2.0,0
3.0,8,11.0,4,3,14,3,0,0,0,4.0,13.0,2.0,0
21.0,0,6.0,11,2,2,1,0,1,0,4.0,27.0,2.0,0
25.0,0,29.0,8,2,3,3,0,0,0,1.0,47.0,2.0,0
34.0,5,11.0,8,0,1,2,0,1,15,4.0,38.0,0.0,0
4.0,0,14.0,7,0,1,1,0,1,0,2.0,34.0,1.0,0
26.0,0,2.0,8,1,1,2,0,1,0,1.0,40.0,2.0,0
9.0,3,6.0,12,0,14,0,0,0,9,85.0,35.0,1.0,0
7.0,3,17.0,8,1,5,3,4,0,0,4.0,44.0,1.0,0
17.0,0,8.0,12,2,4,0,0,0,0,1.0,38.0,0.0,1
7.0,0,14.0,9,0,2,3,0,0,4,3.0,39.0,2.0,0
15.0,0,6.0,8,2,9,2,0,1,0,1.0,36.0,0.0,0
13.0,8,14.0,9,2,14,3,0,1,0,3.0,13.0,2.0,0
4.0,0,8.0,7,2,8,5,4,1,0,1.0,38.0,0.0,0
27.0,0,7.0,9,0,1,2,0,1,0,3.0,39.0,1.0,1
24.0,1,4.0,14,0,10,2,0,1,0,4.0,51.0,0.0,0
51.0,1,20.0,3,2,6,2,0,1,0,51.0,8.0,0.0,0
35.0,8,8.0,13,1,14,2,0,1,0,39.0,8.0,0.0,0
33.0,0,15.0,8,0,10,2,0,1,0,3.0,36.0,1.0,0
42.0,1,12.0,9,0,1,5,0,0,15,4.0,12.0,0.0,0
12.0,0,6.0,9,2,0,2,4,1,0,1.0,35.0,1.0,1
40.0,8,9.0,4,1,14,3,0,0,0,1.0,5.0,0.0,0
34.0,0,10.0,8,1,7,3,0,0,0,4.0,52.0,0.0,0
25.0,0,16.0,14,0,10,2,0,1,0,4.0,36.0,1.0,0
4.0,4,4.0,9,0,5,3,0,1,0,2.0,22.0,1.0,0
7.0,0,5.0,8,2,4,2,0,1,2,3.0,36.0,1.0,0
29.0,3,7.0,13,2,2,4,0,1,0,3.0,36.0,2.0,0
5.0,0,5.0,8,4,4,2,0,1,0,3.0,43.0,1.0,0
18.0,0,13.0,9,2,5,4,0,0,0,0.0,39.0,19.0,0
11.0,5,7.0,8,0,8,3,0,1,0,4.0,37.0,1.0,0
10.0,0,9.0,9,2,4,3,0,1,0,4.0,37.0,2.0,0
35.0,5,2.0,15,0,4,2,0,1,0,2.0,61.0,0.0,0
2.0,0,12.0,6,2,7,5,0,0,0,4.0,29.0,1.0,0
45.0,1,9.0,12,2,3,3,4,1,0,0.0,53.0,2.0,0
16.0,4,31.0,9,2,5,2,0,1,0,3.0,33.0,0.0,1
5.0,3,11.0,9,0,8,3,0,1,0,3.0,10.0,21.0,1
37.0,0,12.0,9,2,2,0,1,0,0,0.0,38.0,1.0,1
24.0,2,13.0,8,2,9,2,0,1,0,2.0,59.0,1.0,1
27.0,0,16.0,11,2,8,3,0,1,0,2.0,40.0,1.0,0
5.0,8,1.0,9,2,14,2,0,1,0,4.0,9.0,2.0,0
19.0,0,11.0,8,2,5,3,0,0,0,4.0,61.0,2.0,0
34.0,0,8.0,5,0,4,2,0,1,0,2.0,53.0,1.0,0
45.0,0,4.0,9,2,3,1,0,0,0,4.0,8.0,1.0,0
17.0,0,7.0,8,0,3,2,0,1,0,39.0,50.0,2.0,0
23.0,0,16.0,13,0,7,2,0,1,0,4.0,36.0,0.0,0
24.0,0,8.0,8,1,3,2,0,1,99,2.0,37.0,0.0,0
9.0,0,12.0,7,2,2,2,0,1,0,33.0,36.0,1.0,1
29.0,5,8.0,8,2,2,3,0,0,15,15.0,40.0,0.0,0
53.0,0,1.0,8,3,5,3,0,0,0,2.0,31.0,1.0,0
31.0,0,4.0,11,1,3,2,0,1,0,2.0,24.0,1.0,0
25.0,0,17.0,8,5,1,5,4,0,0,1.0,44.0,1.0,0
34.0,1,12.0,2,0,5,2,0,1,0,1.0,35.0,0.0,0
