age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
49,0,9,9,1,8,3,0,1,0,0,44,0,0
26,0,9,8,0,10,2,0,0,0,0,49,0,0
19,1,19,8,0,3,3,2,1,0,0,49,0,0
29,0,13,12,1,5,3,0,0,0,0,49,0,0
23,0,6,12,0,5,2,0,1,0,0,39,0,1
19,8,7,9,4,2,2,0,1,0,0,15,0,0
16,3,9,6,2,4,2,0,1,0,0,24,0,0
31,1,5,9,2,5,2,0,0,0,0,44,5,0
24,0,12,9,0,3,3,0,0,0,0,39,0,0
20,0,17,12,2,1,2,4,0,0,0,44,0,0
34,0,13,9,1,2,3,0,0,0,0,39,0,1
16,0,13,11,0,3,2,0,1,0,0,19,0,0
8,0,8,12,0,5,2,3,0,0,0,44,0,0
21,8,12,8,0,3,4,0,1,0,0,39,0,0
27,0,27,13,0,1,3,0,1,0,0,39,0,0
17,8,7,4,2,14,2,0,1,0,0,39,0,1
44,0,9,3,4,8,2,0,1,1,0,98,0,0
21,4,2,9,0,5,3,0,1,0,0,39,0,0
21,0,7,12,0,4,1,4,1,0,0,59,13,0
17,0,8,8,2,5,2,4,1,0,0,39,36,0
5,1,16,8,1,5,5,0,1,0,0,49,0,0
43,8,12,12,0,14,2,0,0,0,0,39,0,0
17,1,26,8,1,5,3,0,0,0,0,34,0,0
55,3,1,10,1,5,2,0,1,0,0,34,0,0
9,0,12,8,2,4,2,0,0,0,31,24,0,0
19,0,12,12,0,14,3,0,1,0,0,39,0,0
5,0,12,8,4,8,2,0,0,0,0,39,0,1
29,2,6,8,5,4,5,0,1,0,0,34,0,0
9,0,1,9,2,1,5,0,1,0,0,39,0,0
5,4,1,9,2,8,3,0,1,0,0,39,0,0
67,1,14,8,0,4,0,0,1,0,0,39,0,1
19,0,4,9,1,2,2,0,1,0,0,19,0,0
5,1,19,9,2,3,5,0,1,0,0,47,0,0
