Unnamed: 0,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
0,1,5.0,1,0,0,0,0,0
1,0,1.0,0,0,0,0,0,1
2,0,2.0,0,0,0,0,0,5
3,0,0.0,0,0,1,0,0,0
4,1,1.0,1,0,0,0,1,1
5,0,1.0,1,0,0,0,1,1
6,0,3.0,0,0,0,1,1,0
7,1,1.0,0,1,0,0,0,1
8,1,1.0,1,1,0,1,1,0
9,0,5.0,1,0,0,1,0,0
10,0,2.0,0,1,0,1,0,0
11,1,3.0,1,0,0,0,0,0
12,1,6.0,1,0,0,0,1,1
13,1,1.0,1,1,0,0,0,3
14,0,1.0,1,0,0,0,0,1
15,1,9.0,0,0,0,0,1,0
16,1,2.0,1,0,0,0,1,1
17,1,2.0,1,1,0,0,1,0
18,0,1.0,1,0,0,0,1,5
19,1,2.0,1,1,0,1,0,1
20,0,2.0,0,1,0,0,0,1
21,0,1.0,0,1,0,0,1,1
22,0,3.0,0,0,0,0,0,1
23,1,1.0,0,0,0,0,0,1
24,0,1.0,1,0,1,0,1,1
25,1,9.0,1,0,0,1,0,1
26,0,1.0,0,0,0,0,0,1
27,0,3.0,0,1,0,0,0,0
28,0,24.0,1,0,1,0,0,1
29,1,9.0,1,0,0,0,0,0
30,0,8.0,0,0,0,0,0,0
31,0,3.0,1,0,0,0,0,1
32,0,0.0,1,0,0,0,0,0
33,0,5.0,0,0,1,0,0,1
34,0,1.0,1,0,0,0,1,1
35,1,2.0,1,0,0,0,0,0
36,1,1.0,1,0,0,1,1,0
37,1,4.0,0,0,0,0,1,1
38,0,19.0,0,1,0,1,1,0
39,0,1.0,1,0,0,0,1,1
40,1,0.0,0,0,0,0,1,1
41,1,1.0,1,0,0,0,0,0
42,1,2.0,1,0,0,0,1,3
43,1,0.0,1,0,0,0,0,0
44,1,9.0,1,0,0,0,0,0
45,0,2.0,1,0,1,0,0,1
46,0,0.0,0,0,0,0,1,3
47,0,3.0,0,0,0,0,0,0
48,0,0.0,0,0,0,0,0,1
49,1,2.0,1,0,1,0,0,1
50,1,5.0,1,0,0,0,0,0
51,0,3.0,1,0,0,1,0,0
52,0,2.0,0,1,0,1,1,1
53,1,1.0,1,0,0,0,1,1
54,0,3.0,0,0,1,0,0,1
55,1,2.0,1,0,0,1,1,0
56,1,16.0,1,0,1,0,1,1
57,1,4.0,1,0,0,0,0,1
58,0,1.0,0,0,0,0,0,0
59,0,1.0,1,0,1,0,0,1
60,0,1.0,0,0,0,0,0,0
61,1,1.0,1,0,0,0,1,1
62,0,5.0,0,0,0,0,1,3
63,0,8.0,0,0,1,0,0,0
64,0,1.0,1,0,0,1,0,3
65,0,1.0,0,0,0,0,1,0
66,0,1.0,0,1,0,1,0,1
67,1,1.0,1,0,0,0,1,0
68,1,1.0,0,1,0,1,0,0
69,1,20.0,0,0,0,1,0,0
70,1,0.0,0,1,0,1,1,0
71,1,0.0,0,0,0,1,0,0
72,0,5.0,0,1,0,0,0,0
73,1,1.0,1,0,0,0,0,0
74,0,1.0,0,0,0,0,1,1
75,1,9.0,1,0,0,0,0,1
76,1,7.0,1,0,0,0,1,1
77,1,3.0,1,0,0,1,0,1
78,0,3.0,0,0,0,0,0,0
79,1,5.0,0,0,0,0,1,1
80,0,2.0,0,0,0,0,1,1
81,1,3.0,1,0,0,1,0,1
82,0,4.0,0,0,1,0,0,0
83,1,2.0,1,0,0,0,0,0
84,1,1.0,1,0,0,0,0,0
85,0,21.0,0,0,0,1,1,0
86,1,7.0,0,0,0,0,0,5
87,1,1.0,0,0,0,0,1,1
88,0,3.0,0,0,0,0,0,0
89,0,1.0,0,1,0,0,0,0
90,0,5.0,0,0,0,0,1,1
91,0,1.0,0,0,0,1,1,1
92,1,4.0,1,0,0,1,0,0
93,0,5.0,0,0,0,0,1,0
94,1,2.0,1,0,0,0,0,1
95,0,2.0,0,0,1,0,0,1
96,0,3.0,0,0,0,0,0,1
97,1,2.0,1,0,1,0,0,1
98,0,1.0,1,1,0,0,1,0
99,0,1.0,0,0,0,0,0,1
100,1,1.0,1,0,1,0,0,1
101,1,5.0,0,0,0,0,1,1
102,1,2.0,0,0,0,1,1,0
103,0,8.0,0,1,0,0,1,1
104,0,0.0,0,0,0,0,0,0
105,1,6.0,1,0,1,0,0,5
106,1,1.0,1,0,0,0,0,0
107,1,1.0,1,0,0,0,0,1
108,0,3.0,0,0,0,0,0,1
109,0,0.0,1,1,0,0,0,1
110,1,0.0,0,0,0,0,1,1
111,0,3.0,0,1,0,0,1,0
112,1,0.0,1,0,1,0,0,0
113,0,1.0,0,0,1,1,0,1
114,0,19.0,0,1,0,0,1,0
115,1,1.0,1,0,0,0,0,0
116,0,3.0,0,1,0,0,0,5
117,0,4.0,0,0,1,0,1,1
118,1,1.0,0,1,0,0,0,0
119,1,6.0,1,0,0,0,0,0
120,0,5.0,0,0,0,0,0,0
121,0,8.0,1,0,0,0,0,1
122,0,9.0,0,1,0,0,0,3
123,1,2.0,1,0,1,1,0,1
124,1,19.0,0,0,1,1,0,1
125,1,0.0,1,0,0,0,0,1
126,0,2.0,0,0,0,0,1,3
127,0,16.0,0,0,0,1,0,5
128,1,5.0,1,0,0,0,0,1
129,1,11.0,0,0,0,1,0,1
130,0,3.0,1,0,0,1,0,1
131,0,5.0,0,0,1,0,1,1
132,1,2.0,1,0,0,1,0,0
133,1,2.0,1,0,0,0,0,1
134,1,12.0,1,0,1,1,0,3
135,0,4.0,0,0,0,0,1,1
136,0,2.0,1,0,0,1,1,1
137,0,1.0,0,0,0,1,0,1
138,0,1.0,0,0,0,0,0,0
139,1,0.0,1,0,0,0,0,1
140,1,10.0,1,1,0,0,1,1
141,0,0.0,0,0,0,0,0,0
142,0,2.0,1,0,0,0,0,1
143,0,2.0,0,1,0,1,0,1
144,0,2.0,1,1,0,0,0,0
145,1,1.0,0,0,0,0,0,3
146,1,1.0,1,0,1,0,0,3
147,0,3.0,0,1,0,0,1,1
148,1,2.0,1,0,0,0,0,0
149,0,0.0,0,1,0,0,0,1
150,0,8.0,0,0,1,0,0,3
151,1,2.0,1,1,0,0,1,1
152,0,0.0,1,0,0,0,0,1
153,0,1.0,1,0,0,0,0,1
154,0,1.0,0,0,1,0,0,1
155,0,2.0,1,1,0,0,1,2
156,1,0.0,1,1,0,0,0,0
157,0,3.0,0,0,0,0,1,3
158,1,3.0,1,0,1,0,1,0
159,1,11.0,1,0,0,0,0,1
160,1,3.0,0,0,0,0,1,1
161,1,2.0,0,0,1,0,0,5
162,0,4.0,0,0,0,0,0,0
163,1,6.0,0,1,0,0,1,5
164,0,4.0,0,1,0,0,0,0
165,0,2.0,0,1,0,0,0,0
166,0,3.0,0,0,1,1,0,1
167,1,4.0,0,0,0,0,0,5
168,1,3.0,1,0,1,0,1,1
169,0,5.0,1,0,0,1,0,3
170,1,10.0,1,0,0,1,1,5
171,0,2.0,0,0,0,0,0,0
172,1,0.0,0,0,0,0,0,1
173,1,0.0,0,0,1,0,1,1
174,0,11.0,0,1,0,0,1,1
175,1,3.0,0,0,0,0,0,1
176,0,2.0,0,0,0,0,0,0
177,1,15.0,0,1,0,0,0,5
178,0,1.0,0,0,0,1,1,0
179,0,5.0,1,0,0,0,0,1
180,1,1.0,1,0,0,1,0,3
181,1,1.0,0,0,1,0,0,1
182,0,1.0,0,0,0,0,0,0
183,1,2.0,1,0,0,0,0,0
184,0,1.0,0,1,0,0,1,0
185,1,3.0,1,0,0,0,0,1
186,0,7.0,0,0,1,0,0,1
187,1,0.0,1,0,1,0,0,0
188,0,6.0,0,0,0,0,0,5
189,1,2.0,0,0,0,0,0,1
190,1,1.0,1,0,1,0,0,1
191,0,4.0,0,0,0,0,0,1
192,1,5.0,1,0,0,1,0,1
193,1,3.0,0,1,0,0,0,1
194,1,1.0,1,0,1,0,0,1
195,1,1.0,0,0,1,0,0,1
196,1,3.0,1,0,1,0,0,0
197,0,1.0,0,0,0,0,0,0
198,1,5.0,0,0,0,0,0,1
199,0,2.0,0,0,0,0,0,0
200,0,8.0,0,0,0,0,1,0
201,1,0.0,0,0,0,0,1,3
202,0,4.0,1,0,0,0,1,1
203,0,1.0,1,0,1,0,0,1
204,0,3.0,0,0,0,1,0,3
205,1,1.0,1,0,0,0,0,0
206,0,1.0,0,0,1,0,1,1
207,0,2.0,0,0,0,0,0,1
208,0,1.0,0,0,0,0,0,1
209,1,18.0,0,1,0,0,0,0
210,0,8.0,0,1,0,1,0,1
211,1,1.0,1,0,1,0,0,1
212,0,2.0,0,0,0,0,1,1
213,1,15.0,1,0,1,0,0,1
214,1,0.0,1,0,0,0,1,0
215,1,3.0,1,0,0,0,0,1
216,1,1.0,0,0,0,0,0,3
217,0,2.0,0,0,0,0,1,0
218,0,1.0,1,0,1,0,0,1
219,1,3.0,0,1,0,0,1,5
220,1,2.0,1,0,0,0,0,5
221,0,1.0,0,1,0,0,0,0
222,1,4.0,1,0,1,0,0,1
223,0,4.0,0,1,0,0,0,1
224,1,3.0,1,0,0,0,0,3
225,0,0.0,0,1,0,0,1,1
226,0,5.0,1,0,0,0,0,1
227,0,1.0,1,0,0,0,1,1
228,1,0.0,1,1,0,0,0,1
229,1,0.0,0,0,0,0,0,0
230,1,1.0,1,0,1,0,0,1
231,1,2.0,0,0,1,1,1,1
232,1,0.0,1,0,0,0,0,0
233,0,5.0,0,0,0,0,0,1
234,0,4.0,0,0,0,0,0,0
235,0,10.0,1,0,1,0,0,1
236,1,4.0,1,0,1,0,0,0
237,0,0.0,0,0,0,0,0,1
238,1,2.0,0,0,0,0,1,0
239,1,1.0,1,0,0,0,0,1
240,0,5.0,0,1,0,1,1,0
241,0,2.0,0,0,0,0,1,0
242,0,2.0,0,0,0,0,1,0
243,0,1.0,1,0,0,0,0,1
244,1,3.0,1,0,0,0,0,0
245,0,2.0,0,0,0,0,0,1
246,1,3.0,1,0,0,0,1,1
247,0,0.0,0,0,0,0,1,1
248,0,0.0,0,0,0,0,0,3
249,1,4.0,1,0,0,0,1,0
250,0,1.0,0,0,0,0,0,1
251,1,1.0,0,1,0,1,1,0
252,0,2.0,0,0,0,1,0,0
253,0,2.0,0,0,0,0,0,1
254,1,7.0,0,1,0,0,1,0
255,0,0.0,0,0,1,0,0,0
256,0,1.0,0,0,0,0,0,0
257,0,5.0,1,0,0,0,0,1
258,0,1.0,0,1,0,0,1,1
259,0,3.0,0,0,0,0,0,1
260,0,12.0,0,0,0,1,0,1
261,1,1.0,1,0,0,0,0,5
262,0,2.0,0,0,0,0,0,0
263,1,15.0,0,1,0,1,0,0
264,0,0.0,0,0,0,0,0,0
265,0,1.0,0,0,0,0,0,1
266,0,7.0,0,0,0,1,0,1
267,0,0.0,0,0,0,1,0,1
268,0,11.0,0,0,0,1,0,0
269,0,3.0,1,0,0,0,0,1
270,0,1.0,0,1,0,1,1,5
271,0,1.0,0,1,0,0,0,0
272,0,1.0,1,0,1,1,0,0
273,0,0.0,0,1,0,0,0,1
274,0,0.0,0,0,0,0,1,3
275,0,2.0,0,1,0,0,0,0
276,0,1.0,0,1,0,0,1,0
277,0,1.0,0,1,0,0,0,0
278,1,20.0,1,0,0,0,0,2
279,0,1.0,0,1,0,1,0,0
280,0,1.0,0,0,0,0,1,0
281,1,0.0,0,1,0,0,1,0
282,0,2.0,1,0,1,0,0,1
283,1,0.0,1,0,0,1,0,1
284,0,1.0,0,0,0,0,0,0
285,1,0.0,1,0,1,0,0,1
286,0,1.0,1,1,0,0,0,0
287,1,1.0,0,0,0,0,0,1
288,1,2.0,1,0,0,0,0,0
289,0,2.0,0,0,0,0,1,1
290,1,2.0,1,0,0,0,0,1
291,1,1.0,1,0,0,0,0,1
292,1,8.0,1,1,0,0,0,0
293,0,2.0,1,0,0,1,0,1
294,0,1.0,1,0,0,0,0,1
295,0,4.0,0,0,1,0,0,1
296,0,5.0,0,0,1,1,0,1
297,0,1.0,0,1,0,0,0,3
298,0,1.0,0,1,0,0,0,0
299,0,10.0,0,1,0,1,0,1
300,0,2.0,0,1,0,0,0,0
301,0,2.0,0,0,1,0,1,0
302,1,1.0,1,0,0,0,1,1
303,0,2.0,0,0,0,1,0,1
304,1,3.0,0,0,0,0,0,5
305,0,3.0,0,0,0,1,1,1
306,0,0.0,1,0,1,0,1,3
307,1,0.0,0,0,1,0,0,1
308,0,1.0,0,0,0,0,0,1
309,0,4.0,0,0,0,1,1,1
310,1,5.0,1,0,0,0,0,1
311,1,11.0,1,0,0,0,0,0
312,1,1.0,0,0,0,1,0,5
313,1,10.0,1,0,0,0,1,1
314,1,10.0,1,0,0,0,1,1
315,0,29.0,0,0,0,0,0,1
316,0,5.0,1,0,1,0,0,0
