age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
8,0,14,12,2,3,3,0,0,0,0,44,0,1
12,0,13,9,2,2,1,0,1,2,0,39,0,0
11,0,13,13,0,4,2,0,1,0,0,79,0,0
6,0,9,10,2,12,3,0,0,0,0,39,0,0
25,8,8,1,1,9,4,0,1,0,0,29,0,1
46,0,6,8,0,3,2,0,1,0,0,59,0,0
59,0,4,8,0,5,2,0,1,0,0,14,0,1
34,0,24,6,0,2,0,0,0,0,0,31,0,0
39,0,11,8,2,2,1,4,1,0,0,34,0,0
44,0,8,9,5,8,3,0,0,0,0,14,0,0
2,1,12,8,2,1,1,0,1,4,0,39,0,0
35,0,7,5,1,2,5,0,0,0,0,39,0,0
1,0,79,8,0,2,2,0,0,0,0,31,0,0
8,0,4,9,2,3,4,0,0,0,0,8,39,0
16,0,15,12,0,5,2,0,1,7,0,39,0,1
11,0,14,10,0,4,2,0,1,0,0,39,0,1
13,0,31,8,2,8,1,0,0,0,0,39,0,0
2,3,19,8,2,8,3,0,0,0,0,34,0,0
8,0,24,14,2,4,1,0,1,0,0,19,0,1
30,0,10,8,0,6,2,0,1,0,0,35,0,0
8,0,4,9,0,10,2,0,1,0,0,39,0,0
16,0,8,8,0,9,2,0,1,0,0,31,0,0
19,0,21,8,0,9,2,0,1,0,0,49,0,0
1,5,12,5,2,8,1,4,1,0,0,39,0,1
24,0,9,9,0,10,2,4,1,0,0,39,20,0
39,0,12,12,0,5,2,0,1,0,0,39,20,0
25,0,7,13,0,5,2,4,1,0,0,39,0,0
9,0,11,8,0,6,2,0,1,0,0,39,0,0
18,8,58,9,1,14,5,0,0,0,0,59,0,1
30,1,1,12,1,4,5,0,1,0,0,55,0,1
6,0,14,8,0,7,2,1,1,0,0,81,29,0
38,3,5,13,0,5,0,4,0,0,0,39,0,0
22,0,3,4,0,7,2,0,1,0,0,39,0,1
41,2,12,12,1,0,5,1,0,0,0,19,0,0
42,0,8,11,0,8,2,0,1,15,0,29,0,1
22,0,16,8,2,2,3,2,1,5,0,39,0,0
14,0,6,11,2,4,1,0,0,0,0,19,0,0
2,0,15,9,2,1,1,0,1,0,0,39,0,1
3,0,2,8,2,6,5,0,1,0,0,35,0,0
13,0,11,8,0,8,0,0,0,0,0,19,0,0
16,0,10,8,2,1,1,0,1,0,0,39,0,0
9,0,9,5,2,7,1,0,0,0,0,39,0,1
42,0,8,8,0,7,2,0,1,0,0,19,0,1
25,0,9,8,2,9,1,0,1,0,0,59,0,0
2,1,24,10,2,3,1,0,1,0,0,59,0,0
8,0,3,8,0,7,2,4,1,0,0,39,0,0
