age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
21,0,1,6,2,7,1,0,1,7,0,39,0,1
17,3,3,6,0,10,2,0,1,0,0,44,0,0
25,8,29,9,1,14,3,0,0,0,0,39,0,0
1,0,10,12,2,0,4,0,1,0,0,39,0,0
30,0,6,9,1,1,3,0,1,0,0,39,0,0
15,0,11,12,0,4,1,0,1,0,0,64,0,1
32,0,7,6,0,6,2,0,1,0,0,39,0,0
18,0,10,3,0,10,2,0,1,0,0,39,0,0
27,0,16,8,0,4,2,0,1,0,0,19,0,1
17,1,8,12,2,9,1,0,1,0,0,49,0,0
26,0,12,9,0,10,2,4,1,0,0,39,0,0
16,0,22,8,1,7,3,0,1,0,0,54,0,0
8,4,13,11,2,5,1,4,0,0,0,39,0,0
67,0,18,9,0,2,2,0,1,0,0,11,0,0
8,0,13,8,0,7,0,2,0,0,0,39,0,0
12,0,8,6,1,1,3,0,1,0,0,64,0,0
11,0,5,12,2,3,1,0,0,0,0,9,0,1
57,0,18,10,0,5,2,0,1,0,34,29,31,0
6,1,16,9,2,4,1,0,1,15,0,39,0,1
2,0,14,8,2,8,1,0,0,0,0,39,0,1
32,3,2,12,1,8,3,0,1,0,0,39,0,0
28,0,12,14,0,5,2,0,1,0,0,44,0,0
0,0,1,8,4,7,3,0,1,0,0,39,0,0
25,1,24,8,0,1,2,0,1,0,0,59,0,0
6,0,4,12,2,5,5,0,0,0,0,39,0,0
15,0,1,9,2,8,1,0,1,0,0,39,0,0
22,3,19,3,0,0,2,0,1,0,0,39,0,0
10,0,7,12,0,0,2,0,1,0,0,34,0,1
16,8,15,8,0,14,2,2,1,0,0,39,0,0
16,0,3,8,0,1,2,0,1,0,0,39,41,0
25,0,10,12,0,4,2,4,1,0,0,24,0,0
19,0,7,8,1,2,5,0,0,0,0,14,0,0
16,0,7,9,2,1,1,0,1,0,0,39,0,0
19,0,22,8,0,10,2,0,1,5,0,39,0,0
30,0,6,9,0,3,0,0,0,0,0,39,0,1
49,0,2,8,0,1,2,4,1,0,0,29,0,0
6,0,12,13,2,4,3,0,0,0,0,39,0,0
43,0,12,1,3,6,4,4,0,0,31,55,0,0
24,0,17,8,2,5,1,0,0,0,0,34,0,0
82,0,5,13,4,5,3,0,0,0,0,39,0,1
17,0,11,9,1,8,5,0,0,2,0,37,0,0
6,0,2,8,2,7,3,0,0,15,0,54,0,1
25,2,1,12,0,4,2,0,1,7,0,59,0,1
20,0,8,7,2,10,3,0,1,0,0,17,0,0
10,0,9,5,2,3,1,0,0,0,0,49,0,1
42,0,19,8,4,5,5,0,1,0,0,34,0,0
45,5,17,11,3,8,5,0,0,0,0,39,0,0
25,0,16,12,0,4,2,0,1,0,0,44,0,0
51,0,28,9,1,8,5,0,0,1,0,29,0,0
53,0,13,9,0,3,2,0,1,0,0,39,0,0
27,5,10,14,0,5,2,0,1,0,0,59,0,0
33,0,5,7,0,2,0,0,0,0,0,39,0,0
30,4,24,11,0,5,2,0,1,7,0,11,0,1
5,8,3,9,2,14,3,0,0,0,0,39,0,0
22,0,1,11,0,8,2,0,1,0,0,44,0,0
1,3,6,12,2,5,3,0,0,0,33,39,0,1
6,0,6,12,2,8,3,0,0,0,0,39,0,0
49,0,12,8,0,10,2,0,1,0,31,39,0,0
17,0,9,8,0,3,0,0,0,0,0,79,0,0
20,0,7,12,1,5,5,0,1,0,0,59,0,1
49,0,2,9,0,1,2,0,1,0,0,44,0,0
15,5,21,9,1,2,3,0,1,0,0,39,0,0
11,1,14,9,2,1,1,3,1,0,0,59,0,0
14,0,6,8,2,2,5,0,0,0,0,34,0,0
9,0,20,8,2,2,3,0,1,0,0,24,0,0
36,0,14,9,0,5,2,1,1,99,0,47,29,1
16,4,14,10,0,5,0,0,0,0,0,43,0,1
3,4,3,14,2,5,3,0,0,0,0,49,0,1
40,0,8,9,0,8,2,0,1,0,0,64,0,0
26,5,13,12,0,8,0,0,0,0,0,39,0,0
37,0,17,11,1,1,1,0,1,0,0,39,0,0
59,0,5,14,0,4,2,0,1,5,0,39,0,1
2,0,14,8,2,2,1,0,1,0,0,44,0,0
82,0,5,8,0,6,2,0,1,0,0,39,0,0
8,0,12,3,2,2,1,4,1,0,0,59,0,0
24,0,11,8,3,2,5,1,1,0,0,39,16,0
17,0,10,8,0,2,0,0,0,0,0,39,0,0
22,8,2,8,0,14,2,4,1,0,0,39,0,0
22,0,7,10,0,7,2,0,1,1,0,39,0,0
5,0,14,8,2,8,1,0,0,0,0,34,0,0
29,0,9,8,0,7,2,0,1,0,0,39,20,0
26,1,21,12,0,4,2,0,1,0,0,64,0,0
17,0,10,8,0,7,2,0,1,0,0,39,0,1
45,0,16,8,0,1,2,0,1,0,0,39,0,0
10,0,16,8,0,4,2,0,1,0,0,49,41,1
25,0,9,12,2,8,5,4,0,0,0,39,0,0
20,2,15,8,2,9,3,0,1,0,0,44,0,0
36,0,6,8,0,8,2,0,1,0,0,24,3,0
42,3,19,12,0,4,2,0,1,0,0,39,0,1
15,1,10,8,0,9,2,0,1,0,0,59,0,0
11,0,15,9,0,8,2,0,1,0,0,31,0,0
12,8,12,8,2,14,3,0,0,0,0,19,0,1
41,0,7,8,0,3,2,0,1,0,0,34,0,1
37,0,8,8,1,1,3,0,1,0,0,39,0,1
39,4,10,5,1,3,5,0,0,0,0,49,0,0
28,0,2,8,0,8,2,4,1,0,0,39,0,0
23,5,9,8,0,5,2,0,1,0,0,39,0,0
28,0,0,8,0,8,2,0,1,0,0,39,0,0
3,1,23,12,2,5,1,0,1,0,0,14,0,0
14,0,6,12,0,5,2,0,1,0,0,59,0,0
18,1,11,14,0,5,2,0,1,0,0,49,0,0
9,0,2,9,0,1,2,0,1,0,0,49,0,0
31,0,11,8,4,2,3,0,1,0,0,39,0,0
24,4,4,12,1,5,1,1,1,0,0,39,16,1
25,0,20,5,0,2,2,0,1,0,0,19,0,0
15,0,12,8,2,6,1,0,1,0,0,49,0,1
48,0,8,5,0,2,2,0,1,0,39,29,0,0
27,0,1,4,0,1,2,0,1,0,0,39,0,0
